,Circuit Name,Circuit Family,Period,Date (FGC),Time (FGC),FPA Reason,Timestamp_PIC,Delta_t(FGC-PIC),Delta_t(EE_even-PIC),Delta_t(EE_odd-PIC),Ramp rate,Plateau duration,I_Q_circ,MIITS_circ,I_Earth_max,EE analysis,V feeler analysis,U_EE_max_ODD,U_EE_max_EVEN,Position,I_Q_M,Nr in Q event,Delta_t(iQPS-PIC),nQPS crate name,Delta_t(nQPS-PIC),Type of Quench,Quench origin,Quench count,QDS trigger origin,dU_iQPS/dt,V_symm_max,dV_symm/dt,R_DL_max,I at R_DL_max,QH analysis,Short magnet ID,Manufacturer,Inner cable type,Outer cable type,I_Q_SM18,dI_Q_Acc,dI_Q_LHC,Comment,Analysis performed by,lhcsmapi version,lhcsm notebook version,Unnamed: 46,Unnamed: 47,timestamp_fgc,fpa_identifier
1840,RB.A78,RB,HWC 2021,2021-04-06,20:18:34.820000,Magnet quench,2021-04-06 20:18:34.794000,26,591,92,10,0,11301.7,6111.908,62.271617,PASS,PASS,794.9397514964,788.814031901,C33L8,4592,6,85599,B33L8,280,GHe propagation,EXT,,iQPS,0.755405579032258,,,22.95,175.69,Pass,3021.0,3.0,01B,02K,12850,-,,,lfiscare,1.5.8,1.5.53,,,1.61773311482e+18,RB_RB.A78_1617733114820000000
1841,RB.A34,RB,HWC 2021,2021-04-06,21:32:06.700000,Magnet quench,2021-04-06 21:32:06.677000,23,595,98,10,0,11533.8,6373.625,63.571983,PASS,PASS,825.1776089809,808.7753094982,B19L4,11533,1,-7,B18L4,-0.999935999999999,Training,EXT,22.0,iQPS,-11.4097111562499,,,81.37,208.36,Pass,3085.0,3.0,01B,02K,12600,-1067,,problems with quench heaters of A19L4,lfiscare,1.5.8,1.5.53,,,1.6177375267e+18,RB_RB.A34_1617737526700000000
1842,RB.A34,RB,HWC 2021,2021-04-06,21:32:06.700000,Magnet quench,2021-04-06 21:32:06.677000,23,595,98,10,0,11533.8,6373.625,63.571983,PASS,PASS,825.1776089809,808.7753094982,A19L4,7731,2,39661,B19L4,,GHe propagation,EXT,,iQPS,-1.73906567037037,,,51.51,5148.11,Fail,2079.0,2.0,01B,02K,11970,-,,problems with quench heaters of A19L4,lfiscare,1.5.8,1.5.53,,,1.6177375267e+18,RB_RB.A34_1617737526700000000
1843,RB.A34,RB,HWC 2021,2021-04-06,21:32:06.700000,Magnet quench,2021-04-06 21:32:06.677000,23,595,98,10,0,11533.8,6373.625,63.571983,PASS,PASS,825.1776089809,808.7753094982,C19L4,5606,3,69527,B19L4,,GHe propagation,INT,,iQPS,1.25864273239436,,,17.86,3706.51,Pass,2174.0,2.0,01B,02C0,11275,-,,problems with quench heaters of A19L4,lfiscare,1.5.8,1.5.53,,,1.6177375267e+18,RB_RB.A34_1617737526700000000
1844,RB.A34,RB,HWC 2021,2021-04-06,21:32:06.700000,Magnet quench,2021-04-06 21:32:06.677000,23,595,98,10,0,11533.8,6373.625,63.571983,PASS,PASS,825.1776089809,808.7753094982,C18L4,3715,4,106509,B18L4,-0.999935999999999,GHe propagation,EXT,,iQPS,-0.222127790123456,,,15.93,3359.24,Pass,2045.0,2.0,01B,02K,11644,-,,problems with quench heaters of A19L4,lfiscare,1.5.8,1.5.53,,,1.6177375267e+18,RB_RB.A34_1617737526700000000
1845,RB.A78,RB,HWC 2021,2021-04-07,08:06:02.380000,Magnet quench,2021-04-07 08:06:02.354000,26,591,94,10,0,11327.3,6219.129,62.311424,PASS,PASS,797.6419084984,791.508925901,B17L8,11327,1,-9,B16L8,1,Training,EXT,41.0,iQPS,9.00487435181818,,,21.59,212.79,Pass,2006.0,2.0,01B,02K,12284,-957,,,hagen,1.5.8,1.5.53,,,1.61777556238e+18,RB_RB.A78_1617775562380000000
1846,RB.A78,RB,HWC 2021,2021-04-07,08:06:02.380000,Magnet quench,2021-04-07 08:06:02.354000,26,591,94,10,0,11327.3,6219.129,62.311424,PASS,PASS,797.6419084984,791.508925901,A17L8,8243,2,32250,B17L8,3861,GHe propagation,INT,,iQPS,-1.89698993877551,,,100.11,135.88,Pass,2056.0,2.0,01B,02K,11723,-,,Diode Lead R 100 uOhm,hagen,1.5.8,1.5.53,,,1.61777556238e+18,RB_RB.A78_1617775562380000000
1847,RB.A78,RB,HWC 2021,2021-04-07,08:06:02.380000,Magnet quench,2021-04-07 08:06:02.354000,26,591,94,10,0,11327.3,6219.129,62.311424,PASS,PASS,797.6419084984,791.508925901,C17L8,8218,3,32563,B17L8,3861,GHe propagation,INT,,iQPS,-10.8065770722222,,,189.85,135.26,Pass,2042.0,2.0,01B,02K,11612,-,,Diode Lead R 190 uOhm,hagen,1.5.8,1.5.53,,,1.61777556238e+18,RB_RB.A78_1617775562380000000
1848,RB.A78,RB,HWC 2021,2021-04-07,08:06:02.380000,Magnet quench,2021-04-07 08:06:02.354000,26,591,94,10,0,11327.3,6219.129,62.311424,PASS,PASS,797.6419084984,791.508925901,C16L8,3522,4,110834,B16L8,1,GHe propagation,EXT,,iQPS,0.219673216624685,,,16.29,162,Pass,3003.0,3.0,01E,02K,9540,-,,,hagen,1.5.8,1.5.53,,,1.61777556238e+18,RB_RB.A78_1617775562380000000
1849,RB.A78,RB,HWC 2021,2021-04-07,21:45:53.780000,Magnet quench,2021-04-07 21:45:53.750000,30,592,93,10,0,11331.3,6246.21,62.298155,PASS,PASS,796.873649745728,790.526393401,A23L8,11331,1,-10,B23L8,10,Training,INT,42.0,iQPS,-7.07526086785714,,,37,11282.69,Pass,1138.0,1.0,01B,02B5,11500,-169,,,zinur,1.5.8,1.5.53,,,1.61782475378e+18,RB_RB.A78_1617824753780000000
1850,RB.A78,RB,HWC 2021,2021-04-07,21:45:53.780000,Magnet quench,2021-04-07 21:45:53.750000,30,592,93,10,0,11331.3,6246.21,62.298155,PASS,PASS,796.873649745728,790.526393401,B23L8,5742,2,66903,B22L8,3597,GHe propagation,INT,,iQPS,-2.033710125,,,9.83,5215.14,Pass,2022.0,2.0,01B,02K,8978,-,,,zinur,1.5.8,1.5.53,,,1.61782475378e+18,RB_RB.A78_1617824753780000000
1851,RB.A78,RB,HWC 2021,2021-04-07,21:45:53.780000,Magnet quench,2021-04-07 21:45:53.750000,30,592,93,10,0,11331.3,6246.21,62.298155,PASS,PASS,796.873649745728,790.526393401,C22L8,5608,3,69109,B22L8,3597,GHe propagation,INT,,iQPS,-0.841187789473684,,,11.49,3030.27,Pass,2065.0,2.0,01B,02K,11357,-,,,zinur,1.5.8,1.5.53,,,1.61782475378e+18,RB_RB.A78_1617824753780000000
1852,RB.A78,RB,HWC 2021,2021-04-07,21:45:53.780000,Magnet quench,2021-04-07 21:45:53.750000,30,592,93,10,0,11331.3,6246.21,62.298155,PASS,PASS,796.873649745728,790.526393401,B22L8,3936,4,101411,B23L8,10,GHe propagation,INT,,iQPS,-0.524335723404255,,,11.82,3478.64,Pass,3046.0,3.0,01B,02K,11740,-,,,zinur,1.5.8,1.5.53,,,1.61782475378e+18,RB_RB.A78_1617824753780000000
1853,RB.A78,RB,HWC 2021,2021-04-07,21:45:53.780000,Magnet quench,2021-04-07 21:45:53.750000,30,592,93,10,0,11331.3,6246.21,62.298155,PASS,PASS,796.873649745728,790.526393401,C23L8,2192,5,153506,B23L8,10,GHe propagation,EXT,,iQPS,0.183345815217391,,,21.22,1735.71,Pass,1137.0,1.0,01B,02B5,12181,-,,,zinur,1.5.8,1.5.53,,,1.61782475378e+18,RB_RB.A78_1617824753780000000
1854,RB.A78,RB,HWC 2021,2021-04-07,21:45:53.780000,Magnet quench,2021-04-07 21:45:53.750000,30,592,93,10,0,11331.3,6246.21,62.298155,PASS,PASS,796.873649745728,790.526393401,A22L8,2086,6,157829,B22L8,3597,GHe propagation,EXT,,iQPS,0.176229139784946,,,2.56,1522.93,Pass,3263.0,3.0,01B,02G,11874,-,,,zinur,1.5.8,1.5.53,,,1.61782475378e+18,RB_RB.A78_1617824753780000000
1855,RB.A78,RB,HWC 2021,2021-04-08,07:22:09,Magnet quench,2021-04-08 07:22:09.064000,36,589,93,10,0,11344.5,6252.981,62.271617,PASS,PASS,799.5690779966,794.176908901499,A26L8,11344,1,-12,B26L8,27,Training,INT,43.0,iQPS,-5.80205488437499,,,53.83,198.01,Pass,3259.0,3.0,01B,02G,11710,-366,,Training,dwollman,1.5.8,1.5.53,,,1.6178593291e+18,RB_RB.A78_1617859329100000000
1856,RB.A78,RB,HWC 2021,2021-04-08,07:22:09,Magnet quench,2021-04-08 07:22:09.064000,36,589,93,10,0,11344.5,6252.981,62.271617,PASS,PASS,799.5690779966,794.176908901499,B26L8,6482,2,55422,B27L8,4235,GHe propagation,EXT,,iQPS,3.21350894827586,,,14.4,3908.62,Pass,3044.0,3.0,01B,02K,11222,-,,Training,dwollman,1.5.8,1.5.53,,,1.6178593291e+18,RB_RB.A78_1617859329100000000
1857,RB.A78,RB,HWC 2021,2021-04-08,07:22:09,Magnet quench,2021-04-08 07:22:09.064000,36,589,93,10,0,11344.5,6252.981,62.271617,PASS,PASS,799.5690779966,794.176908901499,C25L8,3699,3,107123,B25L8,4119,GHe propagation,EXT,,iQPS,0.23609099602649,,,22.58,179.12,Pass,1135.0,1.0,01B,02B5,12098,-,,Training,dwollman,1.5.8,1.5.53,,,1.6178593291e+18,RB_RB.A78_1617859329100000000
1858,RB.A78,RB,HWC 2021,2021-04-08,07:22:09,Magnet quench,2021-04-08 07:22:09.064000,36,589,93,10,0,11344.5,6252.981,62.271617,PASS,PASS,799.5690779966,794.176908901499,C26L8,3262,4,118420,B26L8,27,GHe propagation,EXT,,iQPS,0.322663961267605,,,26.8,2860.64,Pass,1040.0,1.0,01B,02B5,12092,-,,Training,dwollman,1.5.8,1.5.53,,,1.6178593291e+18,RB_RB.A78_1617859329100000000
1859,RB.A78,RB,HWC 2021,2021-04-08,07:22:09,Magnet quench,2021-04-08 07:22:09.064000,36,589,93,10,0,11344.5,6252.981,62.271617,PASS,PASS,799.5690779966,794.176908901499,B25L8,1712,5,175320,B24L8,2765,GHe propagation,EXT,,iQPS,0.299075625,,,10.54,1423.86,Pass,2010.0,2.0,01B,02C,10591,-,,Training,dwollman,1.5.8,1.5.53,,,1.6178593291e+18,RB_RB.A78_1617859329100000000
1860,RB.A78,RB,HWC 2021,2021-04-08,20:45:29.760000,Magnet quench,2021-04-08 20:45:29.728000,32,591,92,10,0,11351.1,6119.149,62.311424,PASS,PASS,798.5939284962001,792.2400054005,A20L8,11351,1,-10,B20L8,-2,Training,EXT,44.0,iQPS,7.12258545,,,34.8,6852.78,Pass,1029.0,1.0,01B,02B5,9028,2323,,Training quench in 2 magnets,gwilleri,1.5.8,1.5.53,,,1.61790752976e+18,RB_RB.A78_1617907529760000000
1861,RB.A78,RB,HWC 2021,2021-04-08,20:45:29.760000,Magnet quench,2021-04-08 20:45:29.728000,32,591,92,10,0,11351.1,6119.149,62.311424,PASS,PASS,798.5939284962001,792.2400054005,A12R7,11351,2,22,B12R7,29,Training,INT,45.0,iQPS,-0.030018361420017105,,,17.89,10635.86,Pass,2018.0,2.0,01B,02K,10512,839,,Training quench in 2 magnets,gwilleri,1.5.8,1.5.53,,,1.61790752976e+18,RB_RB.A78_1617907529760000000
1862,RB.A78,RB,HWC 2021,2021-04-08,20:45:29.760000,Magnet quench,2021-04-08 20:45:29.728000,32,591,92,10,0,11351.1,6119.149,62.311424,PASS,PASS,798.5939284962001,792.2400054005,C20L8,11326,3,475,B20L8,-2,EM disturbance,INT,,nQPS,-12.720654583333337,,,33.96,8134.42,Pass,1015.0,1.0,01B,02B5,12447,-,,Training quench in 2 magnets,gwilleri,1.5.8,1.5.53,,,1.61790752976e+18,RB_RB.A78_1617907529760000000
1863,RB.A78,RB,HWC 2021,2021-04-08,20:45:29.760000,Magnet quench,2021-04-08 20:45:29.728000,32,591,92,10,0,11351.1,6119.149,62.311424,PASS,PASS,798.5939284962001,792.2400054005,B20L8,8501,4,29031,B21L8,4298,GHe propagation,INT,,iQPS,-4.010205639130436,,,22.67,98.23,Pass,2028.0,2.0,01B,02K,11883,-,,Training quench in 2 magnets,gwilleri,1.5.8,1.5.53,,,1.61790752976e+18,RB_RB.A78_1617907529760000000
1864,RB.A78,RB,HWC 2021,2021-04-08,20:45:29.760000,Magnet quench,2021-04-08 20:45:29.728000,32,591,92,10,0,11351.1,6119.149,62.311424,PASS,PASS,798.5939284962001,792.2400054005,B12R7,7915,5,35866,B13R7,4094,GHe propagation,EXT,,iQPS,1.8396437444444445,,,13.58,97.93,Pass,1010.0,1.0,01B,02B5,12813,-,,Training quench in 2 magnets,gwilleri,1.5.8,1.5.53,,,1.61790752976e+18,RB_RB.A78_1617907529760000000
1865,RB.A78,RB,HWC 2021,2021-04-08,20:45:29.760000,Magnet quench,2021-04-08 20:45:29.728000,32,591,92,10,0,11351.1,6119.149,62.311424,PASS,PASS,798.5939284962001,792.2400054005,A21L8,7448,6,41586,B21L8,4298,GHe propagation,INT,,iQPS,-2.8640829463,,,32.12,196.17,Pass,2036.0,2.0,01B,02K,11424,-,,Training quench in 2 magnets,gwilleri,1.5.8,1.5.53,,,1.61790752976e+18,RB_RB.A78_1617907529760000000
1866,RB.A78,RB,HWC 2021,2021-04-08,20:45:29.760000,Magnet quench,2021-04-08 20:45:29.728000,32,591,92,10,0,11351.1,6119.149,62.311424,PASS,PASS,798.5939284962001,792.2400054005,C12R7,5746,7,65337,B12R7,29,GHe propagation,EXT,,iQPS,0.7733974561403509,,,10.77,2974.1,Pass,2039.0,2.0,01B,02K,12425,-,,Training quench in 2 magnets,gwilleri,1.5.8,1.5.53,,,1.61790752976e+18,RB_RB.A78_1617907529760000000
1867,RB.A78,RB,HWC 2021,2021-04-08,20:45:29.760000,Magnet quench,2021-04-08 20:45:29.728000,32,591,92,10,0,11351.1,6119.149,62.311424,PASS,PASS,798.5939284962001,792.2400054005,B21L8,4405,8,88959,B20L8,-2,GHe propagation,INT,,iQPS,-0.7004290954198473,,,52.96,146.06,Pass,3128.0,3.0,01B,02G,11715,-,,Training quench in 2 magnets,gwilleri,1.5.8,1.5.53,,,1.61790752976e+18,RB_RB.A78_1617907529760000000
1868,RB.A78,RB,HWC 2021,2021-04-08,20:45:29.760000,Magnet quench,2021-04-08 20:45:29.728000,32,591,92,10,0,11351.1,6119.149,62.311424,PASS,PASS,798.5939284962001,792.2400054005,C21L8,1534,9,179370,B21L8,4298,GHe propagation,EXT,,iQPS,0.28310498786407773,,,18.35,217.18,Pass,1142.0,1.0,01B,02B5,11585,-,,Training quench in 2 magnets,gwilleri,1.5.8,1.5.53,,,1.61790752976e+18,RB_RB.A78_1617907529760000000
1869,RB.A34,RB,HWC 2021,2021-04-08,21:54:17.680000,Magnet quench,2021-04-08 21:54:17.645000,35,593,96,10,0,11548.5,6435.848,63.571983,PASS,PASS,816.1666574823,801.9502734988,A16L4,11548,1,-9,B16L4,-4,Training,EXT,23.0,iQPS,-10.54239265,,,40,11426.09,Pass,1237.0,1.0,01B,02B5,11909,-361,,training,gwilleri,1.5.8,1.5.53,,,1.61791165768e+18,RB_RB.A34_1617911657680000000
1870,RB.A34,RB,HWC 2021,2021-04-08,21:54:17.680000,Magnet quench,2021-04-08 21:54:17.645000,35,593,96,10,0,11548.5,6435.848,63.571983,PASS,PASS,816.1666574823,801.9502734988,B16L4,8957,2,25837,B17L4,4284,GHe propagation,INT,,iQPS,8.134839279166668,,,63.84,2990.92,Pass,2097.0,2.0,01B,02B5,11903,-,,training,gwilleri,1.5.8,1.5.53,,,1.61791165768e+18,RB_RB.A34_1617911657680000000
1871,RB.A34,RB,HWC 2021,2021-04-08,21:54:17.680000,Magnet quench,2021-04-08 21:54:17.645000,35,593,96,10,0,11548.5,6435.848,63.571983,PASS,PASS,816.1666574823,801.9502734988,C16L4,6518,3,56114,B16L4,-4,GHe propagation,INT,,iQPS,2.681705718055555,,,62.12,4168.44,Pass,2107.0,2.0,01B,02B5,10347,-,,training,gwilleri,1.5.8,1.5.53,,,1.61791165768e+18,RB_RB.A34_1617911657680000000
1872,RB.A34,RB,HWC 2021,2021-04-08,21:54:17.680000,Magnet quench,2021-04-08 21:54:17.645000,35,593,96,10,0,11548.5,6435.848,63.571983,PASS,PASS,816.1666574823,801.9502734988,A17L4,548,4,275175,B17L4,4284,GHe propagation,EXT,,iQPS,-1.5850978125000001,,,,,Pass,3158.0,3.0,01B,02G,12645,-,,training,gwilleri,1.5.8,1.5.53,,,1.61791165768e+18,RB_RB.A34_1617911657680000000
1873,RB.A34,RB,HWC 2021,2021-04-09,07:20:08,Magnet quench,2021-04-09 07:20:08.053000,27,593,96,10,0,11562.5,6341.666,63.558714,PASS,PASS,831.0286859816,816.5877299986,B22L4,11562,1,-10,B23L4,-2,Training,INT,24.0,iQPS,10,,,62.57,2093.37,Pass,2087.0,2.0,01B,02K,11490,72,,Training,dwollman,1.5.8,1.5.53,,,1.61794560808e+18,RB_RB.A34_1617945608080000000
1874,RB.A34,RB,HWC 2021,2021-04-09,07:20:08,Magnet quench,2021-04-09 07:20:08.053000,27,593,96,10,0,11562.5,6341.666,63.558714,PASS,PASS,831.0286859816,816.5877299986,C22L4,11552,2,233,B22L4,247,Training adjacent,EXT,25.0,iQPS,-10.527439125,,,36.95,193.39,Pass,2105.0,2.0,01B,02B5,10720,832,,Training,dwollman,1.5.8,1.5.53,,,1.61794560808e+18,RB_RB.A34_1617945608080000000
1875,RB.A34,RB,HWC 2021,2021-04-09,07:20:08,Magnet quench,2021-04-09 07:20:08.053000,27,593,96,10,0,11562.5,6341.666,63.558714,PASS,PASS,831.0286859816,816.5877299986,A22L4,9344,3,21351,B22L4,247,GHe propagation,EXT,,iQPS,-4.94890366842105,,,49.45,138.59,Pass,1165.0,1.0,01B,02B5,11750,-,,Training,dwollman,1.5.8,1.5.53,,,1.61794560808e+18,RB_RB.A34_1617945608080000000
1876,RB.A34,RB,HWC 2021,2021-04-09,07:20:08,Magnet quench,2021-04-09 07:20:08.053000,27,593,96,10,0,11562.5,6341.666,63.558714,PASS,PASS,831.0286859816,816.5877299986,A23L4,2494,4,141050,B23L4,-2,GHe propagation,EXT,,iQPS,-0.0491751610604332,,,4.6,243.24,Pass,1250.0,1.0,01B,02B8,12473,-,,Training,dwollman,1.5.8,1.5.53,,,1.61794560808e+18,RB_RB.A34_1617945608080000000
1877,RB.A34,RB,HWC 2021,2021-04-09,07:20:08,Magnet quench,2021-04-09 07:20:08.053000,27,593,96,10,0,11562.5,6341.666,63.558714,PASS,PASS,831.0286859816,816.5877299986,C21L4,1124,5,209993,B21L4,2421,GHe propagation,INT,,iQPS,0.277369224376731,,,20.87,810,Pass,3399.0,3.0,01B,02D,9636,-,,Training,dwollman,1.5.8,1.5.53,,,1.61794560808e+18,RB_RB.A34_1617945608080000000
1878,RB.A34,RB,HWC 2021,2021-04-09,17:58:40,Magnet quench,2021-04-09 17:58:40,39,595,96,10,0,11578.5,6375.133,63.585252,PASS,PASS,831.7536629827,813.890424998199,B12R3,11578,1,-6,B13R3,-3,Training,INT,26.0,iQPS,13.2789270714285,,,93.84,189.73,Pass,3074.0,3.0,01B,02K,11128,450,,,jspasic,1.5.9,1.5.53,,,1.61798392018e+18,RB_RB.A34_1617983920180000000
1879,RB.A34,RB,HWC 2021,2021-04-09,17:58:40.180000,Magnet quench,2021-04-09 17:58:40,39,595,96,10,0,11578.5,6375.133,63.585252,PASS,PASS,831.7536629827,813.890424998199,C12R3,8372,2,32255,B12R3,3109,GHe propagation,INT,,iQPS,2.2406377027027,,,48.92,6179.72,Pass,2173.0,2.0,01B,02C0,9408,-,,,jspasic,1.5.9,1.5.53,,,1.61798392018e+18,RB_RB.A34_1617983920180000000
1880,RB.A34,RB,HWC 2021,2021-04-09,17:58:40.180000,Magnet quench,2021-04-09 17:58:40,39,595,96,10,0,11578.5,6375.133,63.585252,PASS,PASS,831.7536629827,813.890424998199,A12R3,8324,3,32797,B12R3,3109,GHe propagation,EXT,,iQPS,-2.22567419186046,,,53.51,113.66,Pass,2092.0,2.0,01B,02K,11489,-,,,jspasic,1.5.9,1.5.53,,,1.61798392018e+18,RB_RB.A34_1617983920180000000
1881,RB.A34,RB,HWC 2021,2021-04-09,17:58:40.180000,Magnet quench,2021-04-09 17:58:40,39,595,96,10,0,11578.5,6375.133,63.585252,PASS,PASS,831.7536629827,813.890424998199,A13R3,4861,4,82150,B13R3,-3,GHe propagation,INT,,iQPS,0.370483057731958,,,20.82,138.56,Pass,3088.0,3.0,01B,02G,11361,-,,,jspasic,1.5.9,1.5.53,,,1.61798392018e+18,RB_RB.A34_1617983920180000000
1882,RB.A34,RB,HWC 2021,2021-04-09,17:58:40.180000,Magnet quench,2021-04-09 17:58:40,39,595,96,10,0,11578.5,6375.133,63.585252,PASS,PASS,831.7536629827,813.890424998199,B13R3,2755,5,132194,B12R3,3109,GHe propagation,EXT,,iQPS,-0.2296876,,,32.27,183.04,Pass,1153.0,1.0,01B,02B5,11901,-,,,jspasic,1.5.9,1.5.53,,,1.61798392018e+18,RB_RB.A34_1617983920180000000
1883,RB.A78,RB,HWC 2021,2021-04-09,19:00:31.540000,Magnet quench,2021-04-09 19:00:31.518000,22,589,91,10,0,11359,6316.698,62.284886,PASS,PASS,796.4092334958,789.077659901,A11L8,11359,1,-12,B10L8,-8,Training,INT,46.0,iQPS,-9.367029015,,,20.43,8016.47,Pass,3264.0,3.0,01B,02G,12112,-753,,,jspasic,1.5.9,1.5.55,,,1.61798763154e+18,RB_RB.A78_1617987631540000000
1884,RB.A78,RB,HWC 2021,2021-04-09,19:00:31.540000,Magnet quench,2021-04-09 19:00:31.518000,22,589,91,10,0,11359,6316.698,62.284886,PASS,PASS,796.4092334958,789.077659901,B11L8,5152,2,77463,B11L8,3103,GHe propagation,EXT,,iQPS,1.44951693333333,,,14.18,118.21,Pass,3066.0,3.0,01B,02K,11695,-,,,jspasic,1.5.9,1.5.55,,,1.61798763154e+18,RB_RB.A78_1617987631540000000
1885,RB.A78,RB,HWC 2021,2021-04-09,19:00:31.540000,Magnet quench,2021-04-09 19:00:31.518000,22,589,91,10,0,11359,6316.698,62.284886,PASS,PASS,796.4092334958,789.077659901,B10L8,2404,3,146994,B11L8,3103,GHe propagation,EXT,,nQPS,0.492430348837209,,,18.38,145.89,Pass,3053.0,3.0,01B,02K,11668,-,,,jspasic,1.5.9,1.5.55,,,1.61798763154e+18,RB_RB.A78_1617987631540000000
1886,RB.A78,RB,HWC 2021,2021-04-10,07:36:02.040000,Magnet quench,2021-04-10 07:36:02.010000,30,591,94,10,0,11363.9,6237.598,62.23181,PASS,PASS,799.8119574964,793.462916400499,A26R7,11363,1,-8,B26R7,11,Training,EXT,47.0,iQPS,6.4856559642857,,,43.96,7091.31,Pass,1053.0,1.0,01B,02B5,11815,-452,,,hagen,1.5.9,1.5.55,,,1.61803296204e+18,RB_RB.A78_1618032962040000000
1887,RB.A78,RB,HWC 2021,2021-04-10,07:36:02.040000,Magnet quench,2021-04-10 07:36:02.010000,30,591,94,10,0,11363.9,6237.598,62.23181,PASS,PASS,799.8119574964,793.462916400499,B26R7,11353,2,239,B27R7,284,EM disturbance,INT,,iQPS,-2.63186025757575,,,37.87,4329.12,Pass,1038.0,1.0,01B,02B5,12310,-,,,hagen,1.5.9,1.5.55,,,1.61803296204e+18,RB_RB.A78_1618032962040000000
1888,RB.A78,RB,HWC 2021,2021-04-10,07:36:02.040000,Magnet quench,2021-04-10 07:36:02.010000,30,591,94,10,0,11363.9,6237.598,62.23181,PASS,PASS,799.8119574964,793.462916400499,C26R7,8091,3,34133,B26R7,11,GHe propagation,INT,,iQPS,-0.183873860425531,,,75.11,119.69,Pass,1334.0,1.0,01B,02B5,11538,-,,,hagen,1.5.9,1.5.55,,,1.61803296204e+18,RB_RB.A78_1618032962040000000
1889,RB.A78,RB,HWC 2021,2021-04-10,07:36:02.040000,Magnet quench,2021-04-10 07:36:02.010000,30,591,94,10,0,11363.9,6237.598,62.23181,PASS,PASS,799.8119574964,793.462916400499,A27R7,2448,4,143530,B27R7,284,GHe propagation,INT,,iQPS,-0.259198333333333,,,14.88,174.34,Pass,3039.0,3.0,01B,02K,10930,-,,,hagen,1.5.9,1.5.55,,,1.61803296204e+18,RB_RB.A78_1618032962040000000
1890,RB.A78,RB,HWC 2021,2021-04-10,07:36:02.040000,Magnet quench,2021-04-10 07:36:02.010000,30,591,94,10,0,11363.9,6237.598,62.23181,PASS,PASS,799.8119574964,793.462916400499,C25R7,1701,5,175633,B25R7,3065,GHe propagation,EXT,,iQPS,0.0439359709153122,,,29.01,1283.63,Pass,1006.0,1.0,01B,02B5,12657,-,,,hagen,1.5.9,1.5.55,,,1.61803296204e+18,RB_RB.A78_1618032962040000000
1891,RB.A34,RB,HWC 2021,2021-04-10,08:01:30.380000,Magnet quench,2021-04-10 08:01:30.345000,35,595,95,10,0,11580.5,6415.464,63.585252,PASS,PASS,829.3126629827,811.695965998,A14R3,11580,1,-9,B14R3,-4,Training,INT,27.0,iQPS,9.26468108888888,,,46.28,2316.71,Pass,1093.0,1.0,01B,02B5,11582,-2,,,hagen,1.5.9,1.5.55,,,1.61803449038e+18,RB_RB.A34_1618034490380000000
1892,RB.A34,RB,HWC 2021,2021-04-10,08:01:30.380000,Magnet quench,2021-04-10 08:01:30.345000,35,595,95,10,0,11580.5,6415.464,63.585252,PASS,PASS,829.3126629827,811.695965998,B14R3,7825,2,38834,B15R3,4127,GHe propagation,INT,,iQPS,1.55518974576271,,,42.57,5398.04,Pass,1124.0,1.0,01B,02B5,12478,-,,,hagen,1.5.9,1.5.55,,,1.61803449038e+18,RB_RB.A34_1618034490380000000
1893,RB.A34,RB,HWC 2021,2021-04-10,08:01:30.380000,Magnet quench,2021-04-10 08:01:30.345000,35,595,95,10,0,11580.5,6415.464,63.585252,PASS,PASS,829.3126629827,811.695965998,C14R3,5760,3,67313,B14R3,-4,GHe propagation,EXT,,iQPS,-0.547376825581395,,,19.74,3909,Pass,3401.0,3.0,01B,02D,12290,-,,,hagen,1.5.9,1.5.55,,,1.61803449038e+18,RB_RB.A34_1618034490380000000
1894,RB.A34,RB,HWC 2021,2021-04-10,08:01:30.380000,Magnet quench,2021-04-10 08:01:30.345000,35,595,95,10,0,11580.5,6415.464,63.585252,PASS,PASS,829.3126629827,811.695965998,C13R3,3859,4,103330,B13R3,3986,GHe propagation,INT,,iQPS,0.478519951871657,,,60.26,202.28,Pass,2089.0,2.0,01B,02K,10663,-,,,hagen,1.5.9,1.5.55,,,1.61803449038e+18,RB_RB.A34_1618034490380000000
1895,RB.A34,RB,HWC 2021,2021-04-10,15:19:10.160000,Magnet quench,2021-04-10 15:19:10.125000,35,594,95,10,0,11593.3,6398.583,63.571983,PASS,PASS,836.3732954767,818.300091499,C34L4,11593,1,-10,B34L4,9,Training,EXT,28.0,iQPS,-5.51705412789411,,,95.62,187.88,Pass,2121.0,2.0,01B,02B5,10725,868,,Diode Lead R 96 uOhm,hagen,1.5.9,1.5.55,,,1.61806075016e+18,RB_RB.A34_1618060750160000000
1896,RB.A34,RB,HWC 2021,2021-04-10,15:19:10.160000,Magnet quench,2021-04-10 15:19:10.125000,35,594,95,10,0,11593.3,6398.583,63.571983,PASS,PASS,836.3732954767,818.300091499,B34L4,7555,2,42011,B34R3,3028,GHe propagation,INT,,iQPS,1.52129480833333,,,19.16,4061.32,Pass,1159.0,1.0,01B,02B5,11103,-,,,hagen,1.5.9,1.5.55,,,1.61806075016e+18,RB_RB.A34_1618060750160000000
