Circuit,Magnet,Position,B1_aperture,Diode_type,Correctors,EE place,#Electric_EE,#Electric_circuit,Cryostat,Cryostat2,QPS Crate&Board,Bus Bar Segment Name,1st Magnet,2nd Magnet,Num of splices,Dcum1,Dcum2,QPS Crate,QPS Board,#Segment,phys_pos,Name,R_1,R_2,RRR_1,RRR_2
RB.A34,MB.C34R3,8320.0515,INT,L,A,ODD,39,39,LBALB.34R3,LBALB_34R3,B34R3_0,DCBA.B34R3.L,MB.B34L4,MB.C34R3,3,8350.0115,8312.2215,B34R3,0,39,77,C34R3,2.4800000000000004,1.68,79.10202191429511,100.45740439836791
RB.A34,MB.C34L4,8342.1815,INT,L,B,EVEN,39,116,LBBLA.34L4,LBBLA_34L4,B34L4_0,DCBQ.34R3.R,MB.B34R3,MB.C34L4,3,8296.5615,8334.3515,B34L4,0,117,78,C34L4,2.4000000000000004,3.6000000000000005,80.39860414416525,60.43712854708486
RB.A34,MB.B34L4,8357.8415,INT,L,A,ODD,38,38,LBALA.34L4,LBALA_34L4,B33L4_2,DCBA.34L4.L,MB.C33L4,MB.B34L4,3,8387.8015,8350.0115,B33L4,2,38,79,B34L4,3.1600000000000006,3.32,69.74295839809092,67.66559710105976
RB.A34,MB.A34L4,8373.5015,INT,L,B,EVEN,40,117,LBBLD.34L4,LBBLD_34L4,B34L4_1,DCBA.34L4.R,MB.C34L4,MB.A34L4,2,8334.3515,8365.6715,B34L4,1,118,80,A34L4,1.85,1.68,94.10394295985525,100.45740439836791
RB.A34,MB.C33L4,8395.6315,INT,L,A,ODD,37,37,LBALA.33L4,LBALA_33L4,B33L4_1,DCBA.B33L4.L,MB.A33L4,MB.C33L4,2,8419.1215,8387.8015,B33L4,1,37,81,C33L4,3.0200000000000027,1.95,71.68679046426837,91.06495839468394
RB.A34,MB.B33L4,8411.2915,INT,L,B,EVEN,41,118,LBBLA.33L4,LBBLA_33L4,B32L4_0,DCBA.B33L4.R,MB.A34L4,MB.B33L4,3,8365.6715,8403.4615,B32L4,0,119,82,B33L4,1.7499999999999998,3.120000000000001,99.6289270513348,70.36876554941088
RB.A34,MB.A33L4,8426.9515,INT,L,A,ODD,36,36,LBALB.33L4,LBALB_33L4,B33L4_0,DCBA.A33L4.L,MB.B32L4,MB.A33L4,3,8456.9115,8419.1215,B33L4,0,36,83,A33L4,2.43,1.68,79.9134887858741,100.45740439836791
RB.A34,MB.C32L4,8449.0815,INT,L,B,EVEN,42,119,LBBLA.32L4,LBBLA_32L4,B32L4_1,DCBQ.32L4.R,MB.B33L4,MB.C32L4,3,8403.4615,8441.2515,B32L4,1,120,84,C32L4,3.4599999999999995,1.85,61.141317629472105,94.10394295985525
RB.A34,MB.B32L4,8464.7415,INT,L,A,ODD,35,35,LBALA.32L4,LBALA_32L4,B31L4_2,DCBA.32L4.L,MB.C31L4,MB.B32L4,3,8494.7015,8456.9115,B31L4,2,35,85,B32L4,1.8,3.32,95.65008800371686,67.66559710105976
RB.A34,MB.A32L4,8480.4015,INT,L,B,EVEN,43,120,LBBLD.32L4,LBBLD_32L4,B32L4_2,DCBA.32L4.R,MB.C32L4,MB.A32L4,2,8441.2515,8472.5715,B32L4,2,121,86,A32L4,3.0800000000000005,2.430000000000001,70.76365748864274,79.91564766114065
RB.A34,MB.C31L4,8502.5315,INT,L,A,ODD,34,34,LBALA.31L4,LBALA_31L4,B31L4_1,DCBA.B31L4.L,MB.A31L4,MB.C31L4,2,8526.0215,8494.7015,B31L4,1,34,87,C31L4,3.03,3.120000000000001,71.53341464630975,70.36876554941088
RB.A34,MB.B31L4,8518.1915,INT,L,B,EVEN,44,121,LBBLA.31L4,LBBLA_31L4,B30L4_0,DCBA.B31L4.R,MB.A32L4,MB.B31L4,3,8472.5715,8510.3615,B30L4,0,122,88,B31L4,2.4800000000000004,2.430000000000001,79.10202191429511,79.91564766114065
RB.A34,MB.A31L4,8533.8515,INT,L,A,ODD,33,33,LBALB.31L4,LBALB_31L4,B31L4_0,DCBA.A31L4.L,MB.B30L4,MB.A31L4,3,8563.8115,8526.0215,B31L4,0,33,89,A31L4,2.5000000000000004,2.4799999999999818,78.7897683364081,79.08549669352671
RB.A34,MB.C30L4,8555.9815,INT,L,B,EVEN,45,122,LBBLA.30L4,LBBLA_30L4,B30L4_1,DCBQ.30L4.R,MB.B31L4,MB.C30L4,3,8510.3615,8548.1515,B30L4,1,123,90,C30L4,1.6999999999999995,1.93,101.106504622535,91.3891490310092
RB.A34,MB.B30L4,8571.6415,INT,L,A,ODD,32,32,LBALA.30L4,LBALA_30L4,B29L4_2,DCBA.30L4.L,MB.C29L4,MB.B30L4,3,8601.6015,8563.8115,B29L4,2,32,91,B30L4,3.25,3.03,68.22162291037226,71.53341464630975
RB.A34,MB.A30L4,8587.3015,INT,L,B,EVEN,46,123,LBBLD.30L4,LBBLD_30L4,B30L4_2,DCBA.30L4.R,MB.C30L4,MB.A30L4,2,8548.1515,8579.4715,B30L4,2,124,92,A30L4,1.6999999999999995,1.85,101.106504622535,94.10394295985525
RB.A34,MB.C29L4,8609.4315,INT,L,A,ODD,31,31,LBALA.29L4,LBALA_29L4,B29L4_1,DCBA.B29L4.L,MB.A29L4,MB.C29L4,2,8632.9215,8601.6015,B29L4,1,31,93,C29L4,1.75,2.5000000000000004,97.93687798968394,78.7897683364081
RB.A34,MB.B29L4,8625.0915,INT,L,B,EVEN,47,124,LBBLA.29L4,LBBLA_29L4,B28L4_0,DCBA.B29L4.R,MB.A30L4,MB.B29L4,3,8579.4715,8617.2615,B28L4,0,125,94,B29L4,1.77,1.95,96.7853954664714,91.06495839468394
RB.A34,MB.A29L4,8640.7515,INT,L,A,ODD,30,30,LBALB.29L4,LBALB_29L4,B29L4_0,DCBA.A29L4.L,MB.B28L4,MB.A29L4,3,8670.7115,8632.9215,B29L4,0,30,95,A29L4,1.8,1.93,95.65008800371686,91.3891490310092
RB.A34,MB.C28L4,8662.8815,INT,L,B,EVEN,48,125,LBBLA.28L4,LBBLA_28L4,B28L4_1,DCBQ.28L4.R,MB.B29L4,MB.C28L4,3,8617.2615,8655.0515,B28L4,1,126,96,C28L4,3.11,2.5,70.2908110941323,78.792057073657
RB.A34,MB.B28L4,8678.5415,INT,L,A,ODD,29,29,LBALA.28L4,LBALA_28L4,B27L4_2,DCBA.28L4.L,MB.C27L4,MB.B28L4,3,8708.5015,8670.7115,B27L4,2,29,97,B28L4,2.450000000000002,2.4000000000000004,79.59764615112702,80.39860414416525
RB.A34,MB.A28L4,8694.2015,INT,L,B,EVEN,49,126,LBBLD.28L4,LBBLD_28L4,B28L4_2,DCBA.28L4.R,MB.C28L4,MB.A28L4,2,8655.0515,8686.3715,B28L4,2,127,98,A28L4,2.560000000000002,2.5000000000000004,77.8634517336402,78.7897683364081
RB.A34,MB.C27L4,8716.3315,INT,L,A,ODD,28,28,LBALA.27L4,LBALA_27L4,B27L4_1,DCBA.B27L4.L,MB.A27L4,MB.C27L4,2,8739.8215,8708.5015,B27L4,1,28,99,C27L4,1.6999999999999995,1.95,101.106504622535,91.06495839468394
RB.A34,MB.B27L4,8731.9915,INT,L,B,EVEN,50,127,LBBLA.27L4,LBBLA_27L4,B26L4_0,DCBA.B27L4.R,MB.A28L4,MB.B27L4,3,8686.3715,8724.1615,B26L4,0,128,100,B27L4,3.0800000000000005,3.03,70.76365748864274,71.53341464630975
RB.A34,MB.A27L4,8747.6515,INT,L,A,ODD,27,27,LBALB.27L4,LBALB_27L4,B27L4_0,DCBA.A27L4.L,MB.B26L4,MB.A27L4,3,8777.6115,8739.8215,B27L4,0,27,101,A27L4,3.4599999999999995,3.32,61.141317629472105,67.66559710105976
RB.A34,MB.C26L4,8769.7815,INT,L,B,EVEN,51,128,LBBLA.26L4,LBBLA_26L4,B26L4_1,DCBQ.26L4.R,MB.B27L4,MB.C26L4,3,8724.1615,8761.9515,B26L4,1,129,102,C26L4,1.77,1.85,96.7853954664714,94.10394295985525
RB.A34,MB.B26L4,8785.4415,INT,L,A,ODD,26,26,LBALA.26L4,LBALA_26L4,B25L4_2,DCBA.26L4.L,MB.C25L4,MB.B26L4,3,8815.4015,8777.6115,B25L4,2,26,103,B26L4,3.1600000000000006,3.32,69.74295839809092,67.66559710105976
RB.A34,MB.A26L4,8801.1015,INT,L,B,EVEN,52,129,LBBLD.26L4,LBBLD_26L4,B26L4_2,DCBA.26L4.R,MB.C26L4,MB.A26L4,2,8761.9515,8793.2715,B26L4,2,130,104,A26L4,3.4599999999999995,3.32,61.141317629472105,67.66559710105976
RB.A34,MB.C25L4,8823.2315,INT,L,A,ODD,25,25,LBALA.25L4,LBALA_25L4,B25L4_1,DCBA.B25L4.L,MB.A25L4,MB.C25L4,2,8846.7215,8815.4015,B25L4,1,25,105,C25L4,1.7899999999999998,3.210000000000001,96.14625244938792,68.73171710454288
RB.A34,MB.B25L4,8838.8915,INT,L,B,EVEN,53,130,LBBLA.25L4,LBBLA_25L4,B24L4_0,DCBA.B25L4.R,MB.A26L4,MB.B25L4,3,8793.2715,8831.0615,B24L4,0,131,106,B25L4,2.450000000000002,2.4799999999999818,79.59764615112702,79.08549669352671
RB.A34,MB.A25L4,8854.5515,INT,L,A,ODD,24,24,LBALB.25L4,LBALB_25L4,B25L4_0,DCBA.A25L4.L,MB.B24L4,MB.A25L4,3,8884.5115,8846.7215,B25L4,0,24,107,A25L4,1.92,3.210000000000001,92.00434744749462,68.73171710454288
RB.A34,MB.C24L4,8876.6815,INT,L,B,EVEN,54,131,LBBLA.24L4,LBBLA_24L4,B24L4_1,DCBQ.24L4.R,MB.B25L4,MB.C24L4,3,8831.0615,8868.8515,B24L4,1,132,108,C24L4,1.71,3.210000000000001,99.29508583041604,68.73171710454288
RB.A34,MB.B24L4,8892.3415,INT,L,A,ODD,23,23,LBALA.24L4,LBALA_24L4,B23L4_2,DCBA.24L4.L,MB.C23L4,MB.B24L4,3,8922.3015,8884.5115,B23L4,2,23,109,B24L4,2.4000000000000004,2.5000000000000004,80.39860414416525,78.7897683364081
RB.A34,MB.A24L4,8908.0015,INT,L,B,EVEN,55,132,LBBLC.24L4,LBBLC_24L4,B24L4_2,DCBA.24L4.R,MB.C24L4,MB.A24L4,2,8868.8515,8900.1715,B24L4,2,133,110,A24L4,3.1600000000000006,1.85,69.74295839809092,94.10394295985525
RB.A34,MB.C23L4,8930.1315,INT,L,A,ODD,22,22,LBALA.23L4,LBALA_23L4,B23L4_1,DCBA.B23L4.L,MB.A23L4,MB.C23L4,2,8953.6215,8922.3015,B23L4,1,22,111,C23L4,3.1600000000000006,3.2600000000000016,69.74295839809092,67.7519122227926
RB.A34,MB.B23L4,8945.7915,INT,L,B,EVEN,56,133,LBBLA.23L4,LBBLA_23L4,B22L4_0,DCBA.B23L4.R,MB.A24L4,MB.B23L4,3,8900.1715,8937.9615,B22L4,0,134,112,B23L4,2.560000000000002,2.5000000000000004,77.8634517336402,78.7897683364081
RB.A34,MB.A23L4,8961.4515,INT,L,A,ODD,21,21,LBALB.23L4,LBALB_23L4,B23L4_0,DCBA.A23L4.L,MB.B22L4,MB.A23L4,3,8991.4115,8953.6215,B23L4,0,21,113,A23L4,2.4800000000000004,1.85,79.10202191429511,94.10394295985525
RB.A34,MB.C22L4,8983.5815,INT,L,B,EVEN,57,134,LBBLA.22L4,LBBLA_22L4,B22L4_1,DCBQ.22L4.R,MB.B23L4,MB.C22L4,3,8937.9615,8975.7515,B22L4,1,135,114,C22L4,2.4000000000000004,2.5000000000000004,80.39860414416525,78.7897683364081
RB.A34,MB.B22L4,8999.2415,INT,L,A,ODD,20,20,LBALA.22L4,LBALA_22L4,B21L4_2,DCBA.22L4.L,MB.C21L4,MB.B22L4,3,9029.2015,8991.4115,B21L4,2,20,115,B22L4,3.0800000000000005,3.120000000000001,70.76365748864274,70.36876554941088
RB.A34,MB.A22L4,9014.9015,INT,L,B,EVEN,58,135,LBBLC.22L4,LBBLC_22L4,B22L4_2,DCBA.22L4.R,MB.C22L4,MB.A22L4,2,8975.7515,9007.0715,B22L4,2,136,116,A22L4,3.0900000000000283,3.210000000000001,70.74825409990856,68.73171710454288
RB.A34,MB.C21L4,9037.0315,INT,L,A,ODD,19,19,LBALA.21L4,LBALA_21L4,B21L4_1,DCBA.B21L4.L,MB.A21L4,MB.C21L4,2,9060.5215,9029.2015,B21L4,1,19,117,C21L4,3.4599999999999995,3.32,61.141317629472105,67.66559710105976
RB.A34,MB.B21L4,9052.6915,INT,L,B,EVEN,59,136,LBBLA.21L4,LBBLA_21L4,B20L4_0,DCBA.B21L4.R,MB.A22L4,MB.B21L4,3,9007.0715,9044.8615,B20L4,0,137,118,B21L4,3.4599999999999995,3.210000000000001,61.141317629472105,68.73171710454288
RB.A34,MB.A21L4,9068.3515,INT,L,A,ODD,18,18,LBALB.21L4,LBALB_21L4,B21L4_0,DCBA.A21L4.L,MB.B20L4,MB.A21L4,3,9098.3115,9060.5215,B21L4,0,18,119,A21L4,2.4000000000000004,2.5000000000000004,80.39860414416525,78.7897683364081
RB.A34,MB.C20L4,9090.4815,INT,L,B,EVEN,60,137,LBBLA.20L4,LBBLA_20L4,B20L4_1,DCBQ.20L4.R,MB.B21L4,MB.C20L4,3,9044.8615,9082.6515,B20L4,1,138,120,C20L4,2.4800000000000004,2.430000000000001,79.10202191429511,79.91564766114065
RB.A34,MB.B20L4,9106.1415,INT,L,A,ODD,17,17,LBALA.20L4,LBALA_20L4,B19L4_2,DCBA.20L4.L,MB.C19L4,MB.B20L4,3,9136.1015,9098.3115,B19L4,2,17,121,B20L4,3.03,3.140000000000001,71.53341464630975,70.26040277030548
RB.A34,MB.A20L4,9121.8015,INT,L,B,EVEN,61,138,LBBLC.20L4,LBBLC_20L4,B20L4_2,DCBA.20L4.R,MB.C20L4,MB.A20L4,2,9082.6515,9113.9715,B20L4,2,139,122,A20L4,1.8,1.95,95.65008800371686,91.06495839468394
RB.A34,MB.C19L4,9143.9315,INT,L,A,ODD,16,16,LBALA.19L4,LBALA_19L4,B19L4_1,DCBA.B19L4.L,MB.A19L4,MB.C19L4,2,9167.4215,9136.1015,B19L4,1,16,123,C19L4,1.77,2.430000000000001,96.7853954664714,79.91564766114065
RB.A34,MB.B19L4,9159.5915,INT,L,B,EVEN,62,139,LBBLA.19L4,LBBLA_19L4,B18L4_0,DCBA.B19L4.R,MB.A20L4,MB.B19L4,3,9113.9715,9151.7615,B18L4,0,140,124,B19L4,3.03,2.430000000000001,71.53341464630975,79.91564766114065
RB.A34,MB.A19L4,9175.2515,INT,L,A,ODD,15,15,LBALB.19L4,LBALB_19L4,B19L4_0,DCBA.A19L4.L,MB.B18L4,MB.A19L4,3,9205.2115,9167.4215,B19L4,0,15,125,A19L4,2.4000000000000004,2.4300000000000006,80.39860414416525,79.89986949478443
RB.A34,MB.C18L4,9197.3815,INT,L,B,EVEN,63,140,LBBLA.18L4,LBBLA_18L4,B18L4_1,DCBQ.18L4.R,MB.B19L4,MB.C18L4,3,9151.7615,9189.5515,B18L4,1,141,126,C18L4,3.1600000000000006,1.93,69.74295839809092,91.3891490310092
RB.A34,MB.B18L4,9213.0415,INT,L,A,ODD,14,14,LBALA.18L4,LBALA_18L4,B17L4_2,DCBA.18L4.L,MB.C17L4,MB.B18L4,3,9243.0015,9205.2115,B17L4,2,14,127,B18L4,1.67,3.27,100.31451566000446,66.66732040398628
RB.A34,MB.A18L4,9228.7015,INT,L,B,EVEN,64,141,LBBLC.18L4,LBBLC_18L4,B18L4_2,DCBA.18L4.R,MB.C18L4,MB.A18L4,2,9189.5515,9220.8715,B18L4,2,142,128,A18L4,3.1600000000000006,3.210000000000001,69.74295839809092,68.73171710454288
RB.A34,MB.C17L4,9250.8315,INT,L,A,ODD,13,13,LBALA.17L4,LBALA_17L4,B17L4_1,DCBA.B17L4.L,MB.A17L4,MB.C17L4,2,9274.3215,9243.0015,B17L4,1,13,129,C17L4,3.2400000000000126,3.210000000000001,67.99534303947361,68.73171710454288
RB.A34,MB.B17L4,9266.4915,INT,L,B,EVEN,65,142,LBBLA.17L4,LBBLA_17L4,B16L4_0,DCBA.B17L4.R,MB.A18L4,MB.B17L4,3,9220.8715,9258.6615,B16L4,0,143,130,B17L4,3.1,2.5,70.752888773442,78.792057073657
RB.A34,MB.A17L4,9282.1515,INT,L,A,ODD,12,12,LBALB.17L4,LBALB_17L4,B17L4_0,DCBA.A17L4.L,MB.B16L4,MB.A17L4,3,9312.1115,9274.3215,B17L4,0,12,131,A17L4,2.5,2.5,78.792057073657,78.792057073657
RB.A34,MB.C16L4,9304.2815,INT,L,B,EVEN,66,143,LBBLA.16L4,LBBLA_16L4,B16L4_1,DCBQ.16L4.R,MB.B17L4,MB.C16L4,3,9258.6615,9296.4515,B16L4,1,144,132,C16L4,2.43,1.85,79.9134887858741,94.10394295985525
RB.A34,MB.B16L4,9319.9415,INT,L,A,ODD,11,11,LBALA.16L4,LBALA_16L4,B15L4_2,DCBA.16L4.L,MB.C15L4,MB.B16L4,3,9349.9015,9312.1115,B15L4,2,11,133,B16L4,2.5,3.2400000000000126,78.792057073657,67.99534303947361
RB.A34,MB.A16L4,9335.6015,INT,L,B,EVEN,67,144,LBBLC.16L4,LBBLC_16L4,B16L4_2,DCBA.16L4.R,MB.C16L4,MB.A16L4,2,9296.4515,9327.7715,B16L4,2,145,134,A16L4,3.1600000000000006,1.95,69.74295839809092,91.06495839468394
RB.A34,MB.C15L4,9357.7315,INT,L,A,ODD,10,10,LBALA.15L4,LBALA_15L4,B15L4_1,DCBA.B15L4.L,MB.A15L4,MB.C15L4,2,9381.2215,9349.9015,B15L4,1,10,135,C15L4,1.8,3.32,95.65008800371686,67.66559710105976
RB.A34,MB.B15L4,9373.3915,INT,L,B,EVEN,68,145,LBBLA.15L4,LBBLA_15L4,B14L4_0,DCBA.B15L4.R,MB.A16L4,MB.B15L4,3,9327.7715,9365.5615,B14L4,0,146,136,B15L4,3.03,2.4300000000000006,71.53341464630975,79.89986949478443
RB.A34,MB.A15L4,9389.0515,INT,L,A,ODD,9,9,LBALB.15L4,LBALB_15L4,B15L4_0,DCBA.A15L4.L,MB.B14L4,MB.A15L4,3,9419.0115,9381.2215,B15L4,0,9,137,A15L4,1.8,3.32,95.65008800371686,67.66559710105976
RB.A34,MB.C14L4,9411.1815,INT,L,B,EVEN,69,146,LBBLA.14L4,LBBLA_14L4,B14L4_1,DCBQ.14L4.R,MB.B15L4,MB.C14L4,3,9365.5615,9403.3515,B14L4,1,147,138,C14L4,1.75,3.32,97.93687798968394,67.66559710105976
RB.A34,MB.B14L4,9426.8415,INT,L,A,ODD,8,8,LBALA.14L4,LBALA_14L4,B13L4_2,DCBA.14L4.L,MB.C13L4,MB.B14L4,3,9456.8015,9419.0115,B13L4,2,8,139,B14L4,3.25,3.6000000000000005,68.22162291037226,60.43712854708486
RB.A34,MB.A14L4,9442.5015,INT,L,B,EVEN,70,147,LBBLC.14L4,LBBLC_14L4,B14L4_2,DCBA.14L4.R,MB.C14L4,MB.A14L4,2,9403.3515,9434.6715,B14L4,2,148,140,A14L4,1.8,3.210000000000001,95.65008800371686,68.73171710454288
RB.A34,MB.C13L4,9464.6315,INT,L,A,ODD,7,7,LBALA.13L4,LBALA_13L4,B13L4_1,DCBA.B13L4.L,MB.A13L4,MB.C13L4,2,9488.1215,9456.8015,B13L4,1,7,141,C13L4,3.2099999999999995,2.5,68.37476174248951,78.792057073657
RB.A34,MB.B13L4,9480.2915,INT,L,B,EVEN,71,148,LBBLA.13L4,LBBLA_13L4,B12L4_0,DCBA.B13L4.R,MB.A14L4,MB.B13L4,3,9434.6715,9472.4615,B12L4,0,149,142,B13L4,3.25,3.140000000000001,68.22162291037226,70.26040277030548
RB.A34,MB.A13L4,9495.9515,INT,L,A,ODD,6,6,LBALB.13L4,LBALB_13L4,B13L4_0,DCBA.A13L4.L,MB.B12L4,MB.A13L4,3,9525.9115,9488.1215,B13L4,0,6,143,A13L4,2.4800000000000004,1.85,79.10202191429511,94.10394295985525
RB.A34,MB.C12L4,9518.0815,INT,L,B,EVEN,72,149,LBBLA.12L4,LBBLA_12L4,B12L4_1,DCBQ.12L4.R,MB.B13L4,MB.C12L4,3,9472.4615,9510.2515,B12L4,1,150,144,C12L4,3.1,1.68,70.752888773442,100.45740439836791
RB.A34,MB.B12L4,9533.7415,INT,L,A,ODD,5,5,LBALA.12L4,LBALA_12L4,B11L4_2,DCBA.12L4.L,MB.B11L4,MB.B12L4,4,9577.7512,9525.9115,B11L4,2,5,145,B12L4,3.0800000000000005,3.03,70.76365748864274,71.53341464630975
RB.A34,MB.A12L4,9549.4015,INT,L,B,EVEN,73,150,LBBLC.12L4,LBBLC_12L4,B12L4_2,DCBA.12L4.R,MB.C12L4,MB.A12L4,2,9510.2515,9541.5715,B12L4,2,151,146,A12L4,1.92,3.7,92.00434744749462,54.73594914052305
RB.A34,MB.B11L4,9585.5812,INT,L,A,ODD,4,4,LBALA.11L4,LBALA_11L4,B11L4_1,DCBA.11L4.L,MB.B10L4,MB.B11L4,3,9616.8162,9577.7512,B11L4,1,4,147,B11L4,1.92,1.74,92.00434744749462,97.96870463516548
RB.A34,MB.A11L4,9601.2412,INT,L,B,EVEN,74,151,LBBLP.11L4,LBBLP_11L4,B10L4_0,DCBA.11L4.R,MB.A12L4,MB.A11L4,4,9541.5715,9593.4112,B10L4,0,152,148,A11L4,2.4800000000000004,2.430000000000001,79.10202191429511,79.91564766114065
RB.A34,MB.B10L4,9624.6462,INT,L,A,ODD,3,3,LBALE.10L4,LBALE_10L4,B11L4_0,DCBA.10L4.L,MB.B9L4,MB.B10L4,3,9657.2812,9616.8162,B11L4,0,3,149,B10L4,3.1799999999742785,3.08,69.74655266092758,70.92620638880226
RB.A34,MB.A10L4,9640.3062,INT,L,B,EVEN,75,152,LBBLI.10L4,LBBLI_10L4,B10L4_1,DCBQ.10L4.R,MB.A11L4,MB.A10L4,3,9593.4112,9632.4762,B10L4,1,153,150,A10L4,3.0900000000000283,3.210000000000001,70.74825409990856,68.73171710454288
RB.A34,MB.B9L4,9665.1112,INT,L,A,ODD,2,2,LBALE.9L4,LBALE_09L4,B9L4_1,DCBA.9L4.L,MB.B8L4,MB.B9L4,3,9696.3462,9657.2812,B9L4,1,2,151,B9L4,1.74,3.2400000000000126,97.96870463516548,67.99534303947361
RB.A34,MB.A9L4,9680.7712,INT,L,B,EVEN,76,153,LBBLF.9L4,LBBLF_09L4,B10L4_2,DCBA.9L4.R,MB.A10L4,MB.A9L4,3,9632.4762,9672.9412,B10L4,2,154,152,A9L4,2.4800000000000004,2.5000000000000004,79.10202191429511,78.7897683364081
RB.A34,MB.B8L4,9704.1762,INT,L,A,ODD,1,1,LBALE.8L4,LBALE_08L4,B9L4_0,DCBA.8L4.L,DFLAS.7L4.6,MB.B8L4,5,9743.0212,9696.3462,B9L4,0,1,153,B8L4,1.71,1.68,99.29508583041604,100.45740439836791
RB.A34,MB.A8L4,9719.8362,INT,L,B,EVEN,77,154,LBBLQ.8L4,LBBLQ_08L4,B8L4_0,DCBA.8L4.R,MB.A9L4,MB.A8L4,3,9672.9412,9712.0062,B8L4,0,155,154,A8L4,3.1799999999742785,3.210000000000001,69.74655266092758,68.73171710454288
RB.A45,MB.A8R4,10274.3262,INT,L,A,EVEN,77,154,LBALE.8R4,LBALE_08R4,B8R4_0,DCBA.8R4.L,MB.A9R4,MB.A8R4,3,10305.5612,10266.4962,B8R4,0,155,1,A8R4,3.11,2.5,70.2908110941323,78.792057073657
RB.A45,MB.B8R4,10289.9862,INT,L,B,ODD,1,1,LBBLF.8R4,LBBLF_08R4,B9R4_0,DCBA.8R4.R,DFLAS.7R4.5,MB.B8R4,5,10250.9812,10282.1562,B9R4,0,1,2,B8R4,3.19,3.27,69.08204078566787,66.66732040398628
RB.A45,MB.A9R4,10313.3912,INT,L,A,EVEN,76,153,LBALE.9R4,LBALE_09R4,B10R4_2,DCBA.9R4.L,MB.A10R4,MB.A9R4,3,10346.0262,10305.5612,B10R4,2,154,3,A9R4,3.0200000000000027,3.02,71.68679046426837,71.69505965461342
RB.A45,MB.B9R4,10329.0512,INT,L,B,ODD,2,2,LBBLI.9R4,LBBLI_09R4,B9R4_1,DCBA.9R4.R,MB.B8R4,MB.B9R4,3,10282.1562,10321.2212,B9R4,1,2,4,B9R4,3.2400000000000007,3.210000000000001,67.59410659048159,68.73171710454288
RB.A45,MB.A10R4,10353.8562,INT,L,A,EVEN,75,152,LBALE.10R4,LBALE_10R4,B10R4_1,DCBA.10R4.L,MB.A11R4,MB.A10R4,3,10385.0912,10346.0262,B10R4,1,153,5,A10R4,3.289999999999999,3.15,68.13512170581375,69.97010621488656
RB.A45,MB.B10R4,10369.5162,INT,L,B,ODD,3,3,LBBLF.10R4,LBBLF_10R4,B11R4_0,DCBA.10R4.R,MB.B9R4,MB.B10R4,3,10321.2212,10361.6862,B11R4,0,3,6,B10R4,2.400000000000003,3.6000000000000005,80.40070272144557,60.43712854708486
RB.A45,MB.A11R4,10392.9212,INT,L,A,EVEN,74,151,LBALA.11R4,LBALA_11R4,B10R4_0,DCBA.11R4.L,MB.A12R4,MB.A11R4,4,10436.9309,10385.0912,B10R4,0,152,7,A11R4,3.2600000000000016,3.1300000000000003,67.7519122227926,70.35344691681026
RB.A45,MB.B11R4,10408.5812,INT,L,B,ODD,4,4,LBBLA.11R4,LBBLA_11R4,B11R4_1,DCBA.11R4.R,MB.B10R4,MB.B11R4,3,10361.6862,10400.7512,B11R4,1,4,8,B11R4,3.1,3.1,70.752888773442,70.752888773442
RB.A45,MB.A12R4,10444.7609,INT,L,A,EVEN,73,150,LBALA.12R4,LBALA_12R4,B12R4_2,DCBA.A12R4.L,MB.C12R4,MB.A12R4,2,10468.2509,10436.9309,B12R4,2,151,9,A12R4,1.6999999999999995,1.85,101.106504622535,94.10394295985525
RB.A45,MB.B12R4,10460.4209,INT,L,B,ODD,5,5,LBBLA.12R4,LBBLA_12R4,B11R4_2,DCBA.A12R4.R,MB.B11R4,MB.B12R4,4,10400.7512,10452.5909,B11R4,2,5,10,B12R4,3.1,3.02,70.752888773442,71.69505965461342
RB.A45,MB.C12R4,10476.0809,INT,L,A,EVEN,72,149,LBALB.12R4,LBALB_12R4,B12R4_1,DCBA.B12R4.L,MB.B13R4,MB.C12R4,3,10506.0409,10468.2509,B12R4,1,150,11,C12R4,2.529999999999997,3.15,78.31400167043277,69.97010621488656
RB.A45,MB.A13R4,10498.2109,INT,L,B,ODD,6,6,LBBLA.13R4,LBBLA_13R4,B13R4_0,DCBA.B12R4.R,MB.B12R4,MB.A13R4,3,10452.5909,10490.3809,B13R4,0,6,12,A13R4,2.529999999999997,3.6000000000000005,78.31400167043277,60.43712854708486
RB.A45,MB.B13R4,10513.8709,INT,L,A,EVEN,71,148,LBALA.13R4,LBALA_13R4,B12R4_0,DCBA.13R4.L,MB.A14R4,MB.B13R4,3,10543.8309,10506.0409,B12R4,0,149,13,B13R4,3.140000000000001,3.15,70.26040277030548,69.97010621488656
RB.A45,MB.C13R4,10529.5309,INT,L,B,ODD,7,7,LBBLC.13R4,LBBLC_13R4,B13R4_1,DCBA.13R4.R,MB.A13R4,MB.C13R4,2,10490.3809,10521.7009,B13R4,1,7,14,C13R4,3.0200000000000027,3.15,71.68679046426837,69.97010621488656
RB.A45,MB.A14R4,10551.6609,INT,L,A,EVEN,70,147,LBALA.14R4,LBALA_14R4,B14R4_2,DCBA.A14R4.L,MB.C14R4,MB.A14R4,2,10575.1509,10543.8309,B14R4,2,148,15,A14R4,3.2400000000000007,3.210000000000001,67.59410659048159,68.73171710454288
