,Circuit Family,Circuit Name,timestamp_fgc,Position,sec_quench_number,dstd_score
1942,RB,RB.A56,1.62386509832e+18,A12L6,3,1.0960504531150483
2707,RB,RB.A23,1.6362757794e+18,B28R2,1,1.096019245559659
1859,RB,RB.A45,1.62288586618e+18,B15L5,1,1.095940356113485
2257,RB,RB.A67,1.62762492722e+18,A18R6,10,1.0945916811923624
1864,RB,RB.A45,1.62292071524e+18,A15L5,3,1.0943411017918394
1351,RB,RB.A12,1.62140111322e+18,A16L2,2,1.0940287229056678
1661,RB,RB.A45,1.62222606956e+18,C34R4,1,1.0937537918234697
2254,RB,RB.A67,1.62762492722e+18,B18R6,7,1.0923123357811455
2338,RB,RB.A67,1.6281636546e+18,B10L7,0,1.0917501086077042
672,RB,RB.A12,1.61934912554e+18,B27L2,1,1.0913031572666831
1133,RB,RB.A23,1.62080263942e+18,B11R2,0,1.0904587008836726
201,RB,RB.A78,1.61751507894e+18,B29R7,2,1.0902471161235479
2655,RB,RB.A81,1.62999549358e+18,B17R8,0,1.0902253339174115
1839,RB,RB.A12,1.6228215645e+18,A10L2,0,1.0899481651295466
366,RB,RB.A34,1.61832775692e+18,A22L4,9,1.0891749968877538
54,RB,RB.A78,1.6157091362e+18,C28R7,1,1.0890221425303903
583,RB,RB.A34,1.6191067008e+18,B16L4,1,1.0890159592124238
1537,RB,RB.A56,1.62186975046e+18,B19L6,3,1.0888450108446548
2569,RB,RB.A67,1.62929368622e+18,B17R6,1,1.088240161862609
2625,RB,RB.A81,1.62973845676e+18,A8L1,1,1.0881836664723898
1951,RB,RB.A56,1.62395201684e+18,A29L6,1,1.087459502806346
1823,RB,RB.A12,1.6227907995e+18,B10L2,0,1.0871390440559943
1777,RB,RB.A45,1.62256585542e+18,C19R4,2,1.0869597804973954
1495,RB,RB.A45,1.62177989002e+18,C21L5,0,1.0862432386973078
608,RB,RB.A34,1.61918784872e+18,C31R3,2,1.0861353640258145
799,RB,RB.A45,1.61967755842e+18,C27R4,2,1.0859713820177244
2790,RB,RB.A78,1.63695651414e+18,A15L8,0,1.085656354659891
1167,RB,RB.A23,1.62088616918e+18,B34L3,2,1.0853033155445426
1978,RB,RB.A56,1.6242164547e+18,B32L6,1,1.0851305316472797
1335,RB,RB.A23,1.62131684866e+18,B16L3,1,1.0847982829494809
71,RB,RB.A78,1.61677706968e+18,C15L8,4,1.084746949973383
2792,RB,RB.A78,1.63695651414e+18,C14L8,2,1.0836196306736157
665,RB,RB.A34,1.61933215562e+18,A30L4,0,1.0835006885646552
2796,RB,RB.A78,1.63700254984e+18,B9L8,0,1.0826355929394245
832,RB,RB.A34,1.61981042158e+18,A33R3,2,1.0821193545080168
1110,RB,RB.A12,1.62074324106e+18,C24L2,2,1.081595238231698
688,RB,RB.A12,1.61937454108e+18,C27L2,2,1.08093218921858
906,RB,RB.A12,1.62002687264e+18,C24R1,1,1.0806341391866308
1935,RB,RB.A56,1.62382344984e+18,B30R5,0,1.0800448586701978
922,RB,RB.A34,1.62010548336e+18,B13L4,4,1.0797444348281002
33,RB,RB.A78,1.61552934458e+18,C29L8,2,1.0795405975933707
1570,RB,RB.A23,1.62193946054e+18,A17R2,3,1.079508787639482
203,RB,RB.A78,1.61751507894e+18,C29R7,4,1.0791824330394182
1792,RB,RB.A12,1.6226521232e+18,A17R1,3,1.0784202977258557
2529,RB,RB.A67,1.62910909234e+18,B29L7,1,1.078403272494816
86,RB,RB.A34,1.61686556272e+18,A10R3,0,1.0781129833113379
2164,RB,RB.A67,1.62701809652e+18,C24L7,0,1.0773471030298412
1023,RB,RB.A12,1.6204626804e+18,B34R1,0,1.0773065740062657
539,RB,RB.A78,1.61893651224e+18,B26L8,0,1.0772737625142526
2420,RB,RB.A67,1.6284876573e+18,B14R6,0,1.077253152105465
1203,RB,RB.A45,1.62092997424e+18,A13R4,2,1.077092275297227
2612,RB,RB.A67,1.62947022766e+18,C21L7,0,1.076933414801277
1067,RB,RB.A12,1.62062366642e+18,B14R1,1,1.0765991909135502
2300,RB,RB.A81,1.6279676835e+18,C14R8,6,1.0762584969902933
907,RB,RB.A12,1.62002687264e+18,A24R1,2,1.0758955560444494
1245,RB,RB.A23,1.6210584391e+18,C28R2,1,1.0758917842428284
2658,RB,RB.A78,1.63574560194e+18,C18R7,0,1.0753705449071793
1784,RB,RB.A12,1.62257843336e+18,A27R1,2,1.0750943008607
2016,RB,RB.A56,1.62468562142e+18,A31R5,0,1.0750468112824858
28,RB,RB.A78,1.6154816296e+18,A22R7,1,1.074835641786463
153,RB,RB.A78,1.61729791084e+18,B30L8,1,1.0743030486036396
2244,RB,RB.A81,1.627622264e+18,A9R8,0,1.0741739703756943
1369,RB,RB.A12,1.62144724002e+18,B20L2,1,1.0733701061890975
715,RB,RB.A12,1.61946208882e+18,B32L2,1,1.0733158132466964
1198,RB,RB.A12,1.6209273096e+18,C21L2,3,1.0729536659883534
610,RB,RB.A34,1.61918784872e+18,B27L4,4,1.0723608924781076
443,RB,RB.A78,1.61859966952e+18,C34L8,0,1.0713375930298534
2021,RB,RB.A56,1.62489817014e+18,B19L6,0,1.0703240322351728
2081,RB,RB.A56,1.62550732592e+18,C17R5,2,1.0697612643104364
1682,RB,RB.A12,1.6222710066e+18,A17L2,2,1.069663390166302
489,RB,RB.A34,1.61875034048e+18,C17R3,0,1.069594032870138
565,RB,RB.A45,1.6190711236e+18,C12R4,1,1.0695351438039176
2542,RB,RB.A67,1.6291780535e+18,C33R6,3,1.0693442175940608
496,RB,RB.A34,1.61877871146e+18,A26L4,0,1.0692790756740902
2490,RB,RB.A81,1.62879411076e+18,A24L1,5,1.0688695491718017
24,RB,RB.A78,1.6154439887e+18,B26L8,3,1.068771026712064
2053,RB,RB.A56,1.62515173376e+18,B21R5,1,1.0682404750515613
409,RB,RB.A78,1.61850316942e+18,C33R7,0,1.068093985418194
1876,RB,RB.A56,1.62308750276e+18,C17R5,2,1.0680035073743757
585,RB,RB.A34,1.6191067008e+18,A16L4,3,1.067724421537095
2728,RB,RB.A23,1.6364444896e+18,A17R2,12,1.0669576070026283
836,RB,RB.A34,1.61981042158e+18,C32R3,6,1.0664946905614543
1224,RB,RB.A45,1.62100142284e+18,A14R4,3,1.0664897304677
1360,RB,RB.A23,1.6214225345e+18,B27R2,1,1.0664382630259768
2620,RB,RB.A67,1.629700689e+18,C25L7,2,1.066375211145298
2278,RB,RB.A81,1.62782247472e+18,B12L1,1,1.0661350130123002
912,RB,RB.A45,1.62005316126e+18,C21L5,1,1.066051268630023
303,RB,RB.A78,1.61798763154e+18,A11L8,0,1.0657564907836505
1257,RB,RB.A23,1.6210889377e+18,C32L3,1,1.065614224142717
1862,RB,RB.A45,1.62292071524e+18,B14L5,1,1.0655287273333616
624,RB,RB.A78,1.61920314364e+18,B20L8,0,1.0653821874532672
2264,RB,RB.A67,1.62766291314e+18,B30R6,1,1.0652792466347858
2080,RB,RB.A56,1.62550732592e+18,B18R5,1,1.0650529622207396
1846,RB,RB.A45,1.62284113992e+18,A27R4,1,1.0649529696254747
1513,RB,RB.A56,1.6218339706e+18,B13L6,1,1.064568747817477
1798,RB,RB.A45,1.62265535882e+18,A22R4,2,1.0641727095397648
145,RB,RB.A78,1.61725416238e+18,B26L8,1,1.0641279900835092
175,RB,RB.A34,1.61742629114e+18,A24L4,5,1.0639495613401098
2271,RB,RB.A81,1.6277954287e+18,B29R8,0,1.0638160199383568
1471,RB,RB.A12,1.62169311732e+18,B19R1,4,1.0636877344982896
1427,RB,RB.A45,1.62157719666e+18,C29R4,3,1.063597947458227
1169,RB,RB.A23,1.62088616918e+18,A34R2,4,1.0632402454222845
68,RB,RB.A78,1.61677706968e+18,B15L8,1,1.0632260758157832
2031,RB,RB.A56,1.62497267192e+18,A29R5,4,1.0626744094021447
1329,RB,RB.A45,1.6213146745e+18,A32R4,1,1.0626674108901917
2678,RB,RB.A78,1.63600648614e+18,C16L8,1,1.062638899686233
1265,RB,RB.A12,1.62110546836e+18,A14L2,1,1.0623529394786033
45,RB,RB.A78,1.61562238908e+18,C13R7,5,1.0621375934527646
2075,RB,RB.A56,1.62546305818e+18,B22R5,1,1.06203182751907
2006,RB,RB.A56,1.62446626748e+18,B24R5,0,1.0619264247151985
1103,RB,RB.A12,1.62071726414e+18,B22R1,0,1.0619230319738073
234,RB,RB.A78,1.6176344745e+18,C18L8,2,1.0619179490639248
606,RB,RB.A34,1.61918784872e+18,B31R3,0,1.0617209651253532
1586,RB,RB.A12,1.62196404196e+18,C20R1,6,1.0615560551377816
663,RB,RB.A78,1.61933014344e+18,A29L8,3,1.061046464797517
526,RB,RB.A78,1.61885937468e+18,B26R7,1,1.0609733428834731
139,RB,RB.A78,1.61717025514e+18,B18L8,0,1.0609596925245157
101,RB,RB.A78,1.6169621744e+18,B28L8,1,1.060741771176147
1626,RB,RB.A45,1.62206046494e+18,B10R4,1,1.0606391192185576
2400,RB,RB.A81,1.62839925374e+18,A17R8,1,1.06044318577811
813,RB,RB.A12,1.61973014052e+18,A27L2,2,1.0604084817424915
996,RB,RB.A12,1.62033270758e+18,A17R1,2,1.0599550879985742
1217,RB,RB.A45,1.62097530838e+18,B15R4,0,1.0596780465628988
48,RB,RB.A78,1.61565760048e+18,A23R7,0,1.058500824267647
327,RB,RB.A34,1.6180807952e+18,A16R3,2,1.057939104972604
1095,RB,RB.A45,1.62071048346e+18,B9R4,1,1.0578921795645433
1736,RB,RB.A12,1.62240122058e+18,C33L2,5,1.057645098041854
781,RB,RB.A34,1.61959158688e+18,B16R3,12,1.0575606550178152
1797,RB,RB.A45,1.62265535882e+18,B21R4,1,1.0572003737664082
890,RB,RB.A12,1.61997161708e+18,C20R1,1,1.0571092242325952
1196,RB,RB.A12,1.6209273096e+18,B21L2,1,1.0568820940859749
235,RB,RB.A78,1.6176344745e+18,B18L8,3,1.0567720183864597
830,RB,RB.A34,1.61981042158e+18,B33R3,0,1.056605464400792
77,RB,RB.A78,1.616826883e+18,C20R7,4,1.0562889608138517
2684,RB,RB.A78,1.63609411936e+18,B20R7,0,1.0560268686908465
2441,RB,RB.A81,1.6286055627e+18,B12R8,4,1.0559536795310878
514,RB,RB.A78,1.6188138331e+18,A11L8,4,1.0556009426937292
2115,RB,RB.A67,1.6263755721e+18,B25R6,0,1.0555776262944763
701,RB,RB.A12,1.61941717104e+18,A8L2,3,1.0552737761349988
479,RB,RB.A78,1.61872313086e+18,B22L8,5,1.0551158424768745
541,RB,RB.A78,1.61893651224e+18,C26L8,2,1.0548287245941976
171,RB,RB.A34,1.61742629114e+18,C18L4,1,1.054586774864594
2303,RB,RB.A67,1.62800230112e+18,B27L7,1,1.0541977588115095
172,RB,RB.A34,1.61742629114e+18,B24L4,2,1.0541548138201453
1760,RB,RB.A56,1.6224815233e+18,C28R5,2,1.054082492210318
481,RB,RB.A78,1.61872313086e+18,A22L8,7,1.0540414690359128
2268,RB,RB.A81,1.62771210786e+18,B16R8,1,1.053860843862085
1991,RB,RB.A56,1.62433958322e+18,C29R5,0,1.053853225252444
277,RB,RB.A78,1.6178593291e+18,C25L8,2,1.0536532528009825
1522,RB,RB.A23,1.62183651282e+18,A26L3,4,1.0536448074733238
1520,RB,RB.A23,1.62183651282e+18,B26L3,2,1.0535057135793293
2296,RB,RB.A81,1.6279676835e+18,B27L1,2,1.0531129709547626
1987,RB,RB.A56,1.62429020514e+18,C14L6,0,1.0529429523344713
361,RB,RB.A34,1.61832775692e+18,C22L4,4,1.0528879132422801
1425,RB,RB.A45,1.62157719666e+18,B30R4,1,1.052251078875458
1089,RB,RB.A12,1.62067304716e+18,A10L2,1,1.0517938855424105
2535,RB,RB.A81,1.62913772642e+18,B11L1,0,1.051741203850009
1254,RB,RB.A45,1.62106058546e+18,C13L5,5,1.0514936270962838
2297,RB,RB.A81,1.6279676835e+18,C15R8,3,1.0511087679129725
1763,RB,RB.A45,1.62249319352e+18,B30L5,0,1.0505503944966563
2771,RB,RB.A78,1.6366541319e+18,C30R7,3,1.0501255186040512
1878,RB,RB.A56,1.6231293252e+18,B17R5,0,1.0499299719076058
1155,RB,RB.A45,1.62083912352e+18,B16L5,0,1.049730640929183
898,RB,RB.A45,1.61997665562e+18,B10L5,0,1.049635120871643
1916,RB,RB.A56,1.62364836964e+18,B13L6,0,1.0495941411662049
177,RB,RB.A34,1.61742629114e+18,B25L4,7,1.0494939481845147
223,RB,RB.A78,1.61760083144e+18,C20L8,3,1.0494523734732164
2685,RB,RB.A78,1.63609411936e+18,C20R7,1,1.0494222465866332
961,RB,RB.A45,1.6202328738e+18,A33R4,2,1.049349250795819
287,RB,RB.A78,1.61790752976e+18,B21L8,7,1.049277916501711
871,RB,RB.A45,1.61988595236e+18,A30R4,10,1.0492546912814187
634,RB,RB.A12,1.61924435844e+18,B25L2,1,1.0489843915540658
2457,RB,RB.A67,1.62870249818e+18,C22L7,0,1.048726278080579
1847,RB,RB.A45,1.62284113992e+18,C27R4,2,1.048517675584444
2168,RB,RB.A67,1.62701809652e+18,B24L7,4,1.0480742636481424
193,RB,RB.A78,1.61746538778e+18,C28R7,6,1.0480481711577152
1043,RB,RB.A12,1.62050372876e+18,B31R1,1,1.0479879322149495
1148,RB,RB.A12,1.6208315565e+18,B13R1,8,1.0479365363709776
957,RB,RB.A34,1.62022817782e+18,A19L4,2,1.0478862812787424
2560,RB,RB.A81,1.62926484698e+18,C34L1,2,1.0476050301243847
584,RB,RB.A34,1.6191067008e+18,A17L4,2,1.0474519161145497
2060,RB,RB.A56,1.62517324804e+18,C26R5,3,1.0473886106838497
1235,RB,RB.A23,1.62101829516e+18,A10L3,0,1.047367277767386
427,RB,RB.A78,1.6185503975e+18,A17L8,3,1.0473264927410424
2578,RB,RB.A67,1.6293191263e+18,A11R6,2,1.0472633450280169
1606,RB,RB.A12,1.62200561238e+18,A21R1,3,1.047185940790364
1701,RB,RB.A56,1.62231576892e+18,C26R5,3,1.0469353563868884
2673,RB,RB.A78,1.6359597728e+18,C30R7,0,1.0469045835660173
1994,RB,RB.A56,1.62433958322e+18,B22L6,3,1.046803346329265
1310,RB,RB.A45,1.62123043182e+18,C29L5,0,1.04674817753928
2371,RB,RB.A81,1.62831614488e+18,A17R8,0,1.0467278938565938
2708,RB,RB.A23,1.6362757794e+18,A29R2,2,1.0466851305877038
878,RB,RB.A12,1.61989761654e+18,A28L2,5,1.0464795235026472
212,RB,RB.A78,1.61755859088e+18,B28R7,1,1.0460715568636405
593,RB,RB.A78,1.61915507402e+18,B30R7,1,1.0460159364574917
2440,RB,RB.A81,1.6286055627e+18,A13R8,3,1.045932701575927
1573,RB,RB.A56,1.62194272388e+18,B11R5,1,1.0457898836844755
1012,RB,RB.A34,1.62040963294e+18,C33R3,4,1.0457200833073117
994,RB,RB.A12,1.62033270758e+18,C17R1,0,1.045443709488205
117,RB,RB.A34,1.6170812529e+18,B29L4,0,1.0454358325507416
809,RB,RB.A34,1.61972824208e+18,A20L4,3,1.0452929894463483
637,RB,RB.A78,1.61924599166e+18,B18R7,0,1.0451996432230077
1542,RB,RB.A45,1.62187335206e+18,A19L5,1,1.0450226515915773
276,RB,RB.A78,1.6178593291e+18,B26L8,1,1.0448139804291696
2166,RB,RB.A67,1.62701809652e+18,A29R6,2,1.044723220649883
46,RB,RB.A78,1.61562238908e+18,C18L8,6,1.0443856112257612
217,RB,RB.A34,1.61756013898e+18,A32L4,1,1.0441734468803108
1168,RB,RB.A23,1.62088616918e+18,B33R2,3,1.0441331540183627
1656,RB,RB.A56,1.6221785778e+18,B26L6,0,1.0440257897361054
2410,RB,RB.A67,1.62843213446e+18,B28L7,1,1.0438474258422248
2109,RB,RB.A67,1.62628981296e+18,C26L7,2,1.0432754479758626
535,RB,RB.A78,1.61889829676e+18,B22R7,0,1.0430304454227273
1639,RB,RB.A56,1.62213053454e+18,B33R5,0,1.0429906845128198
1728,RB,RB.A45,1.62239447136e+18,A33L5,3,1.0429347850159518
490,RB,RB.A34,1.61875034048e+18,B17R3,1,1.0427523367620353
130,RB,RB.A34,1.61712046534e+18,A21L4,2,1.0423776198156054
1640,RB,RB.A56,1.62213053454e+18,A23R5,1,1.0415999510570242
1144,RB,RB.A12,1.6208315565e+18,B12R1,4,1.0414589209362237
1439,RB,RB.A56,1.62161546048e+18,C14L6,2,1.0414111218702975
1210,RB,RB.A12,1.62097012742e+18,A30L2,4,1.0408299280248143
494,RB,RB.A34,1.61875034048e+18,B16R3,5,1.0408191452757096
2428,RB,RB.A67,1.62853565468e+18,C18R6,3,1.0405908588917607
1672,RB,RB.A56,1.62222893468e+18,C26R5,6,1.040573427791563
365,RB,RB.A34,1.61832775692e+18,B25R3,8,1.0404850889451935
304,RB,RB.A78,1.61798763154e+18,B11L8,1,1.0403759867822302
1508,RB,RB.A56,1.62179647646e+18,A25R5,0,1.040152138113957
1804,RB,RB.A12,1.62269788418e+18,C25L2,0,1.0401006302936417
1535,RB,RB.A56,1.62186975046e+18,B12L6,1,1.0398150763255614
2185,RB,RB.A81,1.62710651044e+18,B21R8,0,1.039194464314385
978,RB,RB.A45,1.6202852488e+18,A11R4,0,1.0391217400095571
2103,RB,RB.A67,1.62624082874e+18,C33R6,0,1.039062319193654
1959,RB,RB.A56,1.62399388864e+18,A21R5,2,1.0389706176965978
67,RB,RB.A78,1.61677706968e+18,A15L8,0,1.0386496678350003
2501,RB,RB.A67,1.62883186594e+18,C26R6,9,1.038648452690144
2472,RB,RB.A81,1.628746686e+18,A22L1,0,1.0384455233154186
577,RB,RB.A45,1.61909545894e+18,A33L5,3,1.0380675201009277
2791,RB,RB.A78,1.63695651414e+18,B15L8,1,1.0378926549322383
1574,RB,RB.A56,1.62194272388e+18,B10R5,2,1.0378731028852013
987,RB,RB.A45,1.62032671274e+18,A8L5,1,1.037869855014465
1488,RB,RB.A45,1.62175349364e+18,B23L5,1,1.0378332562466142
707,RB,RB.A45,1.61941951164e+18,C32L5,2,1.0376039026872974
311,RB,RB.A34,1.61803449038e+18,A14R3,0,1.0375971380956517
1543,RB,RB.A45,1.62187335206e+18,C19L5,2,1.0374043608690557
31,RB,RB.A78,1.61552934458e+18,A30L8,0,1.0373999630372
767,RB,RB.A45,1.61958950678e+18,B12L5,4,1.0370576905356914
766,RB,RB.A45,1.61958950678e+18,A13L5,3,1.0370576905356914
1893,RB,RB.A56,1.62348014216e+18,C13R5,2,1.0370179464587606
2174,RB,RB.A81,1.62706595008e+18,A12R8,0,1.036659723128364
1530,RB,RB.A12,1.62184241038e+18,A30R1,0,1.0365935627419527
566,RB,RB.A45,1.6190711236e+18,A12R4,2,1.0365468884873026
265,RB,RB.A78,1.61777556238e+18,B17L8,0,1.0363035481308214
919,RB,RB.A34,1.62010548336e+18,C12L4,1,1.0359731133236265
995,RB,RB.A12,1.62033270758e+18,B17R1,1,1.0359001246709438
2643,RB,RB.A81,1.62991172566e+18,C22L1,2,1.0358429218645366
564,RB,RB.A45,1.6190711236e+18,B12R4,0,1.0357688218301706
2088,RB,RB.A56,1.62559596318e+18,B33L6,3,1.0356222704460936
272,RB,RB.A78,1.61782475378e+18,B22L8,3,1.0354092241227704
370,RB,RB.A78,1.61833364622e+18,B21R7,1,1.0353909445612068
2745,RB,RB.A23,1.63648812412e+18,A23R2,3,1.0353876837738445
246,RB,RB.A34,1.61768618562e+18,B15L4,4,1.0353634603270625
1111,RB,RB.A12,1.62074324106e+18,C25L2,3,1.0352538646508873
2065,RB,RB.A56,1.62520437216e+18,A18L6,3,1.0352161560344348
2452,RB,RB.A81,1.6286637716e+18,A32R8,0,1.0350541525767971
2037,RB,RB.A56,1.62499832902e+18,B32R5,1,1.0349693039335823
2058,RB,RB.A56,1.62517324804e+18,B27R5,1,1.0345721661020302
240,RB,RB.A34,1.61763714008e+18,C20L4,2,1.034501275357586
2107,RB,RB.A67,1.62628981296e+18,B26L7,0,1.0344587207081015
413,RB,RB.A78,1.61850316942e+18,B33R7,4,1.0343382900746305
1405,RB,RB.A45,1.62153106e+18,A25R4,2,1.0341965708814815
119,RB,RB.A34,1.6170812529e+18,C29L4,2,1.0340950320853952
1403,RB,RB.A45,1.62153106e+18,C24R4,0,1.0339541168863975
2475,RB,RB.A81,1.628746686e+18,B21L1,3,1.033815268419477
1039,RB,RB.A45,1.62047790886e+18,A25L5,5,1.033710335087373
2274,RB,RB.A81,1.6277954287e+18,A30R8,3,1.0336256405003914
32,RB,RB.A78,1.61552934458e+18,B30L8,1,1.03353438547671
1882,RB,RB.A56,1.62318265332e+18,B27L6,0,1.0334382357985068
1242,RB,RB.A12,1.6210560618e+18,A23R1,3,1.0333451369407858
2450,RB,RB.A81,1.62862982622e+18,B15R8,1,1.0333306860539775
1979,RB,RB.A56,1.6242164547e+18,C32L6,2,1.032858269557836
1373,RB,RB.A23,1.62145332718e+18,C15L3,2,1.0327786016060267
918,RB,RB.A34,1.62010548336e+18,A12L4,0,1.032679001954549
2618,RB,RB.A67,1.629700689e+18,A25L7,0,1.032662253702917
121,RB,RB.A34,1.6170812529e+18,B28L4,4,1.0325858361137006
206,RB,RB.A34,1.61751821092e+18,B17R3,1,1.031793002443073
1885,RB,RB.A56,1.62318265332e+18,C27L6,3,1.0316293026873928
941,RB,RB.A12,1.62015257278e+18,A22L2,4,1.0315246752005451
1145,RB,RB.A12,1.6208315565e+18,A13R1,5,1.0314852813235487
2079,RB,RB.A56,1.62550732592e+18,A18R5,0,1.0314751223801952
2602,RB,RB.A81,1.62940104852e+18,B33R8,7,1.0314281368613891
1622,RB,RB.A56,1.62205952006e+18,B16R5,0,1.0313591997093357
2275,RB,RB.A81,1.6277954287e+18,A28R8,4,1.0312004334137614
2354,RB,RB.A81,1.62824863306e+18,C28R8,2,1.031049313815809
390,RB,RB.A34,1.61843156658e+18,B21L4,1,1.0310288622856771
1695,RB,RB.A12,1.6223076562e+18,B20L2,4,1.0309747565711354
190,RB,RB.A78,1.61746538778e+18,A30R7,3,1.030966958005896
2361,RB,RB.A81,1.62827205306e+18,B27R8,1,1.0308702607380769
1607,RB,RB.A12,1.62200561238e+18,B21R1,4,1.0306602169691088
1598,RB,RB.A56,1.62197365604e+18,B33L6,1,1.030567157927052
1843,RB,RB.A12,1.6228215645e+18,A9L2,4,1.0305363507643397
792,RB,RB.A12,1.61967443502e+18,A12R1,0,1.0304846861874912
1874,RB,RB.A56,1.62308750276e+18,A18R5,0,1.0302952851560692
29,RB,RB.A78,1.6154816296e+18,C22R7,2,1.0298167175381558
2653,RB,RB.A81,1.62995619544e+18,A34R8,4,1.0296990780902247
2167,RB,RB.A67,1.62701809652e+18,C29R6,3,1.029566063156534
525,RB,RB.A78,1.61885937468e+18,A26R7,0,1.0295593283633313
273,RB,RB.A78,1.61782475378e+18,C23L8,4,1.029459089832108
1273,RB,RB.A45,1.62114858512e+18,B23R4,1,1.0294553923520635
1698,RB,RB.A56,1.62231576892e+18,B27R5,0,1.029394237514017
1146,RB,RB.A12,1.6208315565e+18,B17L2,6,1.0292164448986312
2138,RB,RB.A67,1.62676243948e+18,C19L7,2,1.0292147095791582
1623,RB,RB.A56,1.62205952006e+18,C16R5,1,1.028971590997417
2294,RB,RB.A81,1.6279676835e+18,B15R8,0,1.0288835589674026
22,RB,RB.A78,1.6154439887e+18,B27L8,1,1.028826131128232
1912,RB,RB.A56,1.62358574674e+18,A16L6,4,1.0286341392621567
2241,RB,RB.A67,1.62757603192e+18,B29L7,1,1.0284079929459637
91,RB,RB.A34,1.61691728918e+18,B17L4,2,1.0280414989609286
2044,RB,RB.A56,1.62507949146e+18,C30R5,0,1.028014907503737
533,RB,RB.A34,1.61889651096e+18,A29R3,3,1.0279858193270415
414,RB,RB.A78,1.61850316942e+18,A34R7,5,1.0277460788830157
2277,RB,RB.A81,1.62782247472e+18,B19L1,0,1.0274683073891877
1631,RB,RB.A12,1.62209236754e+18,C28R1,2,1.0272027526986063
1004,RB,RB.A45,1.62040451794e+18,A17L5,0,1.0271704370319703
777,RB,RB.A34,1.61959158688e+18,A18R3,8,1.0270534485028666
1521,RB,RB.A23,1.62183651282e+18,B27L3,3,1.0267784881507
393,RB,RB.A34,1.61843156658e+18,C21L4,4,1.0267127328716177
2669,RB,RB.A78,1.63592162876e+18,A22L8,0,1.0265725285039287
1636,RB,RB.A56,1.62209579262e+18,B24L6,1,1.026359076116811
523,RB,RB.A34,1.61884893692e+18,C34R3,4,1.0263547855043433
2755,RB,RB.A23,1.63648812412e+18,B34L3,13,1.026034207917975
468,RB,RB.A34,1.61868538488e+18,B23L4,0,1.0260333865357985
2641,RB,RB.A81,1.62991172566e+18,B22L1,0,1.0259903073387084
2686,RB,RB.A78,1.63609411936e+18,A20R7,2,1.0258862337145391
226,RB,RB.A34,1.6176024239e+18,B34R3,1,1.0257896423066375
679,RB,RB.A34,1.61936106348e+18,C29L4,3,1.0256227594876899
1883,RB,RB.A56,1.62318265332e+18,A16R5,1,1.0254317937051185
1875,RB,RB.A56,1.62308750276e+18,B18R5,1,1.0253510298381534
1921,RB,RB.A56,1.62368511716e+18,B14L6,1,1.0251228969893003
392,RB,RB.A34,1.61843156658e+18,C20L4,3,1.025073303435048
460,RB,RB.A78,1.61867458034e+18,A27L8,2,1.0250256442753587
629,RB,RB.A45,1.61924188182e+18,A23R4,1,1.0249491487878197
2332,RB,RB.A67,1.62814352642e+18,B12R6,1,1.0247240138454603
979,RB,RB.A45,1.6202852488e+18,B11R4,1,1.024596009756645
1759,RB,RB.A56,1.6224815233e+18,A28R5,1,1.024574679719328
1422,RB,RB.A56,1.62157425466e+18,C13R5,3,1.0245568785087245
76,RB,RB.A78,1.616826883e+18,B20R7,3,1.02432068011547
1588,RB,RB.A12,1.62196404196e+18,A34L2,8,1.024240186157146
2519,RB,RB.A67,1.62889151688e+18,B32L7,0,1.0242210358849462
2656,RB,RB.A81,1.62999549358e+18,C17R8,1,1.0241643713687625
1782,RB,RB.A12,1.62257843336e+18,B26R1,0,1.0241382506493275
1410,RB,RB.A23,1.62153926176e+18,B25R2,2,1.0239124778351587
1711,RB,RB.A56,1.62235430116e+18,A25R5,2,1.0237828975386
2727,RB,RB.A23,1.6364444896e+18,B20L3,11,1.0237094258628623
1409,RB,RB.A23,1.62153926176e+18,C31L3,1,1.0235552293808299
1783,RB,RB.A12,1.62257843336e+18,C26R1,1,1.0234520820962303
2187,RB,RB.A81,1.62710651044e+18,A21R8,2,1.0234467926418136
986,RB,RB.A45,1.62032671274e+18,C23R4,0,1.0234394572690637
179,RB,RB.A78,1.6174310013e+18,B21R7,0,1.0234173539152944
1226,RB,RB.A45,1.62100142284e+18,A18R4,5,1.0233944633909773
2660,RB,RB.A78,1.63574560194e+18,A18R7,2,1.023355532440103
2489,RB,RB.A81,1.62879411076e+18,A26L1,4,1.023352894828504
1703,RB,RB.A12,1.62235257364e+18,A15L2,0,1.0232015452101606
1939,RB,RB.A56,1.62386509832e+18,C12L6,0,1.02307417519412
2570,RB,RB.A67,1.62929368622e+18,A17R6,2,1.0230478846566589
703,RB,RB.A12,1.61941717104e+18,C22L2,5,1.0229574014223954
2587,RB,RB.A81,1.62936859086e+18,C29L1,2,1.0225185190998296
630,RB,RB.A45,1.61924188182e+18,C23R4,2,1.022358253704034
2598,RB,RB.A81,1.62940104852e+18,B32R8,3,1.0223243533561412
1343,RB,RB.A45,1.6213654949e+18,C33R4,0,1.022238864680051
759,RB,RB.A12,1.61958689268e+18,A34R1,3,1.0221737560006632
2154,RB,RB.A67,1.62693260872e+18,A34R6,0,1.0220943283116564
2663,RB,RB.A78,1.63583409416e+18,B24R7,1,1.0220852568956411
640,RB,RB.A78,1.61924599166e+18,A19R7,3,1.0220846803230919
1909,RB,RB.A56,1.62358574674e+18,B16L6,1,1.0220296120525274
