,Circuit Family,Circuit Name,timestamp_fgc,Position,sec_quench_number,start_time,min_time,max_time,min_amplitude,max_amplitude,dU_max,dU_min,dstd_max,dstd_mean,el_peak12_ratio,n_other_quenches,dstd_score_pos_15,dstd_score_elpos_15,dstd_score_pos_15_exp,dstd_score_elpos_15_exp,dstd_score_pos_15_tuk,dstd_score_elpos_15_tuk,wiggle_magnets,wiggle_area_pos,wiggle_area_elpos
2025,RB,RB.A12,1.61980454328e+18,A15R1,1.0,35.158,0.10300000000000153,1.9029999999999987,0.025030066635434167,0.020137458447589296,0.03600883483886719,-0.06680583953857422,0.02042393740584225,0.01641789419057327,1.0130410061060562,0.0,1.0053018146234507,0.9708400552795065,1.0554164873833585,0.9855189740275034,1.0065966004518208,0.9763122899907497,5.0,13.0,11.0
2026,RB,RB.A12,1.61980454328e+18,C14R1,2.0,181.656,0.20499999999998408,1.9050000000000011,0.02381322224934901,0.026611569722493567,0.028902053833007812,-0.032217979431152344,0.014678949933707943,0.007608427876345374,1.0461795586806923,0.0,0.975576167822918,0.9952074307218021,0.9955339145344837,1.045511712367178,0.9950808520553075,1.0206049198696452,4.0,11.0,9.0
2028,RB,RB.A34,1.61981042158e+18,C33R3,0.0,35.261,0.2989999999999995,1.9009999999999962,0.025503720668767826,0.02470639209873582,0.04216766357421875,-0.07865047454833984,0.023341209962309182,0.019025403871333262,1.0147693221246756,1.0,1.047275909403385,1.0337829375099696,1.0696336686193573,1.049134224886085,1.0558772925541005,1.0283111475570266,5.0,23.0,42.0
2029,RB,RB.A34,1.61981042158e+18,A33R3,1.0,35.56,0.0,1.8979999999999961,0.025503720668767826,0.02454364852400026,0.04216766357421875,-0.023690223693847656,0.01532557102885009,0.0056407626267868044,1.0523253757718694,0.0,1.345914514799773,1.144789933289679,1.7302260518590296,1.1467268207940746,1.438968534543482,1.1949612992049288,8.0,22.0,19.0
2030,RB,RB.A34,1.61981042158e+18,A34R3,2.0,89.861,0.0969999999999942,1.9009999999999962,0.02179202397664426,0.024236221313476136,0.032217979431152344,-0.07012271881103516,0.01982566813647059,0.01561176072296152,1.0256034515286634,0.0,0.9867030289911788,0.9951758735600394,0.9568310264223686,0.9221232575434496,1.0100794581187094,0.9674862165748432,0.0,14.0,16.0
2031,RB,RB.A34,1.61981042158e+18,B34R3,3.0,144.162,0.2949999999999875,1.899000000000001,0.01347099768148885,0.024660162023595777,0.032217979431152344,-0.05685615539550781,0.021601225252236535,0.016651725951849525,1.0087147508663883,1.0,1.0137656782745172,1.010352772577123,1.0193801262309188,1.0628073253671595,1.0215720881161694,1.0253528194064552,8.0,20.0,18.0
2032,RB,RB.A34,1.61981042158e+18,B32R3,4.0,144.362,0.09499999999999886,1.8010000000000161,0.01347099768148885,0.024916500658602292,0.032217979431152344,-0.018004417419433594,0.012469910802514675,0.006726544975477719,1.1066426177196087,0.0,0.9761932643003927,0.8948817517035408,0.8992663664562222,0.8884082565812148,0.9151501836323361,0.9085355004849961,9.0,12.0,18.0
2033,RB,RB.A34,1.61981042158e+18,C32R3,5.0,220.262,1.4989999999999952,0.0,0.014807518214395632,0.010066600695048278,0.02321624755859375,-0.024164199829101562,0.009923664587219381,0.004713778135044778,1.0634398440315962,1.0,1.0245691071489331,0.9936909655530666,0.917146130259998,0.9053105594531929,0.9143531666323158,0.9310142068255878,11.0,13.0,22.0
2034,RB,RB.A34,1.61981042158e+18,A32R3,6.0,220.457,1.304000000000002,0.0,0.014807518214395632,0.009998210488933346,0.02321624755859375,-0.024164199829101562,0.010694000660820123,0.004590113258193842,1.1356444946214594,0.0,0.9998544602316829,0.97231960692694,0.8882669491052955,0.904437819537353,0.938389845300803,0.9083004373076587,10.0,13.0,22.0
2036,RB,RB.A45,1.61984690148e+18,C17R4,0.0,0.257,0.403,0.20400000000000001,0.22001813587389485,0.4060439185092326,0.22931957244873047,-5.500818252563477,1.2665230967486039,1.220547715032551,1.0008843631338349,0.0,0.9922422173628049,0.9918460640317438,0.9888060161922908,0.9867306208682587,0.980501049890053,0.9848440838307804,1.0,7.0,6.0
2037,RB,RB.A45,1.61984690148e+18,A17R4,1.0,26.464,0.09800000000000253,1.899000000000001,0.02451203832563209,0.028656694273285765,0.03885173797607422,-0.09096908569335938,0.026021694099352385,0.016062672884190186,1.0595764847573539,0.0,0.8402360387374531,0.8376123348785532,0.8684104255218141,0.92676220547337,0.8393484412345825,0.8661150296711374,5.0,8.0,8.0
2038,RB,RB.A45,1.61984690148e+18,A18R4,2.0,62.562,0.10000000000000142,1.9000000000000057,0.023374080657958984,0.02655522664387977,0.03506183624267578,-0.046906471252441406,0.017392596903842962,0.010462275100261183,1.0398038631041011,0.0,0.9051622232630631,0.9194059268571423,1.0660860832129326,1.0774024830946725,0.8956266225362907,0.93505348535563,3.0,10.0,15.0
2039,RB,RB.A45,1.61984690148e+18,B18R4,3.0,121.561,0.3009999999999877,1.9009999999999962,0.02162171698905313,0.02171433938516154,0.04832744598388672,-0.056382179260253906,0.021804709197824717,0.01737344551478274,1.013136888456844,1.0,0.9764771132939213,0.9759033248202463,1.0073935647520103,0.9831341298579359,0.9802083574431079,0.9831578680264887,5.0,12.0,13.0
2040,RB,RB.A45,1.61984690148e+18,B16R4,4.0,121.661,0.2009999999999934,1.801000000000002,0.02162171698905313,0.02171433938516154,0.04832744598388672,-0.056382179260253906,0.021730073182468168,0.01726824161619255,1.0241114355565446,0.0,0.9600694026742085,0.983322615822479,0.9717125526639133,0.9664885157032884,0.9554278241630342,0.9754756259171335,5.0,12.0,13.0
2041,RB,RB.A45,1.61984690148e+18,C16R4,5.0,203.464,0.39699999999999136,0.0,0.020477549670493866,0.020201304187513314,0.028428077697753906,-0.0374298095703125,0.01514937598786945,0.010907934564401074,1.0120089989391339,1.0,0.9850754053022589,0.9803844201946929,0.9856693917027299,1.021962865487226,0.9835112057003923,0.9885303697330206,5.0,16.0,11.0
2042,RB,RB.A45,1.61984690148e+18,A16R4,6.0,203.563,0.2980000000000018,1.9010000000000105,0.020477549670493866,0.018961867241010344,0.028428077697753906,-0.03079700469970703,0.014252223008720475,0.010046323636211638,1.0153449672040649,0.0,0.9902506239261064,0.9861526108058107,0.9845624083700698,1.0109627682931324,0.9905295009996989,0.9903975996837823,10.0,30.0,11.0
2044,RB,RB.A34,1.61985050128e+18,B16R3,0.0,26.16,0.0,1.8999999999999986,0.031492157986289016,0.025102144793459402,0.10328865051269531,-0.035060882568359375,0.026847517939111512,0.007281523511932501,1.1735908794391205,0.0,1.2308245773788304,1.1961095157253618,2.2939683554548145,1.1206221971523436,1.3937476133917777,1.2145794010138766,4.0,11.0,14.0
2045,RB,RB.A34,1.61985050128e+18,C16R3,1.0,47.661,0.0,1.9039999999999964,0.041211399810992866,0.023005731847901778,0.03885173797607422,-0.064910888671875,0.01844394544283168,0.007141499652933075,1.1552429381401175,0.0,0.48717263511755377,1.2299274629841024,0.47878473881816624,1.3522482180556907,0.5544801974322212,1.3502202849811122,1.0,8.0,15.0
2046,RB,RB.A34,1.61985050128e+18,A17R3,2.0,115.662,0.19599999999999795,1.8999999999999915,0.013882083892822195,0.011446927388508943,0.027480125427246094,-0.03885173797607422,0.013956342121158568,0.010353990320494302,1.0104122680665928,0.0,0.9285201895498573,0.9781175057983468,0.9551919538195945,1.017111072057104,0.935557410162501,0.9865399301782256,7.0,9.0,12.0
2047,RB,RB.A34,1.61985050128e+18,B17R3,3.0,289.761,0.39999999999997726,1.8999999999999773,0.015050004792693472,0.024765097854921536,0.023690223693847656,-0.023690223693847656,0.011077223452191497,0.0024006217820764426,1.209751719152219,0.0,0.7804563238733554,0.8691767835512766,0.9523597473872444,1.1834049948823167,0.8254198263228826,0.9249595972627981,11.0,11.0,11.0
2049,RB,RB.A12,1.61985987722e+18,B13L2,0.0,62.618,0.1039999999999992,1.9029999999999987,0.029360012004249647,0.0297681218699406,0.03837776184082031,-0.0658578872680664,0.01913182138432946,0.014930383552068093,1.0256030531714986,0.0,0.9919866477179714,0.9507333056812632,1.0021346940736597,0.9807698213428439,0.9758595849796301,0.9291708477459595,1.0,2.0,6.0
2050,RB,RB.A12,1.61985987722e+18,C12L2,1.0,72.724,0.09799999999999898,1.8979999999999961,0.04603987182212954,0.029523514753935665,0.07533454895019531,-0.10755252838134766,0.03111902771138525,0.019979520463807108,0.0,0.0,1.0560484745867573,0.8556541991063928,1.1916462782437625,0.9156991281168161,1.0322286466668071,0.9194668939652056,0.0,10.0,9.0
2051,RB,RB.A12,1.61985987722e+18,C13L2,2.0,118.117,0.10299999999999443,1.8049999999999926,0.02392730077107741,0.02455871582031266,0.03553485870361328,-0.06775379180908203,0.018362709473946526,0.014902732109258252,1.0399329077666795,0.0,0.9827979929467267,0.9946806052283007,0.9884524383850382,1.0180858386367369,0.9705761371148575,0.9931735580499632,1.0,9.0,9.0
2052,RB,RB.A12,1.61985987722e+18,B12L2,3.0,125.521,0.0,1.7999999999999972,0.024742408086789514,0.012887884306427733,0.027480125427246094,-0.018951416015625,0.009570505834778309,0.0037256327135478536,1.002781997364092,0.0,0.9502585523108623,0.9589473659481689,0.8151841510056703,1.0531656088690282,0.8601225969092021,0.9019103167780298,8.0,10.0,10.0
2053,RB,RB.A12,1.61985987722e+18,A12L2,4.0,303.221,0.39699999999999136,1.7010000000000218,0.021673344277046813,0.024935219738934478,0.025585174560546875,-0.025112152099609375,0.011762110653155902,0.00205509230538275,1.0716230266853262,0.0,0.8123547248753896,1.0458100550318932,0.5316928644781872,0.6214588415594962,0.790570972874487,1.0339920493187742,8.0,12.0,12.0
2055,RB,RB.A34,1.61989128898e+18,B27L4,0.0,36.961,0.09799999999999898,1.902000000000001,0.024538341321443724,0.023606407014947095,0.04027366638183594,-0.07154369354248047,0.021881515847812057,0.016934097240747466,1.1052074901024367,0.0,0.9688155010303816,0.9218330006454996,0.9516931282935793,0.9230008817272203,0.9546266368961062,0.8893493903529055,2.0,8.0,6.0
2056,RB,RB.A34,1.61989128898e+18,A27L4,1.0,59.164,0.0,1.894999999999996,0.020536965881752245,0.02358945631822973,0.036955833435058594,-0.02132129669189453,0.013528479130605803,0.004102581467803515,1.1054420588268286,0.0,1.0869254037902967,1.510387166753036,0.8416492097963849,1.6119944104599309,1.0375213419113092,1.4195537178264652,7.0,17.0,19.0
2057,RB,RB.A34,1.61989128898e+18,C26L4,2.0,148.161,0.19999999999998863,1.8979999999999961,0.012887032826741418,0.024606507619222118,0.028902053833007812,-0.06727981567382812,0.01885405499946029,0.012608118110634748,1.0260359099669991,0.0,0.9865117689160017,0.93019450356401,0.9969528724934323,0.9492459882721553,0.9643335857759027,0.9232510961482443,7.0,10.0,9.0
2059,RB,RB.A45,1.61988595236e+18,A31R4,0.0,0.18,0.901,0.40099999999999997,0.5159708427277625,1.2853031916334139,0.6353654861450195,-6.23805046081543,1.4686394135119547,1.230242423873555,1.0164966049552653,1.0,1.0140159868860172,1.018366428282066,1.0419952832488382,1.0681088769796294,1.0280879221726749,1.0270530423770452,3.0,11.0,23.0
2060,RB,RB.A45,1.61988595236e+18,B31R4,1.0,0.381,0.7,0.19999999999999996,0.5159708427277625,1.2853031916334139,0.6353654861450195,-6.23805046081543,1.4657175987468762,1.2304750304810297,1.0166974847091996,0.0,1.0170748985009097,0.9944657924419112,1.0880228767104472,1.007754422007332,1.0272055833302787,1.0017561766817824,3.0,11.0,9.0
2061,RB,RB.A45,1.61988595236e+18,C31R4,2.0,36.781,0.10099999999999909,1.9029999999999987,0.0247542381286614,0.02936569849650006,0.03790473937988281,-0.07770347595214844,0.023226484320341318,0.01803800428737846,1.0073525145318478,0.0,0.9822236579515805,0.9751355679146053,0.9489954921780329,0.9334509724441137,0.9807161530986858,0.9581062405937717,2.0,8.0,7.0
2062,RB,RB.A45,1.61988595236e+18,C30R4,3.0,47.581,0.10299999999999443,1.8979999999999961,0.03690857215215715,0.026716872349681786,0.05780363082885742,-0.09144353866577148,0.025859563630390523,0.01790383329893743,1.1328359910696773,0.0,0.9607484595413808,1.0542770455403583,0.8980606109493021,0.9959065141925518,0.9965086689273313,1.0510382865310528,0.0,10.0,25.0
2063,RB,RB.A45,1.61988595236e+18,B19R4,4.0,50.184,0.0,1.8980000000000032,0.049967979898258186,0.02079898808278191,0.06064605712890625,-0.09475994110107422,0.02603605581281283,0.019291159329339336,1.000541394405522,1.0,1.1205539079864075,1.0812579900164359,1.1678954201657779,0.9773390956867383,1.1309310536392956,1.0577003917741596,7.0,11.0,9.0
2064,RB,RB.A45,1.61988595236e+18,C19R4,5.0,50.682,0.09899999999999665,1.8999999999999986,0.023093522000475097,0.026133225888622214,0.036956787109375,-0.09475994110107422,0.026307845992077104,0.018128457647544345,1.003960567267745,0.0,1.0517561469844476,0.9793796694837714,1.0834043467269276,0.9883327024037021,1.0737494221865171,0.9765836215506544,5.0,15.0,8.0
2065,RB,RB.A45,1.61988595236e+18,C18R4,6.0,56.383,0.0,1.8999999999999986,0.05135504186969886,0.025751048571442503,0.036482810974121094,-0.03363990783691406,0.01533844644601786,0.006926786804319987,1.1378971331230154,0.0,1.306023597225665,1.037637668820857,1.3650986792907518,0.8058573741793671,1.2993165969060652,0.9566458002758916,3.0,52.0,12.0
2066,RB,RB.A45,1.61988595236e+18,B30R4,7.0,77.583,0.10099999999999909,1.8960000000000008,0.020909592200969662,0.024592011550376824,0.036956787109375,-0.07959842681884766,0.023183730159074437,0.015947543693792154,1.036811484202039,0.0,1.009908595286495,0.995267760769292,1.0904840151202617,1.0431216255070224,1.016352862592668,1.0055041433669651,3.0,12.0,14.0
2067,RB,RB.A45,1.61988595236e+18,B18R4,8.0,101.682,0.09999999999999432,1.9009999999999962,0.02216022544437024,0.02291334337658313,0.033165931701660156,-0.07343864440917969,0.02053995424099398,0.01512301271374398,1.0348107445655372,0.0,1.0053280738895292,0.9380633931329053,1.0589577779221848,0.9847637140278648,1.0199763045390982,0.9721318567315247,5.0,12.0,11.0
2068,RB,RB.A45,1.61988595236e+18,A30R4,9.0,127.978,0.20399999999999352,1.7039999999999935,0.022453921658175613,0.02246781329174974,0.034587860107421875,-0.04548454284667969,0.015652337643823837,0.011289713090687565,1.0212222834331994,0.0,1.0333709476429134,0.9566947552234735,0.9983585635398032,0.9325865857552263,1.0270433617909294,0.9241940324074089,8.0,28.0,12.0
2069,RB,RB.A45,1.61988595236e+18,A18R4,10.0,226.682,0.700000000000017,0.0,0.018798478892151804,0.01947586972948523,0.026533126831054688,-0.03411388397216797,0.011108512407911914,0.005740153368592821,1.0676063088336594,0.0,0.9453327511549019,0.9793750143373035,0.9499999577158873,0.9579315045290943,0.9575337256970562,0.9916966862854382,7.0,12.0,12.0
2071,RB,RB.A12,1.61989761654e+18,C28L2,0.0,0.099,0.801,0.0,0.5286266490032805,0.7048515771564684,0.6524219512939453,-5.734875679016113,1.691037741572701,1.4975208638606825,1.0084922186022982,0.0,1.0462731755511923,1.0975744168891355,1.0744289210076248,1.0846568848587574,1.0656245380341325,1.0949763029349153,0.0,28.0,36.0
2072,RB,RB.A12,1.61989761654e+18,B22L2,1.0,27.101,0.10000000000000142,1.8979999999999997,0.04786654971293203,0.022064202668650168,0.04074668884277344,-0.09949779510498047,0.026488108792478888,0.013440050651711177,1.0647728080595693,0.0,1.3134342081183314,1.233373535485243,1.1412955974677694,1.2497970380824814,1.38959280378185,1.3136981510319299,4.0,12.0,9.0
2073,RB,RB.A12,1.61989761654e+18,B28L2,2.0,43.998,0.6060000000000016,1.8030000000000044,0.09631114006042463,0.03305523554484058,0.047853946685791016,-0.09523344039916992,0.02950780059934857,0.01803008112324459,1.0662470393421664,0.0,1.0508035509518912,0.9954796701564605,1.3054228015259606,0.9904204866685694,1.0812012621622464,0.9839919555257067,3.0,10.0,6.0
2074,RB,RB.A12,1.61989761654e+18,A22L2,3.0,49.302,0.0,1.899000000000001,0.08479430371482888,0.017918471521979562,0.03363990783691406,-0.09523391723632812,0.025568201867470573,0.013552303054833107,1.0427248277433252,0.0,1.0396587652121976,1.0221087240585434,1.060085040398454,1.1937988472984258,1.067448430766649,0.9985375855656169,0.0,12.0,28.0
2075,RB,RB.A12,1.61989761654e+18,A28L2,4.0,87.801,0.10099999999999909,1.9009999999999962,0.04859683964703532,0.03151757008320555,0.028428077697753906,-0.07533454895019531,0.02122471536227232,0.014437217963961177,1.0073491896581328,0.0,1.009054501271336,1.020928529873612,1.0157554040157453,1.0091642714811704,1.0257771422868407,1.0101620106306575,2.0,30.0,34.0
2076,RB,RB.A12,1.61989761654e+18,A29L2,5.0,101.101,0.10099999999999909,1.7010000000000076,0.051070602572694135,0.029291769274237822,0.03411388397216797,-0.07059669494628906,0.020033052573266538,0.015808158613654345,1.0313081513887692,0.0,0.9868117106863297,0.9882347531151234,0.9517623653782001,0.9440768519441031,0.990453422441546,0.9839093238602897,4.0,10.0,7.0
2077,RB,RB.A12,1.61989761654e+18,A23L2,6.0,182.997,0.3039999999999736,1.8039999999999736,0.022434606944044866,0.0270037455101535,0.032692909240722656,-0.03127098083496094,0.014543248406831076,0.009133540218052663,1.0147685593483244,0.0,0.9839259725797925,0.9925635181117791,0.9975642216625145,1.0116537890047836,0.9927905358435406,1.0071481274119691,6.0,10.0,10.0
2079,RB,RB.A45,1.6199331781e+18,B9R4,0.0,39.041,0.0,1.9000000000000057,0.0689157247543335,0.0216575484526782,0.04027271270751953,-0.05211830139160156,0.016087425551143796,0.010260241459310865,1.111810014113513,0.0,1.0438314690049515,1.0780730549597353,1.0720090185772626,1.1151055269765495,1.0642495066234203,1.1161112158338395,0.0,6.0,7.0
2080,RB,RB.A45,1.6199331781e+18,B8R4,1.0,245.138,0.804000000000002,0.0,0.02038632954982733,0.01613748941989923,0.024163246154785156,-0.024163246154785156,0.010315303785977179,0.0034449366310500733,1.0577603888631826,0.0,1.0846663344185756,0.9724552536223445,0.8037066641197774,0.8805337941280289,1.0629835388308388,0.8278152561001577,9.0,7.0,6.0
2081,RB,RB.A45,1.6199331781e+18,A8R4,2.0,385.242,0.6019999999999754,1.2999999999999545,0.01947367986043294,0.01901851654052733,0.023690223693847656,-0.02321624755859375,0.01089312579724321,0.0017500960174591951,1.396167355507521,0.0,1.7055863733095458,1.3030905938654085,0.8141168566917634,0.643501171744922,0.912664339599999,0.8082576264398906,9.0,11.0,12.0
2083,RB,RB.A12,1.61993595586e+18,B14L2,0.0,29.282,0.0,1.9009999999999998,0.0996168789110694,0.03294450985757891,0.16203975677490234,-0.056382179260253906,0.03760291140321816,0.012154416085900498,1.0266649319515995,0.0,1.5859650291713565,0.6871397447222859,2.037904772644065,0.7404500523903856,1.5502844657038708,0.738859438913492,2.0,8.0,6.0
2084,RB,RB.A12,1.61993595586e+18,A14L2,1.0,56.881,0.0,1.8999999999999986,0.06461548331557498,0.017260747240078977,0.034587860107421875,-0.03411293029785156,0.012014707205314999,0.007201983661059724,1.0247124217729726,0.0,1.2111053692259597,1.0698805273438903,1.1672397222436695,1.1621730877558627,1.1633637079553738,1.0756253632838424,0.0,14.0,13.0
2085,RB,RB.A12,1.61993595586e+18,A15L2,2.0,214.881,0.6970000000000027,0.0,0.015158201853434194,0.02758120218912752,0.03032398223876953,-0.028901100158691406,0.012053196859838754,0.005370873675319523,1.0728821353127187,0.0,0.9736435750197908,0.9742500341145927,1.0648457811729455,1.040202051141698,0.9977049768536947,0.9812026815235676,5.0,11.0,8.0
2087,RB,RB.A12,1.61997161708e+18,C20R1,0.0,0.16,0.504,0.0,0.26848287958847905,0.6071588553880387,0.21605300903320312,-5.508872985839844,1.2679778941123878,1.2200056063828868,1.0059359838292377,0.0,0.9950526417098425,0.9916558021294831,0.9772484832138607,0.9838748473659368,0.9961853465930924,0.9946447526717395,0.0,8.0,8.0
2088,RB,RB.A12,1.61997161708e+18,A26L2,1.0,39.161,0.5009999999999977,1.8999999999999986,0.041976216634115104,0.019688460032144306,0.045958518981933594,-0.09523391723632812,0.03031746502799426,0.024000327173860875,1.176784330950985,1.0,0.9792082427219094,1.0099632432825982,0.9566969924566898,0.9734530698391141,0.9868701872305125,1.0224864797789066,0.0,8.0,8.0
2089,RB,RB.A12,1.61997161708e+18,C26L2,2.0,39.557,0.10499999999999687,1.9050000000000011,0.041976216634115104,0.03181423187255916,0.045958518981933594,-0.09523391723632812,0.02542767237603886,0.018457095621443407,1.1662403174510372,0.0,0.9319811362763933,0.9744978247895528,0.8373588201950075,0.8747984435721063,0.9427148102863306,0.9831522775588147,0.0,8.0,8.0
2090,RB,RB.A12,1.61997161708e+18,A21R1,3.0,55.661,0.5,1.8960000000000008,0.022643140844397003,0.030319722923072945,0.0464324951171875,-0.07391357421875,0.026637505373974725,0.022658348540012054,1.0430854842622257,1.0,0.9094918694666547,0.9266464599521523,0.8980604638680381,0.9201175966701587,0.9179667776922599,0.9323082503080771,1.0,8.0,8.0
2091,RB,RB.A12,1.61997161708e+18,B20R1,4.0,56.057,0.1039999999999992,1.9050000000000011,0.022643140844397003,0.017062876675580263,0.031744956970214844,-0.06396293640136719,0.01933104695941851,0.015969357763827234,1.010232907997837,0.0,0.9866815418693475,0.9584981068313385,0.9886149487760489,1.0045377844317276,0.9813314466759652,0.9649415270329618,2.0,8.0,8.0
2092,RB,RB.A12,1.61997161708e+18,B21R1,5.0,82.361,0.09999999999999432,1.8999999999999915,0.02728084642059958,0.014648722953537252,0.0279541015625,-0.0464324951171875,0.01425374617422648,0.011489514556190253,1.0146334307426075,0.0,0.9645298270689021,1.0172710420791131,0.9861510101341626,1.0681435152311598,0.971604697274781,1.0131264530445083,4.0,10.0,10.0
2093,RB,RB.A12,1.61997161708e+18,C21R1,6.0,122.161,0.09999999999999432,1.5999999999999943,0.014165172838184859,0.026831757532407075,0.03837776184082031,-0.06870079040527344,0.01923978216987095,0.015193893151260372,1.0020652168162567,0.0,1.0375705154676238,1.015379295942183,1.0135651290797723,0.9969450025546835,1.0413979137735978,1.0214413986515485,6.0,15.0,25.0
2094,RB,RB.A12,1.61997161708e+18,A20R1,7.0,159.961,0.09699999999997999,1.799999999999983,0.015331623472016442,0.02642132989291479,0.03411293029785156,-0.04785442352294922,0.01658099471359518,0.011837924215040025,1.0120082578246778,0.0,0.9508010210898772,1.0161980488596813,0.9594860493936355,0.9988720216901776,0.9542768737046283,1.020726868552481,5.0,11.0,14.0
2096,RB,RB.A45,1.61997665562e+18,A10L5,0.0,48.023,0.09599999999999653,1.8989999999999938,0.02502116717790326,0.02647979635941322,0.036482810974121094,-0.06254196166992188,0.02071152953806838,0.016298200729989516,1.0196232015137627,0.0,1.0488242198055073,0.9711394440634042,1.0375955126151346,0.9595135986339843,1.034484009888236,0.9705918454933912,7.0,22.0,1.0
2097,RB,RB.A45,1.61997665562e+18,A11L5,1.0,250.721,0.6009999999999991,1.8959999999999866,0.020044099416164363,0.0159333462746728,0.025585174560546875,-0.024637222290039062,0.01052742867610141,0.003997363066380896,1.0410679643648293,0.0,0.9711200880374831,0.9741839369275773,0.8724439791546033,1.2929171971149547,1.0066380055738309,1.024150708987327,10.0,1.0,1.0
2099,RB,RB.A45,1.6200192407e+18,A18L5,0.0,49.041,0.4000000000000057,1.9010000000000034,0.03524648590593138,0.027643948990777822,0.06159400939941406,-0.09523344039916992,0.029983384794053936,0.02331693496249465,1.0422692072187876,1.0,0.9834484430743821,0.9706949441731137,0.9876826419144467,0.9732651002152386,0.9800048140788635,0.9679210802848184,10.0,9.0,7.0
2100,RB,RB.A45,1.6200192407e+18,C18L5,1.0,49.341,0.10000000000000142,1.8960000000000008,0.03524648590593138,0.020979319187189205,0.06159400939941406,-0.09523344039916992,0.02691759469287615,0.01851028139183561,1.064042293946162,0.0,0.9809508617097186,0.9614526745353048,1.0093302314797978,0.9614317673740801,0.9739394360999728,0.963308180611468,6.0,9.0,7.0
2101,RB,RB.A45,1.6200192407e+18,A19L5,2.0,250.942,1.0,0.0,0.01945777257283532,0.01839326858520507,0.02463817596435547,-0.02605915069580078,0.010063356690609981,0.0034487086550367865,1.090991970691956,0.0,0.9984818344837132,0.9449460232804037,0.7923125953580169,1.046990694895826,0.8351155057121971,0.9223915616036469,10.0,9.0,9.0
2109,RB,RB.A45,1.62005316126e+18,C21L5,0.0,45.782,0.6030000000000015,1.8960000000000008,0.04073717736250515,0.025378091445821482,0.036482810974121094,-0.08244085311889648,0.022609916570704318,0.01643176973496743,1.0746532118073129,1.0,0.9456199963075588,0.9267850163125019,0.9719958367680059,0.9229765639820673,0.95595743571268,0.9381517801583259,6.0,8.0,8.0
2110,RB,RB.A45,1.62005316126e+18,A21L5,1.0,46.385,0.0,1.9960000000000022,0.04073717736250515,0.026065491682646602,0.036482810974121094,-0.05733013153076172,0.016041218953666603,0.006041195471475225,1.2058373230247674,0.0,0.7353601694611506,0.9128778265725127,0.9956210340651599,1.0347868880674154,0.846496755461619,0.989795800609105,4.0,8.0,9.0
2111,RB,RB.A45,1.62005316126e+18,A22L5,2.0,354.281,0.5999999999999659,1.3969999999999914,0.019163901011149065,0.0193495496114095,0.023690223693847656,-0.024164199829101562,0.010901489651450125,0.0018884122624719332,1.2923470862882724,0.0,1.1583875207331584,1.4517925786898846,2.0837796687594707,1.7955259693867653,1.3728265994821165,1.5916367198415022,9.0,15.0,14.0
2113,RB,RB.A12,1.62006138664e+18,B24L2,0.0,30.901,0.0,1.8959999999999972,0.0767773829008398,0.03120561022507573,0.03837871551513672,-0.051644325256347656,0.019071811153370897,0.009708676308289685,1.1072457569129712,0.0,1.065522581447995,1.1561714904265283,1.122133432896227,1.421192750165081,1.0462412328084474,1.1705601391815186,1.0,8.0,9.0
2114,RB,RB.A12,1.62006138664e+18,C24L2,1.0,66.901,0.0,1.8960000000000008,0.06270181895881333,0.028001513702190728,0.036956787109375,-0.060647010803222656,0.018015889784196586,0.010820821113488846,1.0562919047927206,0.0,1.0464382101702305,1.3094437415410092,1.24605287565119,1.3241938086771383,1.073530883286654,1.2904111926942627,0.0,9.0,14.0
2116,RB,RB.A34,1.62010548336e+18,C12L4,0.0,0.18,0.6000000000000001,0.3,0.4534232032220089,0.8283091728260974,0.34018898010253906,-6.579187393188477,1.526398812002579,1.274954139935207,1.0199062168752935,1.0,1.0694155589552892,1.0212124166866896,1.1590750507674366,1.0301775881976412,1.0915983772710844,1.0237831501694334,4.0,14.0,8.0
2117,RB,RB.A34,1.62010548336e+18,B12L4,1.0,0.18,0.6000000000000001,0.3,0.4534232032220089,0.8283091728260974,0.34018898010253906,-6.579187393188477,1.526398812002579,1.274954139935207,1.0199062168752935,0.0,1.0651454256867374,1.0385041145486196,1.1021178173259327,1.0084732247480452,1.0856652072254687,1.041500150301045,4.0,15.0,11.0
2118,RB,RB.A34,1.62010548336e+18,A13L4,2.0,37.282,0.09700000000000131,1.9000000000000057,0.029962647755940708,0.024984868367512902,0.04074668884277344,-0.06633186340332031,0.02296184727149793,0.014923964367061948,1.0182115619281544,0.0,0.8440064696976134,0.8776349827935211,0.7443683163669524,0.9754525233375663,0.8107928680760997,0.932966123143646,4.0,9.0,9.0
2119,RB,RB.A34,1.62010548336e+18,B13L4,3.0,82.379,0.10199999999998965,1.9029999999999916,0.019470534868688105,0.024615050962307095,0.03269195556640625,-0.06301593780517578,0.017849943739245613,0.014556657980420606,1.1260914131013258,0.0,0.9311382577381053,0.9083951142984479,0.9720506072779955,1.0391047592816316,0.9185271775593143,0.9524939546993543,0.0,12.0,12.0
2120,RB,RB.A34,1.62010548336e+18,C13L4,4.0,151.981,0.20199999999999818,1.599000000000018,0.013660521120638425,0.025291030471389142,0.025585174560546875,-0.04832744598388672,0.014397994890670953,0.010509334338623782,1.0742367261268395,0.0,1.0534920222156359,1.0018253981787788,1.031794084964485,1.0772166957287184,1.032209769933056,1.013587905813971,7.0,17.0,5.0
