n_components,beta_loss,f_window,weights_corrcoefT_ideal_0,weights_cosine_dist_ideal_1,weights_cosine_dist2_ideal_1,weights_eu_dist_ideal_1,weights_corr_dist_ideal_1,weights_KL_dist_ideal_1,comp_corrcoefT_ideal_0,comp_cosine_dist_ideal_1,comp_cosine_dist2_ideal_1,comp_eu_dist_ideal_1,comp_corr_dist_ideal_1,comp_KL_dist_ideal_1,weights_norm_corrcoefT_ideal_0,weights_norm_cosine_dist_ideal_1,weights_norm_cosine_dist2_ideal_1,weights_norm_eu_dist_ideal_1,weights_norm_corr_dist_ideal_1,weights_norm_KL_dist_ideal_1,comp_norm_corrcoefT_ideal_0,comp_norm_cosine_dist_ideal_1,comp_norm_cosine_dist2_ideal_1,comp_norm_eu_dist_ideal_1,comp_norm_corr_dist_ideal_1,comp_norm_KL_dist_ideal_1
12.0,kullback-leibler,bartlett,0.3020986799765258,0.39302486792933805,0.41801083141596934,0.004469576086931715,0.8336196423388318,inf,0.4003425134489328,0.4842435478002602,0.4842435478002602,0.4519956820798667,0.5996574865510672,0.4602061160756976,0.3020986799765258,0.39854649510451917,0.41079410042798964,0.8843446783351112,0.8382647933369574,inf,0.4003425134489328,0.4842435478002602,0.4842435478002601,0.8663878570807917,0.5996574865510672,0.4602061160756976
12.0,kullback-leibler,blackman,0.2941930672401569,0.4146460994094804,0.40902783847609964,0.0037282309569297368,0.817109613767218,inf,0.4466465796712078,0.44824114356240113,0.44824114356240113,0.45940107568156674,0.5533534203287922,0.4599927962603923,0.2941930672401569,0.40486236840079465,0.4193106119285473,0.8753618281967658,0.8158955374184519,inf,0.4466465796712078,0.448241143562401,0.448241143562401,0.8238254054911351,0.5533534203287922,0.4599927962603923
12.0,kullback-leibler,flattop,0.30305952278908843,0.3936224830692467,0.40856638624813224,0.004486927904125593,0.7748842015725232,inf,0.3905666915805518,0.5041737864413334,0.5041737864413334,0.5459723842405789,0.6094333084194482,0.5158100606914192,0.30305952278908843,0.40750642297791745,0.4205691636738528,0.8469386876406007,0.7582041663560665,inf,0.3905666915805518,0.5041737864413334,0.5041737864413334,0.8809216676431304,0.6094333084194482,0.5158100606914192
12.0,kullback-leibler,hamming,0.2911139518071024,0.40296158322462927,0.4123650434669777,0.00347839024893819,0.7879751018621386,inf,0.40951163971028937,0.4730030000878571,0.4730030000878571,0.4360688556024039,0.5904883602897106,0.45183795273545685,0.2911139518071024,0.40490353757115244,0.4014301763875272,0.8605538558816357,0.7786340925949129,inf,0.40951163971028937,0.4730030000878571,0.4730030000878571,0.8530126915700388,0.5904883602897106,0.45183795273545685
12.0,kullback-leibler,tukey,0.28270404296058194,0.38624989213792255,0.4188653035838153,0.004140731137084602,0.7847477839824166,inf,0.3948458850198319,0.4884037538206106,0.4884037538206108,0.39949072863961615,0.605154114980168,0.4643894981631886,0.28270404296058194,0.4008052557215236,0.3991703671691274,0.8619055698715624,0.7707222377513137,inf,0.3948458850198319,0.4884037538206107,0.4884037538206106,0.8755872208538232,0.605154114980168,0.4643894981631886
13.0,kullback-leibler,ones,0.3589794205913587,0.357428169649777,0.3474048330271735,0.005102536984547885,0.7648554086670206,inf,0.5046569235274397,0.3999056015253571,0.3999056015253571,0.40232020331135504,0.49534307647256026,0.43934647344367367,0.3589794205913587,0.32743422780971976,0.35296726057248473,0.8166318014709076,0.7719119522446694,inf,0.5046569235274397,0.3999056015253571,0.399905601525357,0.7540422982065924,0.49534307647256026,0.43934647344367367
13.0,kullback-leibler,hanning,0.28096438694993686,0.42252431017983216,0.44852931276469776,0.004031219513032366,0.8052088961276909,inf,0.4412483294279972,0.4574630795680049,0.4574630795680049,0.4439271824902218,0.5587516705720029,0.470868559655678,0.28096438694993686,0.4224383019820954,0.4390471007728637,0.9041248050805794,0.8262066182681298,inf,0.4412483294279972,0.4574630795680049,0.4574630795680048,0.8321646700469311,0.5587516705720029,0.4708685596556781
13.0,kullback-leibler,bartlett,0.29979938176945437,0.42007187142348196,0.4169942018929294,0.002986593386306959,0.8042729224966091,inf,0.3921206477864749,0.49771111707186877,0.49771111707186877,0.475864033420765,0.6078793522135251,0.47497092848476696,0.29979938176945437,0.4055612147707011,0.41010332230665003,0.8785110079229739,0.8103578392899639,inf,0.3921206477864749,0.49771111707186877,0.49771111707186866,0.8839164578420711,0.6078793522135252,0.47497092848476696
13.0,kullback-leibler,blackman,0.3063202416810971,0.40769349557717477,0.4229355910181192,0.003980606693019023,0.8197679057082656,inf,0.41327036398632583,0.47695943246016737,0.47695943246016737,0.4646007411405034,0.5867296360136741,0.4769821462057572,0.3063202416810971,0.4291261496582701,0.42090300159862765,0.893267710083753,0.8197863371887703,inf,0.41327036398632583,0.47695943246016737,0.47695943246016737,0.8691419660896601,0.5867296360136741,0.4769821462057572
13.0,kullback-leibler,flattop,0.30672892953051106,0.4060182970995613,0.4223411225261449,0.004564233302096144,0.7649604241982607,inf,0.38703226985254885,0.5107000823644373,0.5107000823644373,0.5494180754692012,0.6129677301474511,0.5208299909013567,0.30672892953051106,0.41854597679756633,0.4190087053906721,0.8897443652482983,0.7724394309315473,inf,0.38703226985254885,0.5107000823644373,0.5107000823644372,0.8895978957103905,0.6129677301474511,0.5208299909013568
13.0,kullback-leibler,hamming,0.2970112762947213,0.40643714323628344,0.4153837845711632,0.003709459597023575,0.8349670856992532,inf,0.4016619878700797,0.48738276267141284,0.48738276267141284,0.46985703586071964,0.5983380121299203,0.46774146215372386,0.2970112762947213,0.4013774570889967,0.4241229693724393,0.8867526558064796,0.8265110550302677,inf,0.4016619878700797,0.48738276267141284,0.48738276267141284,0.8717321571730453,0.5983380121299203,0.46774146215372386
13.0,kullback-leibler,tukey,0.2825514268063527,0.4293552524230057,0.43548070349098894,0.005100525696156529,0.7843491732312834,inf,0.3985623363933437,0.4739219952877438,0.4739219952877438,0.38914230014897316,0.6014376636066562,0.4645474068308416,0.2825514268063527,0.4219125186174532,0.4453274619826141,0.9147841386952774,0.7787768115102376,inf,0.3985623363933437,0.4739219952877438,0.4739219952877437,0.8553750842915299,0.6014376636066563,0.4645474068308416
14.0,kullback-leibler,ones,0.3293237056441796,0.3391216029792914,0.3530492396327777,0.004630293076165162,0.7710725549682099,inf,0.5104872111671509,0.40130084820141704,0.401300848201417,0.4184579803930815,0.4895127888328491,0.44098291102198345,0.3293237056441796,0.3488932738370584,0.3549291910714393,0.806796825532183,0.7586371550513845,inf,0.5104872111671509,0.40130084820141704,0.40130084820141687,0.7553626282646453,0.4895127888328491,0.44098291102198334
14.0,kullback-leibler,hanning,0.2774156512107935,0.44898392677757426,0.4446476123493298,0.003894225260208367,0.8114287000074676,inf,0.4396316734793151,0.46242093893286107,0.46242093893286107,0.45103449553950753,0.560368326520685,0.48079888519605246,0.2774156512107935,0.41412723204809904,0.44059444339049453,0.9201788993544022,0.8436118510222889,inf,0.4396316734793151,0.46242093893286107,0.46242093893286107,0.8403186096925112,0.5603683265206849,0.48079888519605246
14.0,kullback-leibler,bartlett,0.2983743944183734,0.4208244495371592,0.42445046728975017,0.0032399801535965126,0.8146830680880696,inf,0.38688934473877123,0.5088690402626694,0.5088690402626695,0.4909257853613543,0.6131106552612287,0.48531814379097604,0.2983743944183734,0.40939321303883563,0.41393254856426825,0.887328134476535,0.8281164042768181,inf,0.38688934473877123,0.5088690402626695,0.5088690402626694,0.8929644556285112,0.6131106552612287,0.48531814379097604
14.0,kullback-leibler,blackman,0.3102150444025401,0.4093925944374821,0.4273716096228167,0.003626659644523836,0.8029932101650636,inf,0.4250452972295215,0.47783000538226456,0.47783000538226456,0.5016714015873237,0.5749547027704786,0.4829524160261146,0.3102150444025401,0.39005184572808776,0.4325566515250493,0.9033539336781126,0.782509148624413,inf,0.4250452972295215,0.47783000538226456,0.47783000538226456,0.8571937318886031,0.5749547027704786,0.4829524160261146
14.0,kullback-leibler,flattop,0.320933509138681,0.4186388532442547,0.4304106096842398,0.004415166586081193,0.75520890070425,inf,0.36114421430384064,0.5386479640169947,0.5386479640169947,0.5691616298070374,0.6388557856961594,0.5379755360595484,0.320933509138681,0.41965868946552376,0.40823641883387857,0.8892347566096043,0.7674693410115865,inf,0.36114421430384064,0.5386479640169947,0.5386479640169947,0.9254552520214497,0.6388557856961594,0.5379755360595484
14.0,kullback-leibler,hamming,0.296855051924355,0.4185584696982726,0.4186947214296098,0.003628411615572802,0.836190311998931,inf,0.3912902052598828,0.5039920926003003,0.5039920926003003,0.48724301576741136,0.6087097947401172,0.4808730367808143,0.296855051924355,0.42018015594684166,0.4340991864470733,0.9016753455667474,0.8344385087098267,inf,0.3912902052598828,0.5039920926003003,0.5039920926003003,0.8867992003644409,0.6087097947401172,0.4808730367808143
14.0,kullback-leibler,tukey,0.2756345245853333,0.4377027895408894,0.4534325180281197,0.004543694177998227,0.7894070402373181,inf,0.39202046612984365,0.4788713172351661,0.4788713172351661,0.39939237476122047,0.6079795338701564,0.4696972203127862,0.2756345245853333,0.43837608636321584,0.44577329520294584,0.905374388755118,0.7645474536577933,inf,0.39202046612984365,0.4788713172351661,0.4788713172351661,0.8635452842203568,0.6079795338701564,0.46969722031278616
15.0,kullback-leibler,ones,0.33665314092300586,0.34774367139885,0.36467706752947304,0.00456004151932477,0.7209200763928276,inf,0.5044554017367606,0.40931360301704567,0.4093136030170456,0.43636104275997933,0.4955445982632394,0.45122724176813855,0.33665314092300586,0.3371294791510841,0.35328884245011877,0.7967962218784569,0.7520162090966789,inf,0.5044554017367606,0.40931360301704567,0.40931360301704556,0.7662292957545277,0.4955445982632394,0.4512272417681386
15.0,kullback-leibler,hanning,0.2948108559859396,0.4417322495179352,0.4468958626106001,0.004657157284080499,0.7996464548208019,inf,0.42903920289935005,0.4796015441497375,0.4796015441497375,0.48967945386619677,0.5709607971006497,0.49114122437114255,0.2948108559859396,0.4343340216840489,0.42930729566100984,0.9231236037041096,0.8175720798435099,inf,0.42903920289935005,0.4796015441497375,0.4796015441497374,0.859824146538838,0.5709607971006497,0.49114122437114255
15.0,kullback-leibler,bartlett,0.2949024862672292,0.4345442336258609,0.4477045086866121,0.003343644423589121,0.8581128831890663,inf,0.41173596286194086,0.4732717352367254,0.4732717352367254,0.48577865469164866,0.5882640371380592,0.46728680226109104,0.2949024862672292,0.4136662904725554,0.4406583541786856,0.9300715623830618,0.8486773537644529,inf,0.41173596286194086,0.4732717352367254,0.4732717352367253,0.8560069923474679,0.5882640371380592,0.46728680226109115
15.0,kullback-leibler,blackman,0.32172074082523744,0.4021202798433036,0.42585935849256307,0.0034759077220147963,0.8097511446509283,inf,0.4019995346077833,0.501828929617552,0.501828929617552,0.5196745450346657,0.5980004653922166,0.492419609112265,0.32172074082523744,0.4129458795790412,0.4201152280839235,0.8990491217010006,0.7821809254285416,inf,0.4019995346077833,0.501828929617552,0.501828929617552,0.8895465710205214,0.5980004653922166,0.4924196091122651
15.0,kullback-leibler,flattop,0.3316270648895002,0.4082302941778147,0.4052238594294383,0.004766167935569934,0.7460617857939361,inf,0.3368027881229389,0.5631630644188291,0.5631630644188291,0.5849602466153254,0.6631972118770612,0.5524873752959635,0.3316270648895002,0.4100289032903093,0.4193867145041152,0.901028315414717,0.757527796059893,inf,0.3368027881229389,0.5631630644188291,0.563163064418829,0.9567270918485179,0.663197211877061,0.5524873752959635
15.0,kullback-leibler,hamming,0.2998204562416704,0.4198028537859888,0.4382100055631458,0.0034232378687290245,0.8435003176790111,inf,0.4263207123984327,0.4663312465589318,0.4663312465589318,0.48138654099246836,0.5736792876015674,0.4680173815064744,0.2998204562416704,0.43194298206776316,0.4274621303200057,0.8932237722607227,0.8155823420335298,inf,0.4263207123984327,0.4663312465589318,0.4663312465589317,0.8448839205820988,0.5736792876015674,0.46801738150647426
15.0,kullback-leibler,tukey,0.281027281421609,0.43974060362385164,0.44421019696001246,0.004148362295556621,0.7832692380204852,inf,0.3822473991011365,0.4952793269583257,0.4952793269583257,0.42426329447942684,0.6177526008988635,0.48003316984034333,0.281027281421609,0.44905115942118884,0.4433417068914622,0.9096047152199247,0.7573463715422103,inf,0.3822473991011365,0.4952793269583257,0.4952793269583257,0.8840131771124564,0.6177526008988635,0.48003316984034333
16.0,kullback-leibler,ones,0.34065116837246057,0.34975662593512874,0.35839489378164313,0.0050491283299258895,0.7523717280672989,inf,0.4941467059078519,0.42280803827318864,0.42280803827318864,0.45381889610115983,0.5058532940921482,0.4629029522221686,0.34065116837246057,0.3296372474577671,0.3521767670230431,0.8247957566422293,0.7534086389725776,inf,0.4941467059078519,0.42280803827318864,0.4228080382731886,0.7834884839264056,0.5058532940921482,0.4629029522221686
16.0,kullback-leibler,hanning,0.2966257727585941,0.4495472321352759,0.47064518988466636,0.003382239521412395,0.7976665601592474,inf,0.4151898809930675,0.4961350821919187,0.4961350821919186,0.5026294359212181,0.5848101190069325,0.5025369738992294,0.2966257727585941,0.44230926475260374,0.45039422295871356,0.9270699218012255,0.816081834163786,inf,0.4151898809930675,0.4961350821919186,0.49613508219191854,0.8773716777859044,0.5848101190069325,0.5025369738992294
16.0,kullback-leibler,bartlett,0.28935434102351726,0.4473859344877364,0.4436308843298379,0.0034279075664656513,0.8614302830647045,inf,0.40061426811883005,0.487275993693805,0.487275993693805,0.5003064917830774,0.5993857318811701,0.4806554275971994,0.28935434102351726,0.42136719356927754,0.4476086569667218,0.9019537705413968,0.8369072427490705,inf,0.40061426811883005,0.487275993693805,0.487275993693805,0.8810161044356524,0.59938573188117,0.4806554275971994
16.0,kullback-leibler,blackman,0.32468186260067083,0.40978337220720285,0.4299558766011635,0.0038030009462719427,0.7879402528835643,inf,0.4004400704271036,0.5080595621582271,0.5080595621582271,0.5305096522232363,0.5995599295728964,0.4979059480280696,0.32468186260067083,0.40746590763022134,0.4195220566603949,0.9066036666012517,0.7905329098014291,inf,0.4004400704271036,0.5080595621582271,0.5080595621582271,0.8954064847212904,0.5995599295728964,0.4979059480280696
16.0,kullback-leibler,flattop,0.3426278560599316,0.427163065015436,0.4272670076491895,0.005826394048829489,0.7543112690367781,inf,0.31557843940182884,0.5863490651237803,0.5863490651237802,0.6039516091576334,0.684421560598171,0.566108169042396,0.3426278560599316,0.4144545246092593,0.4243825630794769,0.8899910237069699,0.748599612305949,inf,0.31557843940182884,0.5863490651237802,0.5863490651237802,0.9852891541257762,0.6844215605981712,0.566108169042396
16.0,kullback-leibler,hamming,0.29656672026071773,0.4182123628049227,0.4312750863140454,0.0036105801005620673,0.8015385370758228,inf,0.4157714801158995,0.48029286578314817,0.48029286578314817,0.49758705257998265,0.5842285198841004,0.4833016366556405,0.29656672026071773,0.41080655569703833,0.4305750614562482,0.9173780321204993,0.7994456927587769,inf,0.4157714801158995,0.48029286578314806,0.48029286578314806,0.8599793913466004,0.5842285198841004,0.4833016366556405
16.0,kullback-leibler,tukey,0.29613858610020444,0.42474975415502797,0.44333038082514853,0.0044923913436059745,0.7735610253046136,inf,0.39716091001273873,0.48938190548158755,0.48938190548158755,0.4705382054902963,0.6028390899872613,0.4811284163776035,0.29613858610020444,0.4428121053192969,0.44136588938191135,0.9319929535277887,0.7866626994050712,inf,0.39716091001273873,0.48938190548158755,0.48938190548158744,0.8742476278063674,0.6028390899872613,0.4811284163776035
17.0,kullback-leibler,ones,0.33124202138795544,0.35289648963205694,0.35459182443366266,0.003932465952009529,0.7443376717170732,inf,0.49326732601164813,0.42503048636751944,0.42503048636751944,0.46067448393826677,0.5067326739883518,0.46554456902064956,0.33124202138795544,0.359067580463176,0.354427159252507,0.8160615986808587,0.7633612770472027,inf,0.49326732601164813,0.42503048636751944,0.42503048636751944,0.7868731900553639,0.5067326739883518,0.46554456902064956
17.0,kullback-leibler,hanning,0.29350897410255694,0.4424934931939452,0.45664346665855504,0.0037334189756031153,0.831061377555748,inf,0.38955197537561614,0.5161745041695152,0.5161745041695152,0.5085677583471422,0.6104480246243839,0.517178240898647,0.29350897410255694,0.450168808657572,0.4477317504299992,0.9329761735270602,0.8291016876499324,inf,0.38955197537561614,0.5161745041695152,0.5161745041695152,0.9014150748423752,0.6104480246243839,0.517178240898647
17.0,kullback-leibler,bartlett,0.29914193247872883,0.4307099898828905,0.44727329990893167,0.003672623037279488,0.8314660075797748,inf,0.36646555008726883,0.5239065167647864,0.5239065167647864,0.5201987627797878,0.6335344499127311,0.4990609410819002,0.29914193247872883,0.41695606490972204,0.450394827055636,0.9155331889612747,0.8202696594883557,inf,0.36646555008726883,0.5239065167647864,0.5239065167647864,0.9203298592819529,0.6335344499127311,0.4990609410819002
17.0,kullback-leibler,blackman,0.32715241313051097,0.4421915667025005,0.43692489168940174,0.004411555701013689,0.7813132086396937,inf,0.38419126058151,0.5274749451664849,0.5274749451664849,0.5480771437900229,0.6158087394184899,0.5104007486407633,0.32715241313051097,0.4247584304788396,0.4392807443035492,0.9021953762402962,0.7692820268668886,inf,0.38419126058151,0.5274749451664849,0.5274749451664849,0.9147238600677894,0.6158087394184899,0.5104007486407633
17.0,kullback-leibler,flattop,0.35162084479488753,0.404755583786314,0.41369755886209675,0.004666567082906512,0.7668975857208826,inf,0.2985732646686951,0.6040744429159394,0.6040744429159394,0.6166420472199632,0.701426735331305,0.5792665471722178,0.35162084479488753,0.42552248686318644,0.4355082890021799,0.9022122073544705,0.7941535612965703,inf,0.2985732646686951,0.6040744429159394,0.6040744429159394,1.0067633927409252,0.7014267353313047,0.5792665471722178
17.0,kullback-leibler,hamming,0.29991554621031163,0.43014079138010314,0.4328216191393018,0.0037881411661551375,0.823731579145036,inf,0.37991503318399533,0.5138597491449877,0.5138597491449877,0.5205119007592064,0.6200849668160047,0.49417957915666977,0.29991554621031163,0.43821579596516635,0.4643267776284896,0.9147978969934534,0.8264895042831555,inf,0.37991503318399533,0.5138597491449877,0.5138597491449877,0.9029450563097245,0.6200849668160047,0.49417957915666977
17.0,kullback-leibler,tukey,0.29974964276487187,0.4275347200759809,0.43320043460287694,0.00392865345157119,0.7633968949277137,inf,0.3961023669484038,0.49487539006610304,0.49487539006610304,0.49168861232400474,0.6038976330515962,0.48889558421891943,0.29974964276487187,0.4393803026863947,0.4492216355942844,0.907569107688893,0.7863182413951844,inf,0.3961023669484038,0.49487539006610304,0.49487539006610304,0.8817983197589266,0.6038976330515962,0.48889558421891943
18.0,kullback-leibler,ones,0.31531783192524687,0.3801503520807582,0.38394944025111233,0.00550444710134483,0.7835470785156511,inf,0.48347512343656446,0.4324141422548847,0.4324141422548847,0.4625282774212729,0.5165248765634356,0.4709749441992516,0.31531783192524687,0.37769845747786485,0.37335204488997953,0.8484380570945221,0.7878855520474299,inf,0.48347512343656446,0.4324141422548847,0.43241414225488467,0.7977221828108846,0.5165248765634356,0.4709749441992516
18.0,kullback-leibler,hanning,0.29444764905260584,0.45956363282238377,0.46898703242527545,0.004036140797009422,0.8256745006869518,inf,0.3807619305063629,0.5249262488825069,0.5249262488825069,0.5137261045248603,0.6192380694936371,0.5277945040801414,0.29444764905260584,0.4495583616473273,0.4526360354554508,0.9488709844318165,0.8249119473330155,inf,0.3807619305063629,0.5249262488825069,0.5249262488825069,0.9113414826265196,0.6192380694936371,0.5277945040801414
18.0,kullback-leibler,bartlett,0.3050579837815627,0.43869345323057407,0.44265319726249847,0.0037588367326783284,0.8310753470903912,inf,0.3689219243560511,0.5231218972624416,0.5231218972624416,0.5276083197133986,0.6310780756439488,0.4984880119755618,0.3050579837815627,0.43651358741339374,0.45647621476960193,0.9237074123339473,0.8470183120033098,inf,0.3689219243560511,0.5231218972624416,0.5231218972624416,0.9205815609916639,0.6310780756439488,0.4984880119755619
18.0,kullback-leibler,blackman,0.3269088793652704,0.42005266913766715,0.45054713051676815,0.004253008881195973,0.807243737165498,inf,0.36866424325817854,0.5425825598442032,0.5425825598442032,0.5576826543415431,0.6313357567418215,0.5236354673679973,0.3269088793652704,0.4244761039459307,0.4340928150602377,0.9070741316247607,0.8021734281958098,inf,0.36866424325817854,0.5425825598442032,0.5425825598442032,0.9339862139840406,0.6313357567418215,0.5236354673679973
18.0,kullback-leibler,flattop,0.3511345608378615,0.4329215199560032,0.4385700890751942,0.004875086560021226,0.7657587628257442,inf,0.2835760389859409,0.6174865576341061,0.6174865576341062,0.6276745961368965,0.7164239610140591,0.5885807690267121,0.3511345608378615,0.43954817718782735,0.4241828105792427,0.9047130009341521,0.7745577959744593,inf,0.2835760389859409,0.6174865576341061,0.6174865576341061,1.0286679621380679,0.7164239610140591,0.5885807690267121
18.0,kullback-leibler,hamming,0.3013803800226063,0.43132596817759533,0.4446466395782411,0.003261355591935155,0.8384607625123993,inf,0.38437837636339267,0.5150412880832019,0.5150412880832019,0.5241938070405776,0.6156216236366074,0.49624242030831656,0.3013803800226063,0.4369433768172184,0.44984588899287653,0.9263178761043275,0.8314504372550879,inf,0.38437837636339267,0.5150412880832019,0.5150412880832019,0.9037421022716272,0.6156216236366074,0.49624242030831656
18.0,kullback-leibler,tukey,0.29743331710409326,0.42884246279607113,0.4465811872247195,0.00353596216410436,0.7669659140131314,inf,0.3853828420231456,0.5102776503888669,0.5102776503888669,0.5043978163813463,0.6146171579768545,0.5007472248304657,0.29743331710409326,0.4258218499751116,0.4374656877617165,0.9066787732134458,0.8079123410642176,inf,0.3853828420231456,0.5102776503888669,0.5102776503888669,0.9072279173432103,0.6146171579768545,0.5007472248304659
19.0,kullback-leibler,ones,0.32408016729470823,0.37613071567044154,0.38573051234657796,0.0044894170577544305,0.7697595371713225,inf,0.4853554767719695,0.43453050946687655,0.43453050946687655,0.4770583597082654,0.5146445232280306,0.47458974033993745,0.32408016729470823,0.38784875089816295,0.38977863685859804,0.8508155893959531,0.7863577400962497,inf,0.4853554767719695,0.43453050946687655,0.43453050946687644,0.8000280283299609,0.5146445232280306,0.47458974033993745
19.0,kullback-leibler,hanning,0.2976747484761867,0.44921904945194674,0.46948666687974916,0.004196617152028897,0.8313469883582937,inf,0.36352342602988824,0.5399807234508409,0.539980723450841,0.5176293909032674,0.6364765739701117,0.5269532541145375,0.2976747484761867,0.4466644760121054,0.4640189786559409,0.9300823174159201,0.8253446965088634,inf,0.36352342602988824,0.539980723450841,0.5399807234508409,0.9324928838733119,0.6364765739701117,0.5269532541145375
19.0,kullback-leibler,bartlett,0.3003545146148714,0.44506042489540737,0.4584096711249381,0.003370384046676255,0.8173575833868844,inf,0.35762892422906967,0.5370471786972463,0.5370471786972463,0.5383210467498435,0.6423710757709303,0.5094296173017305,0.3003545146148714,0.45562288889737973,0.459400379422869,0.9180631773064745,0.8556030276516594,inf,0.35762892422906967,0.5370471786972463,0.5370471786972463,0.9403115104741833,0.6423710757709303,0.5094296173017305
19.0,kullback-leibler,blackman,0.3338939160518718,0.43638672640861975,0.4441948369735445,0.0037288142813036865,0.7965346281032882,inf,0.3583317341597224,0.5550059586380044,0.5550059586380044,0.5700796547442272,0.6416682658402776,0.5319934718566077,0.3338939160518718,0.43164505197704445,0.44975151638677524,0.9062773536242208,0.8091098749124157,inf,0.3583317341597224,0.5550059586380044,0.5550059586380043,0.9493083688220083,0.6416682658402776,0.5319934718566077
19.0,kullback-leibler,flattop,0.3623413290554931,0.43044335365553194,0.4416701616656009,0.00467875239379465,0.771001729875968,inf,0.27134988480587735,0.6347809748947155,0.6347809748947154,0.6471507454169128,0.7286501151941226,0.5967780158683345,0.3623413290554931,0.4331263913749547,0.4293950281196164,0.9117765629958154,0.7904531597871133,inf,0.27134988480587735,0.6347809748947154,0.6347809748947154,1.0480967017665785,0.7286501151941226,0.5967780158683343
19.0,kullback-leibler,hamming,0.3006897990813191,0.4319074997374756,0.4386298885843918,0.0034500833833521214,0.8273233422443479,inf,0.3727587553102268,0.5286847581803336,0.5286847581803336,0.5370843368000698,0.6272412446897733,0.5075482931818548,0.3006897990813191,0.43089063547273837,0.45330233911641504,0.9229809139057097,0.8264619407323811,inf,0.3727587553102268,0.5286847581803336,0.5286847581803336,0.9219664435815228,0.6272412446897733,0.5075482931818548
19.0,kullback-leibler,tukey,0.306750641476564,0.43763368185327745,0.43631846347474273,0.0034228940940792523,0.7775681879555043,inf,0.38507920333708484,0.5165854552482172,0.5165854552482172,0.5236349243422693,0.6149207966629152,0.5063087752108253,0.306750641476564,0.4260989351302533,0.43985920354111063,0.9143084343815047,0.776733713704524,inf,0.38507920333708484,0.5165854552482172,0.5165854552482171,0.9143683811280929,0.6149207966629152,0.5063087752108253
20.0,kullback-leibler,ones,0.32994684660316653,0.3716371757413803,0.4002888409840515,0.0049023585929537,0.7690343583718303,inf,0.4801068962403116,0.44214115855577707,0.44214115855577707,0.4868407264938252,0.5198931037596884,0.4805158169249902,0.32994684660316653,0.39949163688861944,0.3913973931160589,0.8563951625172697,0.7780198300783144,inf,0.4801068962403116,0.44214115855577707,0.44214115855577707,0.8093050429571247,0.5198931037596884,0.4805158169249902
20.0,kullback-leibler,hanning,0.30309580480748116,0.44735482119931547,0.4587651564311417,0.004302234009705939,0.815613537284751,inf,0.3625204225090658,0.5470648443363892,0.5470648443363892,0.5339709561109184,0.6374795774909342,0.5314396091833058,0.30309580480748116,0.44554896268094196,0.47373179131667076,0.93555452770545,0.8174170184158501,inf,0.3625204225090658,0.5470648443363892,0.5470648443363892,0.9427567366872943,0.6374795774909342,0.5314396091833058
20.0,kullback-leibler,bartlett,0.3064884858809511,0.45679834604596825,0.4436429471521637,0.00330074490199388,0.8240400015698982,inf,0.35163398709570476,0.5472526486507477,0.5472526486507477,0.5514690645483892,0.6483660129042953,0.5168707712798911,0.3064884858809511,0.4333552619719127,0.4617882452153383,0.9219643860362055,0.8208648280218726,inf,0.35163398709570476,0.5472526486507477,0.5472526486507476,0.9518394112485574,0.6483660129042953,0.5168707712798911
20.0,kullback-leibler,blackman,0.3380683132724912,0.4399320175977923,0.44291613544448694,0.004899914283402196,0.819256428230294,inf,0.34215343517509605,0.5726374464489524,0.5726374464489525,0.5826579926544416,0.657846564824904,0.5428114782978981,0.3380683132724912,0.44821060073728863,0.4380934535893232,0.9261526478063453,0.7977793796460706,inf,0.34215343517509605,0.5726374464489525,0.5726374464489524,0.9719023610070611,0.657846564824904,0.5428114782978981
20.0,kullback-leibler,flattop,0.37190009775659494,0.41776292386655184,0.44182536110253984,0.004900036140253591,0.7856629849422876,inf,0.255991555751347,0.6528748143048879,0.6528748143048879,0.6615431199290788,0.744008444248653,0.6076469764192282,0.37190009775659494,0.41239404004231295,0.44116642524815086,0.9010916012746076,0.7713046304896026,inf,0.255991555751347,0.6528748143048879,0.6528748143048879,1.0684851834127542,0.744008444248653,0.6076469764192282
20.0,kullback-leibler,hamming,0.30493949333771553,0.45662229925671266,0.43847329742539015,0.004243583825807017,0.8182753308211431,inf,0.36720081465273546,0.5376395966586598,0.5376395966586598,0.5514825264515665,0.6327991853472645,0.5144084741482202,0.30493949333771553,0.4414933450291509,0.45200773837359337,0.9136904755233185,0.8317587926042473,inf,0.36720081465273546,0.5376395966586598,0.5376395966586598,0.9338671403102696,0.6327991853472645,0.5144084741482202
20.0,kullback-leibler,tukey,0.30877839431730614,0.42433727496385687,0.43797383502201725,0.0038623267043523986,0.776421806806845,inf,0.3900848835169026,0.5170956314975392,0.5170956314975392,0.5392592339186173,0.6099151164830974,0.507853536479199,0.30877839431730614,0.4358059765472933,0.43915544633982506,0.9211857810503561,0.77109649053433,inf,0.3900848835169026,0.5170956314975392,0.5170956314975391,0.9146352418398055,0.6099151164830974,0.507853536479199
