,Circuit Family,Circuit Name,timestamp_fgc,Position,sec_quench_number,min_time,max_time,min_amplitude,max_amplitude,dstd_max,dU_max,dU_min,dstd_mean,dstd_score_pos_15,dstd_score_elpos_15,dstd_score_pos_15_exp,dstd_score_elpos_15_exp,dstd_score_pos_15_tuk,dstd_score_elpos_15_tuk,wiggle_area_pos,wiggle_area_elpos
333,RB,RB.A34,1.6181188789e+18,C20R3,2.0,0.20599999999998886,1.899000000000001,0.013095499674478983,0.015237388610839897,0.012641891695486783,0.027480125427246094,-0.033638954162597656,0.009571469725865376,0.9661835912523897,1.0325450192887828,0.9557987638057119,1.080250052052918,0.9655697581566793,1.0450214866090928,9.0,19.0
335,RB,RB.A78,1.61813388824e+18,B13R7,0.0,0.2010000000000005,1.9029999999999987,0.04513608154497639,0.025148573674653285,0.028866046855838604,0.06870174407958984,-0.0748605728149414,0.017304993213786455,0.9770089574938664,0.9801787027257232,1.075059357126049,1.0297835996687454,0.9939149491777041,0.9923193534058383,9.0,5.0
336,RB,RB.A78,1.61813388824e+18,A14R7,1.0,0.20300000000000296,1.899000000000001,0.024568507213466262,0.025917754268014903,0.02422761216180456,0.03932476043701172,-0.07912445068359375,0.016120250060462814,0.91890317901497,1.00542309490929,0.9329657886479455,1.0514669138674557,0.9196122785669886,1.0089271360106904,8.0,8.0
337,RB,RB.A78,1.61813388824e+18,A13R7,2.0,0.1950000000000074,1.7960000000000065,0.02852890014648457,0.025619843800862796,0.018751465977597505,0.03600883483886719,-0.057804107666015625,0.0145914991039294,0.9770548652928258,0.9695068646641497,0.9649993214765801,0.9617831837640117,0.9671447288008247,0.9657357168746132,9.0,8.0
339,RB,RB.A34,1.61814863604e+18,C31L4,0.0,0.7000000000000001,0.0,0.3423919991443025,0.8812401420191716,1.3076251343767005,0.46906089782714844,-5.688443183898926,1.2299571459847627,1.00917209053355,0.9999031287317277,1.0256595880501367,1.0020218990890355,1.0134357452018414,1.0011510386964437,11.0,13.0
340,RB,RB.A34,1.61814863604e+18,B31L4,1.0,0.1039999999999992,1.8999999999999986,0.06764984130859375,0.03612437469280394,0.03973151024604462,0.08244132995605469,-0.14403533935546875,0.019217681839899664,1.0556661995304344,0.9687406419276864,0.835497132082579,1.087661204015375,0.9814285858571388,1.0166718821858858,8.0,7.0
341,RB,RB.A34,1.61814863604e+18,C30L4,2.0,0.5010000000000048,1.9000000000000057,0.0818910214724955,0.024542328495307686,0.03088201209380224,0.04074668884277344,-0.09665536880493164,0.02201002214661728,1.0310306818389559,1.0038386608676035,1.0728292090487779,1.101113064954229,1.0309058498016972,1.04709103822804,12.0,11.0
342,RB,RB.A34,1.61814863604e+18,B30L4,3.0,0.0,1.9009999999999962,0.0818910214724955,0.030421935471911965,0.025502959630832805,0.04074668884277344,-0.09665536880493164,0.014692367123057753,1.0458160356993642,0.9541691716034387,1.3458268768056982,1.1356553801259206,1.191825122437594,1.0043790295973378,18.0,13.0
343,RB,RB.A34,1.61814863604e+18,A30L4,4.0,0.09799999999999898,1.9059999999999917,0.0644492974152433,0.015919846457403963,0.01981228670284982,0.042641639709472656,-0.07296562194824219,0.016413501308810467,0.9988312913567714,1.000330963484571,1.0045777955664925,1.0082808953216058,0.9976622154929388,1.0004474858589487,16.0,13.0
345,RB,RB.A78,1.6181559716e+18,B23R7,0.0,0.20300000000000296,0.6009999999999991,0.03957126642528319,0.27630938354291423,0.09178475731281119,0.2705392837524414,-0.2596426010131836,0.017193234179075752,1.3765474828607547,0.9775560224655246,3.0685830862850016,1.1680144446162144,1.5757840410641768,1.0136925245474993,18.0,8.0
346,RB,RB.A78,1.6181559716e+18,C22R7,1.0,0.09600000000000364,1.8980000000000103,0.02222735676544385,0.023655215635994153,0.023999032957790805,0.04453754425048828,-0.06870079040527344,0.016023528428149896,1.0165392362421162,1.0564415826835516,1.052491001805476,1.0430849239515558,1.0186447587541854,1.0756613738862548,10.0,12.0
347,RB,RB.A78,1.6181559716e+18,C23R7,2.0,0.20199999999999818,1.899000000000001,0.015524775187174544,0.027069791158040424,0.01905849944028476,0.03221893310546875,-0.06348896026611328,0.010138558541549138,0.9748855609680185,1.0293471367380946,0.9525799940493047,1.107366996058084,0.9805244264945028,1.057716606769874,21.0,30.0
348,RB,RB.A78,1.6181559716e+18,B22R7,3.0,0.20499999999998408,1.9050000000000011,0.01931742853766316,0.021833400598308295,0.017998939341425373,0.028902053833007812,-0.058277130126953125,0.014177752367619216,0.9925171130700304,0.991361130986344,0.9798753485358185,0.9858406815568789,0.9818691609103612,0.9870820515796025,14.0,13.0
350,RB,RB.A78,1.61820686202e+18,A21L8,0.0,0.6000000000000014,1.9000000000000057,0.04384393565702105,0.025883497781311604,0.03067829937896504,0.06822729110717773,-0.05875110626220703,0.014867456173090484,1.0235765648442712,1.003255442571654,0.9961938439375603,1.0408917124997252,0.9525412883564174,1.0286419460278724,9.0,24.0
351,RB,RB.A78,1.61820686202e+18,C21L8,1.0,0.29699999999999704,1.8999999999999986,0.04384393565702105,0.02531203213117017,0.02973430943872714,0.06159400939941406,-0.05875110626220703,0.012089566946579372,1.03282291638831,0.9711612920714454,1.0354102843165882,0.8786379452315871,1.0324460897376349,0.9344962114385436,10.0,20.0
352,RB,RB.A78,1.61820686202e+18,C20L8,2.0,0.2980000000000018,1.9010000000000105,0.018503195444742992,0.02724630991617838,0.01362528049944048,0.02937602996826172,-0.02463817596435547,0.008056366017112586,0.971150271301535,0.9341294734895692,0.9628568703812961,0.93031062262347,0.9661299146517631,0.9361831208387171,20.0,8.0
354,RB,RB.A78,1.61824728402e+18,B19L8,0.0,0.10000000000000142,1.899000000000001,0.05409447142952395,0.025703812900342626,0.03281705353306912,0.07959842681884766,-0.08149337768554688,0.0166161930458773,1.0333982847577918,1.061412169913777,0.9569585579323611,1.0340584342982237,1.046061167963118,1.0511299063932482,16.0,18.0
355,RB,RB.A78,1.61824728402e+18,A19L8,1.0,0.0,1.9030000000000058,0.05932500978179345,0.024729027653371816,0.025712572739467386,0.0734395980834961,-0.03885173797607422,0.009087660354089798,1.4799909313056527,0.9900218307781703,1.5481521007612122,1.0419863360684203,1.4521333964874794,1.0307799838523226,16.0,14.0
356,RB,RB.A78,1.61824728402e+18,C18L8,2.0,0.5,1.900000000000034,0.01748271942138674,0.027177588144938147,0.01304671958878978,0.027006149291992188,-0.030323028564453125,0.0023843109745677353,1.283815291949768,0.8587858955780334,0.9407129606721242,0.820175945843669,1.543088918491555,0.8406601950219145,9.0,12.0
358,RB,RB.A34,1.61832775692e+18,B23L4,0.0,0.804,0.0,0.25184827135098686,1.0213962201251099,1.35513527063344,0.2316884994506836,-4.851712226867676,1.2105544041376544,1.065353415719366,1.0097106558525561,1.0700460416544098,0.9723507333478895,1.0685131159996148,1.0091552030621413,22.0,12.0
359,RB,RB.A34,1.61832775692e+18,A23L4,1.0,0.6000000000000001,0.197,0.25184827135098686,0.44825881048543526,1.0054881575477785,0.2316884994506836,-4.297840118408203,0.8898985971748397,0.9510477992057722,0.9984202190143882,0.970681152853283,1.0321291120111908,0.9596497159759834,1.0018782943701041,7.0,9.0
360,RB,RB.A34,1.61832775692e+18,C23L4,2.0,0.0,1.8970000000000056,0.040298318862914684,0.021580371856689595,0.013710658741877088,0.036956787109375,-0.020847320556640625,0.006098228052547136,1.1515509486246314,1.0168757117546001,1.072384778687801,1.1338996054308252,1.1083996766342337,1.0666720848351368,8.0,15.0
361,RB,RB.A34,1.61832775692e+18,C22L4,3.0,0.09700000000000131,1.8999999999999986,0.025413468380102167,0.020961787076604566,0.01898298992011881,0.03648185729980469,-0.06917476654052734,0.01549015011784249,1.0286878824458519,1.013996160542399,0.9763048824681094,0.9796948708801227,0.9872740006197885,1.0173190870276263,9.0,20.0
362,RB,RB.A34,1.61832775692e+18,A25R3,4.0,0.6049999999999969,1.902000000000001,0.019241767675698185,0.019674417923908116,0.02895996988675534,0.039798736572265625,-0.09712886810302734,0.02606025449155675,0.9785436658668533,0.9950923099663668,1.001021180385886,1.021753486670968,0.9737021671601388,0.9978261057569913,8.0,18.0
363,RB,RB.A34,1.61832775692e+18,B24R3,5.0,0.0,1.7960000000000065,0.019241767675698185,0.030587261225901052,0.013113458196832075,0.039798736572265625,-0.02037334442138672,0.006456752755163182,0.8220822971686522,0.9853751920498278,1.0497712799890608,1.2829182102013066,0.9014424974122791,1.0751900914827108,8.0,23.0
364,RB,RB.A34,1.61832775692e+18,B22L4,6.0,0.10099999999999909,1.8999999999999915,0.03896795560235855,0.029765155217418737,0.019730274661037182,0.039798736572265625,-0.074859619140625,0.013062588879487157,1.1651183405214836,0.9923460673295085,1.0732452839213598,1.0369464296184983,1.1969245478459516,0.9707396190188968,16.0,29.0
365,RB,RB.A34,1.61832775692e+18,B25R3,7.0,0.10000000000000853,1.8960000000000008,0.02499721132475763,0.02739537337730713,0.022162711464844474,0.033165931701660156,-0.07770347595214844,0.017486600161012708,1.0158341628238245,1.018842145278988,1.0347610128476965,1.1132529096341657,1.011189583953696,1.0513650608733964,10.0,16.0
366,RB,RB.A34,1.61832775692e+18,A22L4,8.0,0.1980000000000075,1.9040000000000248,0.014855636490715973,0.014270206292470444,0.01984363184656757,0.03079700469970703,-0.07106971740722656,0.013742334876842018,0.9899771910968865,1.006728134637331,1.0125232816751812,0.9978311651896599,1.00840114805473,1.0298101965115323,12.0,21.0
367,RB,RB.A34,1.61832775692e+18,A24R3,9.0,0.2050000000000125,1.9019999999999868,0.014154293167758958,0.014751373882024854,0.019748887528137665,0.027480125427246094,-0.05780315399169922,0.01511785262863545,0.9220676980485826,0.978768657056129,0.9778131074229344,0.988708485695144,0.9499718256013526,0.970765174672138,11.0,15.0
368,RB,RB.A34,1.61832775692e+18,C25R3,10.0,0.19899999999998386,1.5999999999999943,0.013750344934597702,0.027309975153963162,0.015506037206474912,0.027480125427246094,-0.036482810974121094,0.010750087210546771,1.0148572652292631,1.0250540268508088,0.9480792006865502,0.9876810269889202,1.0483121583092772,1.045722914382499,14.0,18.0
370,RB,RB.A78,1.61833364622e+18,B21R7,0.0,0.20000000000000284,0.7000000000000028,0.03847453468724282,0.16771569377497642,0.04979051770876744,0.1501941680908203,-0.12224006652832031,0.015144219159038238,1.1905243909103844,1.0370797537357193,2.0449526233756217,0.9968243024985428,1.2776686713223075,0.9833860457445947,12.0,11.0
371,RB,RB.A78,1.61833364622e+18,C21R7,1.0,0.10099999999999909,1.8969999999999914,0.025541495013710502,0.02398456800852422,0.0206786443746084,0.037903785705566406,-0.06917572021484375,0.015568729308807696,1.0281369067765127,1.067402083262528,1.0422972768859553,1.145029783389487,1.0268055898576056,1.0796570457100967,10.0,9.0
372,RB,RB.A78,1.61833364622e+18,C20R7,2.0,0.19999999999998863,1.9039999999999964,0.018904336293538382,0.027233651479085186,0.014506558925691485,0.029375076293945312,-0.04501152038574219,0.00910904701076567,0.9535970032166845,0.9584849253007732,1.0191615284409572,1.0018733815593706,0.9593139165491867,0.9783317059578004,10.0,9.0
374,RB,RB.A34,1.61837857228e+18,B33L4,0.0,0.4999999999999999,0.0,0.307366778055826,0.2715602747599286,1.2972677065974616,0.3269233703613281,-5.6320600509643555,1.2102193077670889,1.0090369991338575,1.0178739007254842,1.013514417600848,1.0040025259088816,1.0094366651642344,1.0129228968139277,50.0,54.0
375,RB,RB.A34,1.61837857228e+18,C32L4,1.0,0.4999999999999999,0.0,0.307366778055826,0.2715602747599286,1.2972677065974616,0.3269233703613281,-5.6320600509643555,1.2102193077670889,1.0029045468697113,1.018526465555334,0.9855517214124877,1.0025113182670748,1.0056803684823665,1.0142076296542437,50.0,54.0
376,RB,RB.A34,1.61837857228e+18,A33L4,2.0,0.09899999999999998,0.30299999999999994,0.307366778055826,0.2343381309509276,0.13816104386911798,0.3269233703613281,-0.3544025421142578,0.010698037370928271,5.2735357576561155,3.7997038908293965,8.76520257099172,5.779328209460013,6.811913294927195,4.377554342644341,21.0,30.0
377,RB,RB.A34,1.61837857228e+18,C33L4,3.0,0.0,0.10099999999999998,0.06741005942325451,0.16511381392511026,0.03851947093920736,0.14166545867919922,-0.07770252227783203,0.007613445875329848,2.7816960693765678,2.4722577571253295,4.66534214244188,1.3800223153438484,4.004408121503877,2.425422346362793,17.0,22.0
378,RB,RB.A34,1.61837857228e+18,B32L4,4.0,0.0,1.8949999999999996,0.058520619933670304,0.029065067703658798,0.01905911021345956,0.04311561584472656,-0.06301593780517578,0.009118114147396095,0.9154491441955438,1.0444968679751978,0.6593545731111294,1.1180196189846072,0.8326451445795595,1.0559106546293333,12.0,15.0
379,RB,RB.A34,1.61837857228e+18,A34L4,5.0,0.09600000000000009,1.9009999999999998,0.026613559852652457,0.02293918895072622,0.02199720041395044,0.04311561584472656,-0.08007144927978516,0.017975410174956293,1.0293020518813125,1.0267538804293557,1.0310350307956355,1.0955772242684094,1.029730840284151,1.0457437495364665,16.0,13.0
380,RB,RB.A34,1.61837857228e+18,B34L4,6.0,0.5989999999999966,1.8960000000000008,0.0810072062766718,0.02125314163835057,0.02426166028133113,0.04974842071533203,-0.06775379180908203,0.015737838205401637,1.071550596513056,1.0430961463504436,1.3195020779015518,1.1432873540629094,1.0947741831749864,1.1052038771228345,14.0,35.0
381,RB,RB.A34,1.61837857228e+18,C34L4,7.0,0.10000000000000853,1.9009999999999962,0.02292563339759557,0.016880456332502902,0.02446308242942733,0.053539276123046875,-0.08860111236572266,0.017786143303999778,0.981290122433481,0.981290122433481,1.040023056438179,0.9551274965296045,0.9841124995944999,0.979137012098313,16.0,22.0
383,RB,RB.A78,1.61841908198e+18,A9R7,0.0,0.601,0.0,0.27223518020228354,0.37523090839385986,1.7172971903491505,0.2331094741821289,-5.591313362121582,1.6456372050995107,0.9816111311949274,0.9861040744973403,0.9672320837714012,0.9815499237352662,0.9789121902567093,0.9839142692974064,5.0,5.0
384,RB,RB.A78,1.61841908198e+18,A15R7,1.0,0.0,1.894999999999996,0.04881061149748689,0.025274737781247225,0.02687681505658611,0.0653848648071289,-0.048801422119140625,0.005120147656894301,1.1506131019640766,1.0766754171201536,1.0630105396093648,0.974133120618062,1.1766836473915707,1.0259042051642375,14.0,14.0
385,RB,RB.A78,1.61841908198e+18,C15R7,2.0,0.1010000000000062,1.8970000000000056,0.03886765162150052,0.025348059336343987,0.02419369788913533,0.05685615539550781,-0.041220664978027344,0.008189936292693718,0.7497350371713442,1.061141747051095,0.7399154657362764,1.190743058533622,0.7770266529232543,1.173781670444865,8.0,12.0
386,RB,RB.A78,1.61841908198e+18,B9R7,3.0,0.0,1.9039999999999964,0.030845149251438997,0.026856787252746095,0.022234360750677286,0.058277130126953125,-0.03837776184082031,0.005760832163995378,0.7992670528766528,1.0556198625385083,1.322237708421369,1.2355996164276117,0.9143637784925336,1.1181725319158842,5.0,2.0
387,RB,RB.A78,1.61841908198e+18,C14R7,4.0,0.19899999999998386,1.9039999999999964,0.016509404053559162,0.018942304559656176,0.01524071073834659,0.037903785705566406,-0.04074668884277344,0.009943982338006334,1.0265187831466003,1.006674707972306,0.9904231780320913,1.006079731344852,1.0111892322650573,0.9980531725562723,13.0,26.0
388,RB,RB.A78,1.61841908198e+18,B8R7,5.0,0.30299999999999727,1.6999999999999886,0.016695612952822625,0.026152390201075626,0.012143559563805625,0.028902053833007812,-0.027480125427246094,0.0071017468526976425,1.0030822711175063,0.9394406577291493,0.9493532373262745,0.9703692030518334,1.068662940969353,0.969038900649103,7.0,3.0
390,RB,RB.A34,1.61843156658e+18,B21L4,0.0,0.605,0.0,0.16667071715095894,0.428343090789997,1.804811461612557,0.23026657104492188,-5.963247299194336,1.7243397690212152,0.9946788166796531,0.9907756563409938,0.9519802825375305,0.9812109043285043,0.9885109351380335,0.9925110003859229,10.0,11.0
391,RB,RB.A34,1.61843156658e+18,B20L4,1.0,0.4,0.0,0.16667071715095894,0.38393803148080163,1.3193406257464777,0.23026657104492188,-5.735348701477051,1.2319876137345156,1.0353222615126458,1.006661540676897,1.0574028412302932,0.9934261727025477,1.042493351525265,1.0060306377797628,26.0,9.0
392,RB,RB.A34,1.61843156658e+18,C20L4,2.0,0.0,0.10099999999999909,0.08191951649300933,0.11310474984597896,0.03475147072930998,0.11418628692626953,-0.07580852508544922,0.02110217523807356,1.2624291487075299,0.966191636981545,1.5508242477016478,0.936223089001274,1.2952584486294945,0.9586470662750237,14.0,24.0
393,RB,RB.A34,1.61843156658e+18,C21L4,3.0,0.0990000000000002,1.8960000000000008,0.036771665483513516,0.02844745840802254,0.023801081948299396,0.06159400939941406,-0.07580852508544922,0.016533278182053333,1.0623075422631227,0.8843118758034785,1.2354681916139831,0.9115994227542569,1.102232850573068,0.9309591003124652,12.0,11.0
394,RB,RB.A34,1.61843156658e+18,A21L4,4.0,0.09799999999999898,1.902000000000001,0.02220471485241049,0.014819177421363516,0.01974254811537406,0.037430763244628906,-0.07533454895019531,0.015461169956722321,0.9516121758828415,1.035243569539192,0.9629386880450175,1.1216843076623362,0.9323452837715235,1.0603957179344268,12.0,14.0
397,RB,RB.A78,1.61846389218e+18,B14L8,0.0,0.399,0.09499999999999997,0.25432787443462246,0.4487194763986686,1.2564956002285215,0.26959228515625,-5.452964782714844,1.1962703816567646,0.9948454410096468,1.0053014895205745,0.9933893180573878,1.0059883566767138,0.9974734017064992,1.0074381948306539,8.0,33.0
398,RB,RB.A78,1.61846389218e+18,C14L8,1.0,0.0,1.8960000000000008,0.06794230985325633,0.024803174252541638,0.02571341859028677,0.09381294250488281,-0.05401325225830078,0.006850778299951052,2.0161696062436945,0.7296421753629307,2.6582598667406394,0.7503528211924884,1.9971511877592238,0.7318725491374825,35.0,8.0
399,RB,RB.A78,1.61846389218e+18,C13L8,2.0,0.10099999999999909,1.901999999999994,0.031192003885904818,0.025016911824544685,0.028765966962889637,0.05733013153076172,-0.092864990234375,0.01762435103109712,0.9248451054805867,1.0420070576222928,0.8592811973169845,0.9955741291520742,0.9661345265985635,1.0591270386103284,10.0,28.0
400,RB,RB.A78,1.61846389218e+18,B13L8,3.0,0.10199999999998965,1.8989999999999867,0.02159466839476698,0.027130184557613735,0.01908086367659426,0.029850006103515625,-0.0658578872680664,0.012922084903866963,0.9077650600513676,1.0176404323268267,0.8745299552068957,0.9715044777973253,0.9029794991923668,0.9970972378269383,10.0,10.0
401,RB,RB.A78,1.61846389218e+18,A15L8,4.0,0.695999999999998,1.8979999999999961,0.016563840814538988,0.02594717773231303,0.011469279580818262,0.029375076293945312,-0.024637222290039062,0.005283768040381491,0.9500712725216899,0.9673818272735953,0.8750851359031889,0.8674553027250049,0.8874183571496713,0.8919167766486351,11.0,10.0
403,RB,RB.A34,1.61846631782e+18,A29L4,0.0,0.296,0.0,0.1468534532346215,0.4790333634928654,1.1396128389125295,0.053539276123046875,-4.962580680847168,1.0363482824393007,0.987689344476383,1.0105328996953682,1.0170435461570957,1.0346464946595901,1.000612311097642,1.0163701022128853,8.0,12.0
404,RB,RB.A34,1.61846631782e+18,C29L4,1.0,0.0,0.5010000000000012,0.05161289189824991,0.17549459823709412,0.03977927320478778,0.11797714233398438,-0.06917572021484375,0.008414841280198744,2.111318739935605,1.472939340814847,3.0047170892558683,2.3915692393542884,2.4586410734007336,1.651853876129528,20.0,34.0
405,RB,RB.A34,1.61846631782e+18,C28L4,2.0,0.09899999999998954,1.899000000000001,0.01844661712646456,0.017275276184082422,0.02153119479843165,0.04074668884277344,-0.07343864440917969,0.014091405120930602,0.9272338721084017,0.9746331107824399,0.9573265669885755,0.9112759025355245,0.905577562397791,1.0026996009573463,9.0,9.0
406,RB,RB.A34,1.61846631782e+18,B28L4,3.0,0.09999999999999432,1.893999999999977,0.012614384593579775,0.027203681484964992,0.01085854429061781,0.026533126831054688,-0.019899368286132812,0.0045872425135943815,0.8798296500655384,1.0801103948663329,0.9349950498515415,1.0129410675578634,0.912223826820528,1.178471054494746,10.0,11.0
407,RB,RB.A34,1.61846631782e+18,A30L4,4.0,1.4979999999999905,0.0,0.013553301493326786,0.013173174695903733,0.009852703542144637,0.02274322509765625,-0.023690223693847656,0.004070895246887257,0.9006627159193505,1.1103975817066918,0.8792061218667813,1.3622566214322498,0.8429401747203425,1.1561645740404178,12.0,12.0
408,RB,RB.A34,1.61846631782e+18,A28L4,5.0,1.9000000000000057,0.0,0.014674504597981808,0.013128170350781954,0.010942695220500828,0.02274322509765625,-0.023690223693847656,0.0038136424840495447,0.8944395998092005,1.2532502664411929,1.149978331221828,1.1587661756456544,0.930072506809779,1.318676408907452,12.0,12.0
410,RB,RB.A78,1.61850316942e+18,B28R7,0.0,0.499,0.0,1.465360403060913,1.242409718664069,1.4703743418897173,0.895482063293457,-6.25368595123291,1.1412304472242552,0.9399648523131149,0.9029696593459993,0.9506334778021904,0.8866619558219091,0.9442196710149736,0.905207113079254,6.0,6.0
411,RB,RB.A78,1.61850316942e+18,C28R7,1.0,0.0,1.9009999999999998,0.06817008972167926,0.029865258534750083,0.032283004806253436,0.06964874267578125,-0.0933389663696289,0.0185244787982331,0.9709355851032162,0.9208051936524503,1.020352688622935,0.8961325322383311,1.016164809927665,0.9259062246613982,10.0,7.0
412,RB,RB.A78,1.61850316942e+18,A28R7,2.0,0.10299999999999798,1.8989999999999974,0.03557983398437514,0.03207885742187422,0.031593341489552375,0.06964874267578125,-0.0933389663696289,0.017790633733439,0.9809623380504112,0.9072562653307052,0.919836018640792,0.8417663232481002,0.9649856516856455,0.9045962965783644,8.0,7.0
413,RB,RB.A78,1.61850316942e+18,B33R7,3.0,0.09899999999999665,1.902000000000001,0.027566269740161964,0.022945621669692606,0.02565803595340939,0.056382179260253906,-0.10044574737548828,0.01711586797409091,1.0292074122306605,1.041969798934659,0.994961756946451,0.930391404591992,1.0499323498119086,1.036841435156702,8.0,10.0
414,RB,RB.A78,1.61850316942e+18,A34R7,4.0,0.10099999999999909,1.9000000000000057,0.04054219658310387,0.025315954878523783,0.02578249084151273,0.05827808380126953,-0.08954811096191406,0.016538343995217485,0.9796949706215983,0.975552436199298,0.9968065850986612,1.0619438986188943,0.9740161287854414,0.9917173874869702,10.0,9.0
415,RB,RB.A78,1.61850316942e+18,A29R7,5.0,0.09999999999999432,1.8050000000000068,0.018464983726034667,0.025211658607534382,0.02221210185645895,0.03885173797607422,-0.08244132995605469,0.017157896384093086,1.0403332540081078,1.0151355444179861,1.0427359250251307,1.0802748186566056,1.0470548043171897,1.045104440600931,24.0,10.0
416,RB,RB.A78,1.61850316942e+18,A33R7,6.0,0.10099999999999909,1.899000000000001,0.02193421533662976,0.02559791852350113,0.017748962765834046,0.03458690643310547,-0.06396293640136719,0.01198038277898593,0.9521967635551116,0.9618070022581838,0.9360567987902865,0.9185902121749426,0.9463408910738937,0.9603549862430112,12.0,18.0
417,RB,RB.A78,1.61850316942e+18,B34R7,7.0,0.10200000000000387,1.9050000000000011,0.021281997362772476,0.023696627881792054,0.03458033962670462,0.03885078430175781,-0.13503360748291016,0.027704332611391425,0.9903660003824389,0.9853169224880373,0.9927940827917485,1.014036837397833,0.9800545624340363,0.9897074746566046,14.0,22.0
418,RB,RB.A78,1.61850316942e+18,B32R7,8.0,0.0,1.8979999999999961,0.021281997362772476,0.025226798322465882,0.011615585068499745,0.03885078430175781,-0.019425392150878906,0.005711954068421889,1.0392468226863865,0.986137396010362,0.9127886424113876,1.009063680336516,1.0146848709530478,0.9930292512600539,25.0,18.0
421,RB,RB.A34,1.61851575466e+18,A25L4,0.0,0.0,1.899000000000001,0.08224623724324864,0.02296535542469158,0.03048524752507077,0.09902477264404297,-0.09002208709716797,0.0177609066609939,1.2707380743486922,0.9609037963171548,1.4676963138004604,1.0035603149154628,1.3108209018317967,0.9637758980753633,12.0,9.0
422,RB,RB.A34,1.61851575466e+18,C25L4,1.0,0.10100000000000264,1.899000000000001,0.03450632411123067,0.03333477626573256,0.0244237475259594,0.04785442352294922,-0.09002208709716797,0.015479475714996046,1.1030818075772668,0.9201168684487374,1.2705099424368127,0.9639882655578823,1.075013161023139,0.9187532036357706,12.0,9.0
423,RB,RB.A34,1.61851575466e+18,C24L4,2.0,0.5,0.0,0.015625877380371078,0.024811719258626297,0.010998585770707978,0.02368927001953125,-0.02321624755859375,0.0023902536874395044,0.8077035410861155,1.1034503138153655,0.6501582050638671,0.8652763736020482,0.7881502990756082,0.8776118142566616,9.0,12.0
425,RB,RB.A78,1.6185503975e+18,B16L8,0.0,0.0,1.899000000000001,0.09910237789154053,0.025491199995341773,0.030583335399114727,0.09855079650878906,-0.048801422119140625,0.010075449271979496,1.569710464209195,0.9026074478179332,1.7058949596620587,0.9768164355096629,1.525042240980093,0.913649853780572,18.0,6.0
426,RB,RB.A78,1.6185503975e+18,A16L8,1.0,0.0,1.899000000000001,0.059711538403239395,0.023959721950506108,0.01777781302255322,0.06396293640136719,-0.03458690643310547,0.0069150621941750255,1.2285305909223558,1.0285118506933268,1.1422463379863013,0.992356755996051,1.2398292164487892,1.0573585023410688,20.0,12.0
427,RB,RB.A78,1.6185503975e+18,A17L8,2.0,0.0,1.8969999999999914,0.03725635528564464,0.024896850585937713,0.018258193166716924,0.04311561584472656,-0.03127098083496094,0.005365038023278834,1.1040929246789708,1.1551687731415567,1.2600799985235291,1.3423660165802764,1.1931442168326478,1.242395589577377,14.0,12.0
428,RB,RB.A78,1.6185503975e+18,B17L8,3.0,0.0,1.900999999999982,0.01930791739649429,0.02706046392453576,0.011157747867761327,0.029375076293945312,-0.02132129669189453,0.0036068167487266975,1.1462886874595584,0.8260003080682446,2.296022302068744,0.7952771210024312,1.3586156542057692,0.8406710823303603,15.0,11.0
430,RB,RB.A34,1.61855491546e+18,B12L4,0.0,0.0,0.5,0.03342467546463013,0.2514664373899764,0.07789353969410222,0.22031736373901367,-0.2312145233154297,0.0058624337353850794,2.0986768691959465,0.8667942477448093,6.83016721027039,1.139726082222361,2.528231088266607,0.8714960899105065,10.0,9.0
431,RB,RB.A34,1.61855491546e+18,A13L4,1.0,0.0,1.899000000000001,0.032620006839171545,0.03045829874000816,0.015730713905478467,0.060172080993652344,-0.020847320556640625,0.007608327925537628,0.9266232002836903,0.9743893659657846,0.9950765856670775,0.9839544004488165,0.9244513932628252,1.0186326728268438,8.0,12.0
432,RB,RB.A34,1.61855491546e+18,A12L4,2.0,0.09799999999999898,1.8999999999999915,0.015307102203369283,0.01652259826660174,0.015370750926049784,0.036956787109375,-0.053539276123046875,0.010552158296449628,0.8795779982298624,0.9326221257240134,0.9803985785647716,0.9804635954279078,0.8719873241454825,0.9302776376652325,10.0,13.0
433,RB,RB.A34,1.61855491546e+18,B13L4,3.0,0.09999999999999432,1.8999999999999915,0.02677742746852374,0.028746067277537257,0.02162844957785727,0.04453754425048828,-0.08054542541503906,0.016194022598599134,1.0512391636560379,0.9299288059601423,1.1207613668050087,1.0610046486221056,1.0270261598601576,0.9727153784183842,12.0,13.0
434,RB,RB.A34,1.61855491546e+18,C13L4,4.0,0.3990000000000009,1.7970000000000255,0.011105872489310498,0.02606188928758768,0.012310568616411005,0.0274810791015625,-0.02321624755859375,0.007475750350429625,0.9735216055591472,1.0156609079290257,0.9330413533778394,0.9563075279691067,0.9410988423289902,0.9606947383810843,1.0,5.0
436,RB,RB.A78,1.6185765411e+18,A27R7,0.0,0.10699999999999932,1.8999999999999986,0.054633724062066236,0.02558843399348998,0.029517177067033676,0.0644378662109375,-0.09002208709716797,0.016708183566015597,0.9548953627345029,0.9244586100801595,0.9247652431990834,0.9286529407165108,0.9652615446144572,0.9269310424235114,8.0,6.0
