,Unnamed: 0,n_components,beta_loss,f_window,cosine_dist,corrcoef,cophcorr_esim
43,43,8.0,itakura-saito,hanning,0.4200921862252159,0.3212265454261084,0.9162205809519236
44,44,8.0,itakura-saito,bartlett,0.4257837170844732,0.2954815150628413,0.9658320555883736
45,45,8.0,itakura-saito,blackman,0.4666151664993608,0.3224372803293347,0.9800635480175784
46,46,8.0,itakura-saito,flattop,0.3928113573463088,0.3898068396066963,0.9041355984982652
47,47,8.0,itakura-saito,hamming,0.4408525259513582,0.3158361938950511,0.954200747210837
48,48,8.0,itakura-saito,tukey,0.4088145852172263,0.3420921353786888,0.9737764765499284
49,49,9.0,itakura-saito,ones,0.4135356702569703,0.3290601842838707,0.893455250929133
50,50,9.0,itakura-saito,hanning,0.4589496599657937,0.3413907523987531,0.8593825830483859
51,51,9.0,itakura-saito,bartlett,0.448468393941384,0.3402166549439996,0.9498318739814148
52,52,9.0,itakura-saito,blackman,0.4533667121436534,0.3193554018674535,0.9728832558382386
53,53,9.0,itakura-saito,flattop,0.4170249556654899,0.3486873224177909,0.9702243183281128
54,54,9.0,itakura-saito,hamming,0.4154286318924549,0.3371873323620282,0.9181685524258244
55,55,9.0,itakura-saito,tukey,0.4287875535610826,0.3348721942076643,0.9586321051032414
56,56,10.0,itakura-saito,ones,0.3628067532952689,0.3219302473686422,0.9277560185839536
57,57,10.0,itakura-saito,hanning,0.4535135372109185,0.3359012087587548,0.8552367206824502
58,58,10.0,itakura-saito,bartlett,0.4572777548512893,0.3072662284468846,0.9424856594956682
59,59,10.0,itakura-saito,blackman,0.4649180427339173,0.3099727845561323,0.9359718200948312
60,60,10.0,itakura-saito,flattop,0.409336933948589,0.3282888954359446,0.9596907476649142
61,61,10.0,itakura-saito,hamming,0.4708297892618212,0.3014914942390986,0.927745018384626
62,62,10.0,itakura-saito,tukey,0.4289595364191485,0.3092459489667145,0.9605726123280418
63,63,11.0,itakura-saito,ones,0.3613785923681282,0.351208957142731,0.9661422676714
64,64,11.0,itakura-saito,hanning,0.4394122138550011,0.3438494930849459,0.8811966669685736
65,65,11.0,itakura-saito,bartlett,0.4887287284832896,0.303693436911339,0.9681931257186326
66,66,11.0,itakura-saito,blackman,0.4540900065233063,0.2885939419697828,0.9621102368028293
67,67,11.0,itakura-saito,flattop,0.3913795852783387,0.3462344849209601,0.968548250259458
68,68,11.0,itakura-saito,hamming,0.4700271643458099,0.2944966538814966,0.941668255140937
69,69,11.0,itakura-saito,tukey,0.4731000237682929,0.3134517147724874,0.9537618489671776
70,70,12.0,itakura-saito,ones,0.3975012895732591,0.3473974975376193,0.9248038522518676
71,71,12.0,itakura-saito,hanning,0.4604563458039481,0.342474970159764,0.8805024598250315
72,72,12.0,itakura-saito,bartlett,0.4818208594200177,0.2857985041365964,0.962938407840174
73,73,12.0,itakura-saito,blackman,0.4910287993437084,0.2808552230711658,0.9554245322025632
74,74,12.0,itakura-saito,flattop,0.392837915463934,0.3656692198761828,0.9221867350084288
75,75,12.0,itakura-saito,hamming,0.4790239614819928,0.2828990245079155,0.9481795246573208
76,76,12.0,itakura-saito,tukey,0.4820284694964147,0.2882316555956882,0.9613107313003582
77,77,13.0,itakura-saito,ones,0.3910122935229762,0.3304322009892523,0.9075857693434158
78,78,13.0,itakura-saito,hanning,0.4639891596710538,0.3174500696860954,0.8691052843599458
79,79,13.0,itakura-saito,bartlett,0.5113787088753844,0.2905662499060221,0.9543796853161032
80,80,13.0,itakura-saito,blackman,0.4846904715571142,0.2933965822960332,0.9452410135438368
81,81,13.0,itakura-saito,flattop,0.410406279690592,0.3714687723601271,0.8609415317293939
82,82,13.0,itakura-saito,hamming,0.4938891513244852,0.2783056313220532,0.9441010001437664
83,83,13.0,itakura-saito,tukey,0.4471757219349706,0.3027243610292502,0.96085495912082
84,84,14.0,itakura-saito,ones,0.3673506448329705,0.3337883976071952,0.92520723006445
85,85,14.0,itakura-saito,hanning,0.4965448721051336,0.3037105535879048,0.8604105647740694
86,86,14.0,itakura-saito,bartlett,0.5343297803470551,0.280053715370993,0.94710894625791
87,87,14.0,itakura-saito,blackman,0.4924606227419834,0.2693702776346819,0.9490836685481058
88,88,14.0,itakura-saito,flattop,0.417938719135812,0.3779509250056084,0.8740467727787368
89,89,14.0,itakura-saito,hamming,0.5167557953288934,0.2675585784322909,0.9195654186235104
90,90,14.0,itakura-saito,tukey,0.4797235731183194,0.3046250932643737,0.9687835826638518
91,91,15.0,itakura-saito,ones,0.4207382881402896,0.333457411666856,0.927679311866346
92,92,15.0,itakura-saito,hanning,0.5032250322808589,0.2872728656503554,0.9281586530225472
93,93,15.0,itakura-saito,bartlett,0.486525499289889,0.2950531017243687,0.8769130459280592
94,94,15.0,itakura-saito,blackman,0.4416397401968308,0.2929679745225987,0.9374386900558528
95,95,15.0,itakura-saito,flattop,0.391669934096235,0.3905998262970929,0.913067215566071
96,96,15.0,itakura-saito,hamming,0.4941091280385329,0.289471707769508,0.8854928402787163
97,97,15.0,itakura-saito,tukey,0.4803259639469058,0.3053796642983258,0.9629280598286184
98,98,16.0,itakura-saito,ones,0.4174905440548457,0.3243820500354057,0.8881856374932943
99,99,16.0,itakura-saito,hanning,0.4591961533960877,0.3255382992798729,0.87718673100675
100,100,16.0,itakura-saito,bartlett,0.5095750558536496,0.2916666005570008,0.8857393179910688
101,101,16.0,itakura-saito,blackman,0.460477662800147,0.2918854266095779,0.9421170577366768
102,102,16.0,itakura-saito,flattop,0.4022753377022994,0.3975554036220881,0.9202527687099944
103,103,16.0,itakura-saito,hamming,0.4791548669024013,0.293126089332125,0.9110243303642612
104,104,16.0,itakura-saito,tukey,0.4772300277968577,0.3093890980752616,0.9627377871029896
105,105,17.0,itakura-saito,ones,0.4251790362090394,0.3275332601479571,0.91625158201273
106,106,17.0,itakura-saito,hanning,0.4971801238852171,0.2933481264666958,0.92842803805979
107,107,17.0,itakura-saito,bartlett,0.5234022479007289,0.3147457951615391,0.8775307348008043
108,108,17.0,itakura-saito,blackman,0.4768135990904539,0.3328032942397154,0.9393878809571724
109,109,17.0,itakura-saito,flattop,0.4427348135781135,0.401339766995008,0.931121503490253
110,110,17.0,itakura-saito,hamming,0.4551793496235418,0.3119008175301508,0.885203933733025
111,111,17.0,itakura-saito,tukey,0.4766245859108804,0.3147162656308909,0.9619051426758574
112,112,18.0,itakura-saito,ones,0.4131320373457445,0.328839017196553,0.8926384440532295
113,113,18.0,itakura-saito,hanning,0.4839546856172561,0.3015859433526311,0.9262234333788836
114,114,18.0,itakura-saito,bartlett,0.5602175533203259,0.3194131056970099,0.8770145058866025
115,115,18.0,itakura-saito,blackman,0.4661184623913341,0.3357691944515278,0.8889737825015018
116,116,18.0,itakura-saito,flattop,0.4352947020345512,0.3966755758645937,0.9182122143301504
117,117,18.0,itakura-saito,hamming,0.487282448631281,0.3092005845880906,0.910045929627778
118,118,18.0,itakura-saito,tukey,0.4588656885936368,0.3328641655289703,0.9172081736263834
119,119,19.0,itakura-saito,ones,0.4456800346815741,0.3275558378099208,0.8643420124618143
120,120,19.0,itakura-saito,hanning,0.5318272946908413,0.3322249895997811,0.8990033474620678
121,121,19.0,itakura-saito,bartlett,0.5310343893254643,0.3230672019111706,0.8988119329282555
122,122,19.0,itakura-saito,blackman,0.4617466088440398,0.3344593394675124,0.8855016249261412
123,123,19.0,itakura-saito,flattop,0.4549644022985138,0.3984957311120267,0.948076590662358
124,124,19.0,itakura-saito,hamming,0.4996181355479922,0.3195396955795921,0.9193524891932356
125,125,19.0,itakura-saito,tukey,0.4846754748772963,0.3357435094149957,0.9227857182474124
126,126,20.0,itakura-saito,ones,0.4251632283456379,0.3300361269666204,0.869189439378538
127,127,20.0,itakura-saito,hanning,0.4658770177331466,0.3183474756048014,0.9005386991707439
128,128,20.0,itakura-saito,bartlett,0.5291548876196888,0.3268140879994682,0.8910488072675382
129,129,20.0,itakura-saito,blackman,0.4683677880229659,0.3398219850040327,0.8993542727886463
130,130,20.0,itakura-saito,flattop,0.4697064296666636,0.403683496603985,0.9008606021202876
131,131,20.0,itakura-saito,hamming,0.4688301407386381,0.3242486439978843,0.9211720257747918
132,132,20.0,itakura-saito,tukey,0.4789807827182931,0.3359378347586826,0.9213894638027724
