,Circuit Family,Circuit Name,timestamp_fgc,Position,sec_quench_number,dstd_score
1980,RB,RB.A56,1.6242164547e+18,A33L6,2,1.0078220382295373
610,RB,RB.A34,1.61918784872e+18,B27L4,3,1.0078005497236695
1238,RB,RB.A23,1.62101829516e+18,B8L3,2,1.007764366221026
397,RB,RB.A78,1.61846389218e+18,B14L8,0,1.0076672162301137
1831,RB,RB.A45,1.62278312e+18,C22R4,0,1.0075976155649449
2216,RB,RB.A81,1.62736279874e+18,C33R8,3,1.0075825164723977
52,RB,RB.A78,1.61565760048e+18,B22R7,3,1.0075528886522416
250,RB,RB.A34,1.61768618562e+18,C15L4,7,1.0075459202193164
2647,RB,RB.A81,1.62991172566e+18,B20L1,5,1.007476943120369
2082,RB,RB.A56,1.62550732592e+18,C18R5,2,1.0074124750342603
2701,RB,RB.A23,1.6361886423e+18,B17L3,2,1.0073641723015085
2301,RB,RB.A81,1.6279676835e+18,C26L1,6,1.0073061827610656
2293,RB,RB.A81,1.62792132294e+18,B33L1,3,1.0072463638830176
1309,RB,RB.A23,1.62123347192e+18,A19L3,2,1.0071828803230272
1345,RB,RB.A45,1.6213654949e+18,A34R4,1,1.007041011249089
455,RB,RB.A78,1.61863888628e+18,A17R7,1,1.0070249872885983
2607,RB,RB.A67,1.62943661416e+18,A22L7,1,1.006774015047815
165,RB,RB.A78,1.61737928928e+18,C16R7,1,1.006604997864126
1783,RB,RB.A12,1.62257843336e+18,C26R1,0,1.0065143587049796
2560,RB,RB.A81,1.62926484698e+18,C34L1,1,1.0065020242140192
576,RB,RB.A45,1.61909545894e+18,C32L5,1,1.0064422009938334
946,RB,RB.A45,1.62015606092e+18,C24L5,2,1.0062028913131649
2127,RB,RB.A67,1.62645936052e+18,C34R6,2,1.006178212961993
1176,RB,RB.A45,1.62088877406e+18,A25R4,0,1.00613022301271
451,RB,RB.A34,1.61863655522e+18,A11R3,1,1.0060350936210145
2395,RB,RB.A81,1.62835793616e+18,B32R8,5,1.0059008340061817
1788,RB,RB.A12,1.62257843336e+18,C25R1,5,1.0058518144748185
2788,RB,RB.A78,1.63687560628e+18,A19R7,2,1.005805271845986
750,RB,RB.A34,1.61955333928e+18,A29L4,0,1.005712693658415
2147,RB,RB.A67,1.62684457204e+18,A20R6,2,1.0056460620444958
1250,RB,RB.A45,1.62106058546e+18,B10R4,0,1.0055997256595421
2663,RB,RB.A78,1.63583409416e+18,B24R7,0,1.0055428829168576
1052,RB,RB.A12,1.62054776732e+18,C24R1,2,1.0055196213906819
2578,RB,RB.A67,1.6293191263e+18,A11R6,1,1.005497674617345
2325,RB,RB.A81,1.62809199758e+18,B9L1,4,1.005071172741049
777,RB,RB.A34,1.61959158688e+18,A18R3,7,1.0050033522742343
680,RB,RB.A34,1.61936106348e+18,B29L4,3,1.00497176513737
1372,RB,RB.A23,1.62145332718e+18,B15L3,0,1.0048676674536252
569,RB,RB.A34,1.61907414874e+18,A19R3,0,1.0045244201558927
1892,RB,RB.A56,1.62348014216e+18,A13R5,0,1.0043044790342373
615,RB,RB.A34,1.61918784872e+18,C30R3,8,1.0042843045407706
2011,RB,RB.A56,1.62464014688e+18,C19R5,0,1.004139591349971
1254,RB,RB.A45,1.62106058546e+18,C13L5,4,1.0040806559832516
1544,RB,RB.A45,1.62187335206e+18,C18L5,2,1.0040681153799447
206,RB,RB.A34,1.61751821092e+18,B17R3,0,1.0038202457212202
1500,RB,RB.A45,1.62177989002e+18,B20L5,4,1.0035757482709615
1997,RB,RB.A56,1.62433958322e+18,C22L6,5,1.0032446846924823
1281,RB,RB.A12,1.62115850238e+18,C13L2,0,1.003190629168406
2090,RB,RB.A56,1.62559596318e+18,C33L6,4,1.0031651895581528
2188,RB,RB.A81,1.62710651044e+18,A22R8,2,1.0029996270050576
822,RB,RB.A34,1.61976296876e+18,A9R3,1,1.0029030902802902
2414,RB,RB.A67,1.62843213446e+18,C29L7,4,1.0028793254514639
1739,RB,RB.A56,1.62243799468e+18,C23L6,0,1.0028278625718923
712,RB,RB.A45,1.6194583526e+18,C28R4,2,1.002827165647431
2534,RB,RB.A67,1.62913441914e+18,B10R6,1,1.0026656763943906
1243,RB,RB.A12,1.6210560618e+18,B23R1,3,1.002471839050796
1019,RB,RB.A12,1.62041264168e+18,B18R1,3,1.0024708401409568
1616,RB,RB.A12,1.622055292e+18,C22R1,0,1.0024115584894808
641,RB,RB.A78,1.61924599166e+18,C17R7,3,1.0023731901493094
25,RB,RB.A78,1.6154439887e+18,C27L8,3,1.0023678473555035
1453,RB,RB.A45,1.62166041038e+18,A8L5,0,1.0021649479811672
1894,RB,RB.A56,1.62348014216e+18,C12R5,2,1.0021373199319343
706,RB,RB.A45,1.61941951164e+18,B32L5,0,1.002132502188541
2727,RB,RB.A23,1.6364444896e+18,B20L3,10,1.0018647879626954
2390,RB,RB.A81,1.62835793616e+18,C33R8,0,1.0018635630291342
1331,RB,RB.A45,1.6213146745e+18,A33R4,2,1.0015520395543018
1828,RB,RB.A12,1.6227907995e+18,A9L2,4,1.001492987059734
185,RB,RB.A78,1.6174310013e+18,A14L8,5,1.0014719952447984
1067,RB,RB.A12,1.62062366642e+18,B14R1,0,1.0014390382120157
2138,RB,RB.A67,1.62676243948e+18,C19L7,1,1.0012002131792748
2256,RB,RB.A67,1.62762492722e+18,C19R6,8,1.0011653209445508
2623,RB,RB.A67,1.629700689e+18,A26L7,4,1.0010894051520296
880,RB,RB.A12,1.61989761654e+18,A23L2,6,1.0010709973137362
1375,RB,RB.A23,1.62145332718e+18,B14L3,3,1.0009594877165915
1726,RB,RB.A45,1.62239447136e+18,B33L5,0,1.0009473373113764
1211,RB,RB.A12,1.62097012742e+18,C31L2,4,1.0008537645415725
8,RB,RB.A78,1.6152719737e+18,A30R7,1,1.0006395260499177
2162,RB,RB.A67,1.62697709468e+18,C12R6,2,1.0006281738662595
2428,RB,RB.A67,1.62853565468e+18,C18R6,2,1.0005337065811537
839,RB,RB.A45,1.61984690148e+18,C17R4,0,1.0004602654974524
1213,RB,RB.A23,1.62097253728e+18,B27L3,0,1.0002897088784062
1810,RB,RB.A45,1.62270098016e+18,C13L5,1,0.9997358928024241
2782,RB,RB.A78,1.63680666104e+18,B10R7,0,0.9997190835503591
2467,RB,RB.A81,1.62869798968e+18,B34L1,4,0.9996919174891443
1690,RB,RB.A45,1.62230322696e+18,B29R4,3,0.9996320956894025
1303,RB,RB.A12,1.62122799686e+18,A9L2,0,0.9995462239776162
893,RB,RB.A12,1.61997161708e+18,A21R1,3,0.9993821356952829
1988,RB,RB.A56,1.62429020514e+18,B14L6,0,0.9992557712509281
310,RB,RB.A78,1.61803296204e+18,C25R7,3,0.9991698617116735
691,RB,RB.A12,1.61937454108e+18,A26L2,4,0.9991178011502948
2112,RB,RB.A67,1.62632822258e+18,B13L7,0,0.9989397778422012
2500,RB,RB.A67,1.62883186594e+18,B10R6,7,0.9988608361402375
878,RB,RB.A12,1.61989761654e+18,A28L2,4,0.998697740691378
538,RB,RB.A78,1.61889829676e+18,A23R7,2,0.9986128565275809
162,RB,RB.A34,1.61734223114e+18,A14R3,2,0.9986119814863224
1125,RB,RB.A45,1.62079754782e+18,A17L5,1,0.9985024315271633
744,RB,RB.A12,1.61952842234e+18,C17R1,3,0.9982804581899455
2733,RB,RB.A23,1.6364444896e+18,B21R2,16,0.9982614155339072
161,RB,RB.A34,1.61734223114e+18,A15R3,1,0.9982354143331221
1876,RB,RB.A56,1.62308750276e+18,C17R5,1,0.9981679095206175
1159,RB,RB.A45,1.62083912352e+18,B17L5,3,0.9981225321126428
1395,RB,RB.A23,1.62149440364e+18,B24L3,2,0.998044093416091
2511,RB,RB.A67,1.62886539528e+18,A25L7,1,0.9979805338185603
2544,RB,RB.A67,1.6291780535e+18,A34L7,4,0.9978678926673694
2060,RB,RB.A56,1.62517324804e+18,C26R5,2,0.9977483637184039
923,RB,RB.A34,1.62010548336e+18,C13L4,4,0.9976478730034486
1604,RB,RB.A12,1.62200561238e+18,C20R1,0,0.9976366075037197
2359,RB,RB.A67,1.6282702708e+18,A26L7,2,0.9976332216349529
1759,RB,RB.A56,1.6224815233e+18,A28R5,0,0.9975686817059187
1695,RB,RB.A12,1.6223076562e+18,B20L2,3,0.9975220728059729
1181,RB,RB.A45,1.62088877406e+18,A23R4,5,0.9970481462432408
2008,RB,RB.A56,1.62446626748e+18,A24R5,1,0.9970100907118922
2717,RB,RB.A23,1.6364444896e+18,C15L3,0,0.996944552607586
2184,RB,RB.A67,1.62710395954e+18,B8R6,2,0.9969148422606743
2258,RB,RB.A67,1.62762492722e+18,C21L7,10,0.9968751684215931
1549,RB,RB.A12,1.62187703004e+18,C24R1,2,0.9968723324014698
335,RB,RB.A78,1.61813388824e+18,B13R7,0,0.9967219525903699
38,RB,RB.A78,1.6155660652e+18,A34L8,2,0.9967090908462614
1543,RB,RB.A45,1.62187335206e+18,C19L5,1,0.996630920530229
90,RB,RB.A34,1.61691728918e+18,A20R3,0,0.9965620206712801
1732,RB,RB.A12,1.62240122058e+18,C34L2,0,0.996519675392884
2369,RB,RB.A67,1.62831405222e+18,A24L7,3,0.9964224308314232
2622,RB,RB.A67,1.629700689e+18,A24L7,3,0.9963549765880473
2272,RB,RB.A81,1.6277954287e+18,C29R8,0,0.9963261761819925
1236,RB,RB.A23,1.62101829516e+18,B10L3,0,0.9961383079700001
2696,RB,RB.A23,1.63614354468e+18,C33R2,3,0.9960731550521574
2513,RB,RB.A67,1.62886539528e+18,A24L7,3,0.9960389116680993
2132,RB,RB.A67,1.6266719382e+18,B16R6,3,0.9960093874021221
1275,RB,RB.A45,1.62114858512e+18,C22R4,2,0.9959712735927363
1253,RB,RB.A45,1.62106058546e+18,C14L5,3,0.9959521506265276
2423,RB,RB.A67,1.6284876573e+18,C13R6,2,0.9958327150308385
1975,RB,RB.A56,1.6242005169e+18,C20L6,1,0.9955703990784066
2034,RB,RB.A56,1.62497267192e+18,C28R5,6,0.9953770626798272
2050,RB,RB.A56,1.62511657864e+18,A14R5,1,0.995320968911694
2783,RB,RB.A78,1.63680666104e+18,B9R7,1,0.9952463025535293
1153,RB,RB.A12,1.6208315565e+18,C33L2,12,0.9951994249726311
2340,RB,RB.A67,1.6281636546e+18,A11L7,1,0.9950398239006394
1279,RB,RB.A23,1.62115198686e+18,A31L3,2,0.9949789292604709
450,RB,RB.A34,1.61863655522e+18,A10R3,0,0.9949579120159081
30,RB,RB.A78,1.6154816296e+18,A23R7,2,0.9949208299664137
1161,RB,RB.A12,1.6208837053e+18,C14L2,0,0.9948919409726849
2307,RB,RB.A81,1.62800780888e+18,C16L1,1,0.9948196391789684
590,RB,RB.A45,1.61912232768e+18,A21L5,2,0.9947392807084439
2410,RB,RB.A67,1.62843213446e+18,B28L7,0,0.9945908401657985
831,RB,RB.A34,1.61981042158e+18,C33R3,0,0.9945731611024732
707,RB,RB.A45,1.61941951164e+18,C32L5,1,0.994442423775841
541,RB,RB.A78,1.61893651224e+18,C26L8,1,0.9943368823456287
1723,RB,RB.A56,1.62237607618e+18,A15R5,4,0.994323015865196
1247,RB,RB.A23,1.6210584391e+18,A29R2,2,0.9942750753610174
2688,RB,RB.A78,1.63609411936e+18,B21R7,3,0.9942529905084995
1150,RB,RB.A12,1.6208315565e+18,C34R1,9,0.9942517591256685
2153,RB,RB.A67,1.62689081644e+18,A25R6,4,0.9942089232306195
313,RB,RB.A34,1.61803449038e+18,C14R3,1,0.9940565142475388
56,RB,RB.A78,1.6157091362e+18,A29R7,2,0.993857090102096
2743,RB,RB.A23,1.63648812412e+18,C34R2,0,0.993827689230371
511,RB,RB.A78,1.6188138331e+18,B11L8,0,0.9937866346366553
2059,RB,RB.A56,1.62517324804e+18,A27R5,1,0.9937559958789877
2170,RB,RB.A67,1.62701809652e+18,B25L7,5,0.993745445035182
2402,RB,RB.A81,1.62839925374e+18,B17R8,2,0.9933598063931612
2466,RB,RB.A81,1.62869798968e+18,B32L1,3,0.9933386412159099
2478,RB,RB.A81,1.62876974674e+18,A9L1,0,0.9933109301513914
2080,RB,RB.A56,1.62550732592e+18,B18R5,0,0.9931623927150853
1599,RB,RB.A56,1.62197365604e+18,A34L6,1,0.9931542140982397
766,RB,RB.A45,1.61958950678e+18,A13L5,2,0.9931288904557137
745,RB,RB.A12,1.61952842234e+18,A16R1,4,0.9930085252038997
1996,RB,RB.A56,1.62433958322e+18,A30R5,4,0.9929803582969127
1390,RB,RB.A12,1.6214922372e+18,A21L2,4,0.9929758224492736
523,RB,RB.A34,1.61884893692e+18,C34R3,3,0.9929062284047669
339,RB,RB.A34,1.61814863604e+18,C31L4,0,0.9929059004434099
2476,RB,RB.A81,1.628746686e+18,C22L1,3,0.9928886473138099
2617,RB,RB.A67,1.62947022766e+18,B20L7,4,0.992826093981538
516,RB,RB.A78,1.6188138331e+18,B10L8,5,0.9927345894671011
2546,RB,RB.A81,1.62918089154e+18,B23L1,0,0.9927088937514852
834,RB,RB.A34,1.61981042158e+18,B34R3,3,0.9926902659917383
2083,RB,RB.A56,1.62550732592e+18,B17R5,3,0.9926634840325523
2563,RB,RB.A81,1.62926484698e+18,A34R8,4,0.9923428451534566
337,RB,RB.A78,1.61813388824e+18,A13R7,2,0.9922818124769738
442,RB,RB.A34,1.61858269106e+18,B10L4,1,0.992262218840035
1960,RB,RB.A56,1.62399388864e+18,A22R5,2,0.9921604863209575
2102,RB,RB.A67,1.62620020494e+18,C15L7,2,0.9920107396071636
1433,RB,RB.A12,1.62157975686e+18,B30L2,3,0.9919435637895586
2734,RB,RB.A23,1.6364444896e+18,A31R2,17,0.9918868128533581
1772,RB,RB.A12,1.622524776e+18,A23R1,0,0.9916612284718254
2149,RB,RB.A67,1.62689081644e+18,A20R6,0,0.991324631259689
1511,RB,RB.A56,1.62179647646e+18,C24R5,2,0.9912499784920424
2362,RB,RB.A81,1.62827205306e+18,C27R8,1,0.9912217813689329
2101,RB,RB.A67,1.62620020494e+18,C14L7,1,0.9910878755020354
51,RB,RB.A78,1.61565760048e+18,C23R7,2,0.9910403690352965
1223,RB,RB.A45,1.62100142284e+18,B14R4,1,0.9908729299899015
172,RB,RB.A34,1.61742629114e+18,B24L4,1,0.990807331421566
1208,RB,RB.A12,1.62097012742e+18,C30L2,1,0.9907955516966321
1127,RB,RB.A45,1.62079754782e+18,B18L5,3,0.9907346710326996
1373,RB,RB.A23,1.62145332718e+18,C15L3,1,0.9905925832302431
1867,RB,RB.A45,1.62297322878e+18,B26L5,0,0.9905877768371962
88,RB,RB.A34,1.61686556272e+18,A11R3,1,0.9905334090468061
1274,RB,RB.A45,1.62114858512e+18,A23R4,1,0.9904898872046352
640,RB,RB.A78,1.61924599166e+18,A19R7,2,0.9904827037192215
1582,RB,RB.A12,1.62196404196e+18,A8R1,1,0.9904779057477848
2123,RB,RB.A67,1.62641277214e+18,B26R6,3,0.9904320666361056
281,RB,RB.A78,1.61790752976e+18,A12R7,0,0.9904030201014752
2198,RB,RB.A67,1.62727639672e+18,A33L7,2,0.9903598771647979
2106,RB,RB.A67,1.62624082874e+18,A33R6,2,0.9903336054815055
1410,RB,RB.A23,1.62153926176e+18,B25R2,1,0.990262352969258
2645,RB,RB.A81,1.62991172566e+18,B21L1,3,0.9901945407030033
1531,RB,RB.A12,1.62184241038e+18,B30R1,0,0.9901756702175664
475,RB,RB.A78,1.61872313086e+18,B12L8,0,0.9901612213627509
2262,RB,RB.A81,1.62765975034e+18,C18R8,2,0.9901000693351925
1454,RB,RB.A45,1.62166041038e+18,A9L5,1,0.9900540298098838
2562,RB,RB.A81,1.62926484698e+18,C34R8,3,0.9900452503554171
2493,RB,RB.A67,1.62883186594e+18,C27R6,0,0.990017033364396
2461,RB,RB.A67,1.62870249818e+18,B23L7,3,0.9898643664821278
2507,RB,RB.A81,1.62883805956e+18,A26L1,3,0.9897083778392035
1336,RB,RB.A23,1.62131684866e+18,A16L3,1,0.9895567715352946
93,RB,RB.A34,1.61691728918e+18,A17L4,3,0.9893144473581674
979,RB,RB.A45,1.6202852488e+18,B11R4,0,0.9893102598120956
940,RB,RB.A12,1.62015257278e+18,C20L2,2,0.9891508550673032
1590,RB,RB.A12,1.62196404196e+18,A9R1,9,0.9889144444500384
2055,RB,RB.A56,1.62515173376e+18,C20R5,2,0.9888632372265832
906,RB,RB.A12,1.62002687264e+18,C24R1,0,0.9888450438978313
1157,RB,RB.A45,1.62083912352e+18,A16L5,1,0.9888206179172919
2379,RB,RB.A81,1.62833467726e+18,C34L1,3,0.9886796452761384
2098,RB,RB.A67,1.62617575506e+18,A11L7,1,0.988544845697832
2474,RB,RB.A81,1.628746686e+18,C21L1,1,0.9884477689403594
80,RB,RB.A78,1.616826883e+18,A19R7,6,0.9884061139370147
348,RB,RB.A78,1.6181559716e+18,B22R7,3,0.9882807382828893
1756,RB,RB.A12,1.6224436884e+18,B14R1,3,0.9881484192117617
2584,RB,RB.A67,1.62936021374e+18,C18R6,2,0.9881033486336687
1475,RB,RB.A56,1.62170398598e+18,A33R5,1,0.9879368084998698
2636,RB,RB.A67,1.62982224942e+18,B25L7,3,0.9878535781050707
1184,RB,RB.A23,1.6209235938e+18,A22L3,0,0.9877973513527671
910,RB,RB.A12,1.62002687264e+18,C25R1,4,0.9877967899893784
2551,RB,RB.A81,1.62921374652e+18,C17L1,1,0.9877943780012602
1502,RB,RB.A12,1.62178168396e+18,B28L2,0,0.9877171496908795
2005,RB,RB.A56,1.62442603806e+18,A34R5,2,0.9875170229588377
2599,RB,RB.A81,1.62940104852e+18,A28L1,3,0.9874278741653505
650,RB,RB.A45,1.61928123822e+18,B27L5,0,0.9872551084900417
1003,RB,RB.A45,1.62036709102e+18,C16L5,2,0.9872489486285485
2763,RB,RB.A78,1.63652782126e+18,A26L8,4,0.9871869552313398
1120,RB,RB.A23,1.62076299856e+18,B34L3,1,0.9869509988950227
1032,RB,RB.A34,1.62046483934e+18,B14R3,3,0.9869386401972733
1755,RB,RB.A12,1.6224436884e+18,C14R1,2,0.9869193261081189
1087,RB,RB.A45,1.6206612331e+18,B14L5,3,0.9868712243482468
2514,RB,RB.A67,1.62886539528e+18,C25L7,4,0.9867592701416391
760,RB,RB.A12,1.61958689268e+18,B34R1,3,0.9866657047470202
60,RB,RB.A78,1.61574209764e+18,C22L8,2,0.986403768951264
1106,RB,RB.A12,1.62071726414e+18,A23R1,2,0.9863755492920573
596,RB,RB.A78,1.61915507402e+18,B29R7,3,0.9859872437691749
775,RB,RB.A34,1.61959158688e+18,C14R3,5,0.9859339875314568
871,RB,RB.A45,1.61988595236e+18,A30R4,9,0.9859046882366939
2594,RB,RB.A67,1.62938803864e+18,C32R6,4,0.9858431614542221
1734,RB,RB.A12,1.62240122058e+18,C34R1,2,0.9855661920630968
1471,RB,RB.A12,1.62169311732e+18,B19R1,3,0.9853713328145816
2714,RB,RB.A78,1.63635595634e+18,A25R7,1,0.9852636418696484
1889,RB,RB.A56,1.62343277528e+18,B8R5,1,0.9851600319825724
1601,RB,RB.A56,1.62197365604e+18,B34L6,3,0.9851116226433456
2754,RB,RB.A23,1.63648812412e+18,B34R2,11,0.985043516100915
383,RB,RB.A78,1.61841908198e+18,A9R7,0,0.9849500598498125
343,RB,RB.A34,1.61814863604e+18,A30L4,4,0.9848903539825369
2598,RB,RB.A81,1.62940104852e+18,B32R8,2,0.9848160683115746
1462,RB,RB.A45,1.6216861687e+18,A20L5,0,0.9848069949305331
1018,RB,RB.A12,1.62041264168e+18,C18R1,2,0.9846876435009141
2232,RB,RB.A81,1.62748648644e+18,A9R8,1,0.9845929488451245
2697,RB,RB.A23,1.63614354468e+18,A34L3,4,0.9844444052100738
1507,RB,RB.A12,1.62178168396e+18,A30L2,5,0.9843718625701453
2165,RB,RB.A67,1.62701809652e+18,B29R6,0,0.9842948836392136
2512,RB,RB.A67,1.62886539528e+18,B25L7,2,0.9840685481948004
2639,RB,RB.A81,1.62983127976e+18,A20L1,1,0.9839038142438616
2412,RB,RB.A67,1.62843213446e+18,A28L7,2,0.983830935386411
1470,RB,RB.A12,1.62169311732e+18,A18R1,2,0.9837007999239572
2554,RB,RB.A81,1.62921374652e+18,C16L1,4,0.9836386869806202
466,RB,RB.A78,1.61867458034e+18,A20R7,7,0.9835755280013758
437,RB,RB.A78,1.6185765411e+18,C27R7,1,0.9835074241418463
2646,RB,RB.A81,1.62991172566e+18,A21L1,4,0.9834212734857161
1342,RB,RB.A12,1.62136236952e+18,B26R1,3,0.9834187369286945
1956,RB,RB.A56,1.62395201684e+18,A34L6,5,0.983410186956366
286,RB,RB.A78,1.61790752976e+18,C12R7,5,0.983362256277397
828,RB,RB.A12,1.61980454328e+18,A15R1,1,0.9833564096167915
2455,RB,RB.A81,1.6286637716e+18,A33R8,2,0.9833089334738796
845,RB,RB.A45,1.61984690148e+18,A16R4,6,0.9833076232507683
70,RB,RB.A78,1.61677706968e+18,B14L8,2,0.9832538885368782
770,RB,RB.A34,1.61959158688e+18,C15R3,0,0.9832018764230256
2146,RB,RB.A67,1.62684457204e+18,A21R6,1,0.9831443295763702
2143,RB,RB.A67,1.6268042848e+18,A21L7,2,0.9831013795370128
2323,RB,RB.A81,1.62809199758e+18,B10L1,2,0.983041006841862
1620,RB,RB.A12,1.622055292e+18,C23R1,4,0.9830386655961135
2239,RB,RB.A81,1.62757155854e+18,C29R8,2,0.9826755816139515
2094,RB,RB.A67,1.6261084018e+18,A31L7,2,0.9826483771550215
403,RB,RB.A34,1.61846631782e+18,A29L4,0,0.9826428455031618
279,RB,RB.A78,1.6178593291e+18,B25L8,3,0.9825734525162123
552,RB,RB.A78,1.61902939046e+18,A15R7,2,0.9823464844624936
241,RB,RB.A34,1.61763714008e+18,A21L4,2,0.9822612438990362
239,RB,RB.A34,1.61763714008e+18,B20L4,0,0.9822421825252949
1209,RB,RB.A12,1.62097012742e+18,B30L2,2,0.9821871922347897
1082,RB,RB.A23,1.62065478744e+18,B17L3,2,0.982102305281276
2616,RB,RB.A67,1.62947022766e+18,B22L7,3,0.9819679171480798
416,RB,RB.A78,1.61850316942e+18,A33R7,6,0.9818225843827174
1185,RB,RB.A23,1.6209235938e+18,A28L3,1,0.9817995035232254
2254,RB,RB.A67,1.62762492722e+18,B18R6,6,0.98175213789392
209,RB,RB.A34,1.61751821092e+18,A16R3,3,0.9815400899325828
2183,RB,RB.A67,1.62710395954e+18,B9R6,1,0.9815381755496966
739,RB,RB.A34,1.61951851492e+18,A21R3,2,0.9812768141774736
2211,RB,RB.A81,1.62731330166e+18,A9L1,1,0.98125895553237
2250,RB,RB.A67,1.62762492722e+18,B20L7,2,0.9811923662995423
147,RB,RB.A78,1.61725416238e+18,A27L8,2,0.9811745927456329
1903,RB,RB.A56,1.62350900948e+18,B28R5,6,0.9810564696310932
208,RB,RB.A34,1.61751821092e+18,C16R3,2,0.9810091494194169
563,RB,RB.A78,1.61906915434e+18,C13R7,2,0.980996491095076
1701,RB,RB.A56,1.62231576892e+18,C26R5,2,0.9809632960445751
1358,RB,RB.A45,1.62140431536e+18,C26R4,2,0.9807898215669713
85,RB,RB.A34,1.61683237444e+18,C26L4,1,0.980711392376968
1913,RB,RB.A56,1.62358574674e+18,C17L6,4,0.9806336023311362
1853,RB,RB.A12,1.6228761689e+18,A22R1,2,0.9799367285267614
388,RB,RB.A78,1.61841908198e+18,B8R7,5,0.9799220866711023
2118,RB,RB.A67,1.6263755721e+18,C24R6,2,0.9798404837481369
2538,RB,RB.A81,1.62913772642e+18,A10L1,2,0.9797396718212994
863,RB,RB.A45,1.61988595236e+18,B31R4,1,0.97968365408821
573,RB,RB.A34,1.61907414874e+18,A18R3,4,0.9796803822498983
1182,RB,RB.A45,1.62088877406e+18,C24R4,6,0.9796713695394946
1347,RB,RB.A45,1.6213654949e+18,B34R4,3,0.9795282643400075
2071,RB,RB.A56,1.62523806712e+18,A13L6,2,0.979393185224427
1499,RB,RB.A45,1.62177989002e+18,B22L5,3,0.9793907489767217
1084,RB,RB.A45,1.6206612331e+18,B15L5,0,0.9793638147269912
1843,RB,RB.A12,1.6228215645e+18,A9L2,3,0.9793532865920654
2073,RB,RB.A56,1.62523806712e+18,B12L6,4,0.979339060475202
1528,RB,RB.A45,1.6218387063e+18,B33L5,3,0.9793338902840361
607,RB,RB.A34,1.61918784872e+18,A27L4,0,0.9789448702597097
1862,RB,RB.A45,1.62292071524e+18,B14L5,0,0.9789159921527406
214,RB,RB.A78,1.61755859088e+18,A28R7,2,0.978713371059292
669,RB,RB.A34,1.61933215562e+18,B29L4,3,0.9786514991466483
1774,RB,RB.A12,1.622524776e+18,C22R1,2,0.9785693398176177
2537,RB,RB.A81,1.62913772642e+18,B10L1,1,0.9785422209312701
2368,RB,RB.A67,1.62831405222e+18,B25L7,2,0.9785053815561671
2374,RB,RB.A81,1.62831614488e+18,C16R8,2,0.9781236560331185
237,RB,RB.A78,1.6176344745e+18,A18L8,4,0.978100688235967
1864,RB,RB.A45,1.62292071524e+18,A15L5,2,0.9780317313732843
1873,RB,RB.A45,1.62300282154e+18,A27L5,2,0.9779577588231575
1600,RB,RB.A56,1.62197365604e+18,A33L6,2,0.9779052195581455
1608,RB,RB.A12,1.62200561238e+18,C21R1,4,0.977878264682979
540,RB,RB.A78,1.61893651224e+18,A26L8,0,0.9777718766617371
1673,RB,RB.A56,1.62222893468e+18,C18L6,6,0.9777654768024175
823,RB,RB.A34,1.61976296876e+18,B9R3,2,0.977693536537605
1634,RB,RB.A12,1.62209236754e+18,C29R1,4,0.9775983280515869
41,RB,RB.A78,1.61562238908e+18,B19L8,0,0.9774278807157157
2208,RB,RB.A67,1.62732689738e+18,B34L7,2,0.9773424286643727
2403,RB,RB.A81,1.62839925374e+18,C17R8,3,0.9772237290149736
973,RB,RB.A12,1.62027873182e+18,A17L2,2,0.9771953436663344
762,RB,RB.A12,1.61958689268e+18,C34R1,5,0.9770784478168871
1915,RB,RB.A56,1.62361117402e+18,B8R5,0,0.9770491389265129
495,RB,RB.A34,1.61875034048e+18,C18R3,5,0.9770234009740778
2078,RB,RB.A56,1.62546305818e+18,B21R5,3,0.9765690173076749
1126,RB,RB.A45,1.62079754782e+18,A18L5,2,0.9764863197144528
1248,RB,RB.A23,1.6210584391e+18,B29R2,3,0.9764296748064932
2447,RB,RB.A67,1.62862421102e+18,C33R6,3,0.9763891001883119
2695,RB,RB.A23,1.63614354468e+18,C34L3,2,0.9762798908718
785,RB,RB.A45,1.61962427786e+18,A25L5,1,0.9759651286361675
2404,RB,RB.A81,1.62839925374e+18,A16R8,4,0.9759185773282394
2735,RB,RB.A23,1.6364444896e+18,C20L3,18,0.9758385474743996
273,RB,RB.A78,1.61782475378e+18,C23L8,3,0.9756037015785185
2740,RB,RB.A78,1.6364585885e+18,C16R7,3,0.9755295966838191
2527,RB,RB.A81,1.62909293028e+18,A33L1,2,0.9754338032836953
213,RB,RB.A78,1.61755859088e+18,A29R7,1,0.9753034651681733
1121,RB,RB.A23,1.62076299856e+18,B33L3,2,0.974991622225249
2064,RB,RB.A56,1.62520437216e+18,A17L6,1,0.9749185140764702
1069,RB,RB.A12,1.62062366642e+18,C13R1,2,0.9748189342424368
2771,RB,RB.A78,1.6366541319e+18,C30R7,2,0.9748052633476066
2156,RB,RB.A67,1.62693260872e+18,C34R6,1,0.9743605858085451
2784,RB,RB.A78,1.63680666104e+18,B8R7,2,0.9740074913394037
448,RB,RB.A78,1.61859966952e+18,A34R7,4,0.9738901376774254
1901,RB,RB.A56,1.62350900948e+18,C28R5,4,0.9738502465335916
1722,RB,RB.A56,1.62237607618e+18,B15R5,3,0.973844327924909
254,RB,RB.A78,1.61768928602e+18,C33R7,2,0.97362491875084
2054,RB,RB.A56,1.62515173376e+18,C21R5,1,0.9734366955044617
