,Circuit Family,Circuit Name,timestamp_fgc,Position,sec_quench_number,dstd_score
906,RB,RB.A12,1.62002687264e+18,C24R1,1,1.0842394051853228
1951,RB,RB.A56,1.62395201684e+18,A29L6,1,1.0837744103249993
1845,RB,RB.A45,1.62284113992e+18,B27R4,0,1.0833308443672411
2792,RB,RB.A78,1.63695651414e+18,C14L8,2,1.0832416448036581
2257,RB,RB.A67,1.62762492722e+18,A18R6,10,1.0831056270360049
2614,RB,RB.A67,1.62947022766e+18,A21L7,2,1.0829980530971792
15,RB,RB.A78,1.61536340226e+18,C26L8,2,1.0815980932069824
799,RB,RB.A45,1.61967755842e+18,C27R4,2,1.081512796887828
1777,RB,RB.A45,1.62256585542e+18,C19R4,2,1.080853000595019
1924,RB,RB.A56,1.62373432154e+18,A28L6,0,1.0803661892420289
688,RB,RB.A12,1.61937454108e+18,C27L2,2,1.079811985596767
2254,RB,RB.A67,1.62762492722e+18,B18R6,7,1.0787331023162179
2529,RB,RB.A67,1.62910909234e+18,B29L7,1,1.078403272494816
425,RB,RB.A78,1.6185503975e+18,B16L8,1,1.0776425370100062
1630,RB,RB.A12,1.62209236754e+18,A28R1,1,1.0770465526752422
1537,RB,RB.A56,1.62186975046e+18,B19L6,3,1.076919248147159
1495,RB,RB.A45,1.62177989002e+18,C21L5,0,1.0758265433772007
1978,RB,RB.A56,1.6242164547e+18,B32L6,1,1.0756728334031378
1203,RB,RB.A45,1.62092997424e+18,A13R4,2,1.0747583915289318
832,RB,RB.A34,1.61981042158e+18,A33R3,2,1.0744330279740517
153,RB,RB.A78,1.61729791084e+18,B30L8,1,1.0743030486036396
982,RB,RB.A34,1.62032372232e+18,A32L4,0,1.0738472603921065
1902,RB,RB.A56,1.62350900948e+18,C29R5,6,1.0737247817720958
2295,RB,RB.A81,1.6279676835e+18,C27L1,1,1.0736411877502394
1765,RB,RB.A45,1.62249319352e+18,B33L5,2,1.0734690435118375
1369,RB,RB.A12,1.62144724002e+18,B20L2,1,1.0731396031414036
1935,RB,RB.A56,1.62382344984e+18,B30R5,0,1.0728420596729658
201,RB,RB.A78,1.61751507894e+18,B29R7,2,1.072420906409644
2390,RB,RB.A81,1.62835793616e+18,C33R8,1,1.0722278082466798
2556,RB,RB.A67,1.6292170909e+18,B31L7,1,1.0716140483548546
86,RB,RB.A34,1.61686556272e+18,A10R3,0,1.0711350343129293
2016,RB,RB.A56,1.62468562142e+18,A31R5,0,1.0710006340811398
2081,RB,RB.A56,1.62550732592e+18,C17R5,2,1.070893797110508
443,RB,RB.A78,1.61859966952e+18,C34L8,0,1.0704746453091396
2271,RB,RB.A81,1.6277954287e+18,B29R8,0,1.0703005393293474
922,RB,RB.A34,1.62010548336e+18,B13L4,4,1.0702248018787028
1147,RB,RB.A12,1.6208315565e+18,A34L2,7,1.069560552233173
1577,RB,RB.A45,1.62196047906e+18,B13R4,1,1.0690919543715267
2244,RB,RB.A81,1.627622264e+18,A9R8,0,1.0689999312187088
1937,RB,RB.A56,1.62382344984e+18,C30R5,2,1.068970841350096
855,RB,RB.A12,1.61985987722e+18,B12L2,4,1.068905011611989
2612,RB,RB.A67,1.62947022766e+18,C21L7,0,1.0688686718427085
565,RB,RB.A45,1.6190711236e+18,C12R4,1,1.0688006401097854
1067,RB,RB.A12,1.62062366642e+18,B14R1,1,1.068411475063765
1217,RB,RB.A45,1.62097530838e+18,B15R4,0,1.0680962493229524
1245,RB,RB.A23,1.6210584391e+18,C28R2,1,1.0674139369525528
585,RB,RB.A34,1.6191067008e+18,A16L4,3,1.0673932668679094
2542,RB,RB.A67,1.6291780535e+18,C33R6,3,1.067328626307647
608,RB,RB.A34,1.61918784872e+18,C31R3,2,1.0668041926856293
2790,RB,RB.A78,1.63695651414e+18,A15L8,0,1.0667401222939108
1224,RB,RB.A45,1.62100142284e+18,A14R4,3,1.0664897304677
2012,RB,RB.A56,1.62464014688e+18,A19R5,2,1.066246428129732
2053,RB,RB.A56,1.62515173376e+18,B21R5,1,1.0662075934790594
866,RB,RB.A45,1.61988595236e+18,B19R4,5,1.0661482369197162
2241,RB,RB.A67,1.62757603192e+18,B29L7,1,1.0654610863152394
2418,RB,RB.A81,1.62848620968e+18,A23R8,3,1.0653007229934064
2325,RB,RB.A81,1.62809199758e+18,B9L1,5,1.0652401844936994
1862,RB,RB.A45,1.62292071524e+18,B14L5,1,1.065228169703648
323,RB,RB.A78,1.61807149828e+18,C16R7,3,1.0645926101786092
2564,RB,RB.A67,1.62926498296e+18,B31L7,0,1.0641530519550468
715,RB,RB.A12,1.61946208882e+18,B32L2,1,1.0641299980928784
624,RB,RB.A78,1.61920314364e+18,B20L8,0,1.0640051536798143
24,RB,RB.A78,1.6154439887e+18,B26L8,3,1.063800558550075
1798,RB,RB.A45,1.62265535882e+18,A22R4,2,1.063594714706315
2080,RB,RB.A56,1.62550732592e+18,B18R5,1,1.0633895925559715
1784,RB,RB.A12,1.62257843336e+18,A27R1,2,1.0633706889264143
2420,RB,RB.A67,1.6284876573e+18,B14R6,0,1.062954469090432
2278,RB,RB.A81,1.62782247472e+18,B12L1,1,1.0627022744169596
175,RB,RB.A34,1.61742629114e+18,A24L4,5,1.0626942747829788
41,RB,RB.A78,1.61562238908e+18,B19L8,1,1.0624900362016692
1265,RB,RB.A12,1.62110546836e+18,A14L2,1,1.0623529394786033
2264,RB,RB.A67,1.62766291314e+18,B30R6,1,1.0617240809772535
1876,RB,RB.A56,1.62308750276e+18,C17R5,2,1.0615523682516423
592,RB,RB.A78,1.61915507402e+18,A30R7,0,1.0614648684635322
234,RB,RB.A78,1.6176344745e+18,C18L8,2,1.0612425959199394
912,RB,RB.A45,1.62005316126e+18,C21L5,1,1.0611236551207042
2028,RB,RB.A56,1.62497267192e+18,B23R5,1,1.0609779584618526
1299,RB,RB.A12,1.6211899921e+18,A32L2,3,1.0609018531563348
2678,RB,RB.A78,1.63600648614e+18,C16L8,1,1.0603070769385687
1513,RB,RB.A56,1.6218339706e+18,B13L6,1,1.0602897847497057
836,RB,RB.A34,1.61981042158e+18,C32R3,6,1.0602745853879474
2400,RB,RB.A81,1.62839925374e+18,A17R8,1,1.060194712764249
2164,RB,RB.A67,1.62701809652e+18,C24L7,0,1.0601260871058593
203,RB,RB.A78,1.61751507894e+18,C29R7,4,1.0600585196076773
303,RB,RB.A78,1.61798763154e+18,A11L8,0,1.0595349564070822
101,RB,RB.A78,1.6169621744e+18,B28L8,1,1.0588962062309435
1335,RB,RB.A23,1.62131684866e+18,B16L3,1,1.0580744141144833
1859,RB,RB.A45,1.62288586618e+18,B15L5,1,1.0580335525863596
552,RB,RB.A78,1.61902939046e+18,A15R7,3,1.0573297689224883
28,RB,RB.A78,1.6154816296e+18,A22R7,1,1.0563098110947395
145,RB,RB.A78,1.61725416238e+18,B26L8,1,1.0559743634827794
1024,RB,RB.A12,1.6204626804e+18,C34R1,1,1.0556847575982091
663,RB,RB.A78,1.61933014344e+18,A29L8,3,1.0553359821239006
1000,RB,RB.A45,1.62036709102e+18,A17L5,0,1.055136841026979
81,RB,RB.A78,1.616826883e+18,C19R7,8,1.0550971048649296
2075,RB,RB.A56,1.62546305818e+18,B22R5,1,1.0550823018565263
1257,RB,RB.A23,1.6210889377e+18,C32L3,1,1.0550233669461366
48,RB,RB.A78,1.61565760048e+18,A23R7,0,1.0549345931502108
583,RB,RB.A34,1.6191067008e+18,B16L4,1,1.0548729761088849
2115,RB,RB.A67,1.6263755721e+18,B25R6,0,1.0546905429038111
479,RB,RB.A78,1.61872313086e+18,B22L8,5,1.0544871463993475
902,RB,RB.A45,1.6200192407e+18,A18L5,1,1.0543754369434357
2620,RB,RB.A67,1.629700689e+18,C25L7,2,1.0540363442480514
77,RB,RB.A78,1.616826883e+18,C20R7,4,1.053967234808581
31,RB,RB.A78,1.61552934458e+18,A30L8,0,1.0539111150398628
701,RB,RB.A12,1.61941717104e+18,A8L2,3,1.053809155588973
1854,RB,RB.A12,1.6228761689e+18,B22R1,4,1.0537039579923482
195,RB,RB.A34,1.61746732036e+18,B29R3,0,1.0536947172548166
1242,RB,RB.A12,1.6210560618e+18,A23R1,3,1.0535647434247757
1169,RB,RB.A23,1.62088616918e+18,A34R2,4,1.053449056375731
1987,RB,RB.A56,1.62429020514e+18,C14L6,0,1.0533661173069109
2268,RB,RB.A81,1.62771210786e+18,B16R8,1,1.0533633366754709
1797,RB,RB.A45,1.62265535882e+18,B21R4,1,1.0532483922500047
514,RB,RB.A78,1.6188138331e+18,A11L8,4,1.0530370543417125
1471,RB,RB.A12,1.62169311732e+18,B19R1,4,1.0528965961404706
1885,RB,RB.A56,1.62318265332e+18,C27L6,3,1.0527214789130608
1427,RB,RB.A45,1.62157719666e+18,C29R4,3,1.0523165899083906
71,RB,RB.A78,1.61677706968e+18,C15L8,4,1.0522442575386817
2031,RB,RB.A56,1.62497267192e+18,A29R5,4,1.0520272076493362
1979,RB,RB.A56,1.6242164547e+18,C32L6,2,1.051630837500573
409,RB,RB.A78,1.61850316942e+18,C33R7,0,1.0513375266080471
2555,RB,RB.A67,1.6292170909e+18,C31L7,0,1.05128311037635
1760,RB,RB.A56,1.6224815233e+18,C28R5,2,1.0511577572874986
1916,RB,RB.A56,1.62364836964e+18,B13L6,0,1.0511540646363946
830,RB,RB.A34,1.61981042158e+18,B33R3,0,1.0510585921120323
2297,RB,RB.A81,1.6279676835e+18,C15R8,3,1.051005345889653
444,RB,RB.A78,1.61859966952e+18,B34L8,1,1.0508712519851053
68,RB,RB.A78,1.61677706968e+18,B15L8,1,1.050851120856342
2338,RB,RB.A67,1.6281636546e+18,B10L7,0,1.0506266169241105
171,RB,RB.A34,1.61742629114e+18,C18L4,1,1.050216120994392
2796,RB,RB.A78,1.63700254984e+18,B9L8,0,1.05015535467769
572,RB,RB.A34,1.61907414874e+18,B18R3,4,1.0501265903022903
2684,RB,RB.A78,1.63609411936e+18,B20R7,0,1.0498434677004669
235,RB,RB.A78,1.6176344745e+18,B18L8,3,1.0496838076709323
1839,RB,RB.A12,1.6228215645e+18,A10L2,0,1.0495881139650296
621,RB,RB.A12,1.6191961606e+18,B27R1,1,1.0495872661614862
1254,RB,RB.A45,1.62106058546e+18,C13L5,5,1.0494850486577971
2440,RB,RB.A81,1.6286055627e+18,A13R8,3,1.0494238810915018
223,RB,RB.A78,1.61760083144e+18,C20L8,3,1.0493526081039986
2296,RB,RB.A81,1.6279676835e+18,B27L1,2,1.0491082192432548
1656,RB,RB.A56,1.6221785778e+18,B26L6,0,1.049070886355154
1947,RB,RB.A56,1.62390670112e+18,B15L6,3,1.0489845425014024
961,RB,RB.A45,1.6202328738e+18,A33R4,2,1.048937114151026
494,RB,RB.A34,1.61875034048e+18,B16R3,5,1.048886007120591
907,RB,RB.A12,1.62002687264e+18,A24R1,2,1.0488721583242884
1846,RB,RB.A45,1.62284113992e+18,A27R4,1,1.048824888226297
1586,RB,RB.A12,1.62196404196e+18,C20R1,6,1.0488012573743353
967,RB,RB.A12,1.62024457254e+18,C23R1,0,1.0480181613376096
1043,RB,RB.A12,1.62050372876e+18,B31R1,1,1.0479879322149495
1878,RB,RB.A56,1.6231293252e+18,B17R5,0,1.0476105688977997
780,RB,RB.A34,1.61959158688e+18,A14R3,11,1.0475547009720074
584,RB,RB.A34,1.6191067008e+18,A17L4,2,1.0469632763830026
193,RB,RB.A78,1.61746538778e+18,C28R7,6,1.0466648500914364
634,RB,RB.A12,1.61924435844e+18,B25L2,1,1.0464874863745826
2423,RB,RB.A67,1.6284876573e+18,C13R6,3,1.0464761949995496
217,RB,RB.A34,1.61756013898e+18,A32L4,1,1.0463028454283259
878,RB,RB.A12,1.61989761654e+18,A28L2,5,1.0459012082361874
1753,RB,RB.A12,1.6224436884e+18,A15R1,1,1.045860914395448
835,RB,RB.A34,1.61981042158e+18,B32R3,5,1.0453756174744053
1168,RB,RB.A23,1.62088616918e+18,B33R2,3,1.0453409023946685
277,RB,RB.A78,1.6178593291e+18,C25L8,2,1.0453035095577745
287,RB,RB.A78,1.61790752976e+18,B21L8,7,1.045295416268103
2673,RB,RB.A78,1.6359597728e+18,C30R7,0,1.045127205857858
1994,RB,RB.A56,1.62433958322e+18,B22L6,3,1.0448334156505104
2441,RB,RB.A81,1.6286055627e+18,B12R8,4,1.0446222021816416
2560,RB,RB.A81,1.62926484698e+18,C34L1,2,1.0440252467239735
1763,RB,RB.A45,1.62249319352e+18,B30L5,0,1.0439400308797546
1631,RB,RB.A12,1.62209236754e+18,C28R1,2,1.0438399328465129
1847,RB,RB.A45,1.62284113992e+18,C27R4,2,1.0437142883807229
2410,RB,RB.A67,1.62843213446e+18,B28L7,1,1.0434674641952195
1606,RB,RB.A12,1.62200561238e+18,A21R1,3,1.0433460056607993
637,RB,RB.A78,1.61924599166e+18,B18R7,0,1.0433344693433064
2303,RB,RB.A67,1.62800230112e+18,B27L7,1,1.0433291360553238
1607,RB,RB.A12,1.62200561238e+18,B21R1,4,1.0418871011624236
1037,RB,RB.A45,1.62047790886e+18,C22L5,3,1.041736713001234
2166,RB,RB.A67,1.62701809652e+18,A29R6,2,1.0413138832555502
2685,RB,RB.A78,1.63609411936e+18,C20R7,1,1.0412810134630097
27,RB,RB.A78,1.6154816296e+18,B22R7,0,1.0412343782181697
778,RB,RB.A34,1.61959158688e+18,C16R3,9,1.0412199516652274
117,RB,RB.A34,1.6170812529e+18,B29L4,0,1.0410985285013894
2371,RB,RB.A81,1.62831614488e+18,A17R8,0,1.0410240150163423
1425,RB,RB.A45,1.62157719666e+18,B30R4,1,1.0408982855958857
2300,RB,RB.A81,1.6279676835e+18,C14R8,6,1.0408873565660588
1640,RB,RB.A56,1.62213053454e+18,A23R5,1,1.0407681767951622
1310,RB,RB.A45,1.62123043182e+18,C29L5,0,1.0406092985869673
74,RB,RB.A78,1.616826883e+18,A20R7,1,1.0402008920838046
2109,RB,RB.A67,1.62628981296e+18,C26L7,2,1.040110637482094
304,RB,RB.A78,1.61798763154e+18,B11L8,1,1.0400980968138431
1728,RB,RB.A45,1.62239447136e+18,A33L5,3,1.0399095713092028
1210,RB,RB.A12,1.62097012742e+18,A30L2,4,1.0398676731607823
1196,RB,RB.A12,1.6209273096e+18,B21L2,1,1.03967662830755
212,RB,RB.A78,1.61755859088e+18,B28R7,1,1.039321735491358
2103,RB,RB.A67,1.62624082874e+18,C33R6,0,1.0393208394679325
135,RB,RB.A34,1.61716854382e+18,A30R3,0,1.0388527108192314
523,RB,RB.A34,1.61884893692e+18,C34R3,4,1.038720702063913
994,RB,RB.A12,1.62033270758e+18,C17R1,0,1.0387056837453386
1627,RB,RB.A45,1.62206046494e+18,B9R4,2,1.0386397020639444
2065,RB,RB.A56,1.62520437216e+18,A18L6,3,1.0383980099153298
1535,RB,RB.A56,1.62186975046e+18,B12L6,1,1.0381319764905572
606,RB,RB.A34,1.61918784872e+18,B31R3,0,1.0377375231228285
1573,RB,RB.A56,1.62194272388e+18,B11R5,1,1.0376101410334084
2428,RB,RB.A67,1.62853565468e+18,C18R6,3,1.0373320166469768
2168,RB,RB.A67,1.62701809652e+18,B24L7,4,1.0372968389021582
1672,RB,RB.A56,1.62222893468e+18,C26R5,6,1.0372131258395265
2791,RB,RB.A78,1.63695651414e+18,B15L8,1,1.037057807432395
489,RB,RB.A34,1.61875034048e+18,C17R3,0,1.0369322160180956
767,RB,RB.A45,1.61958950678e+18,B12L5,4,1.03673219016802
1167,RB,RB.A23,1.62088616918e+18,B34L3,2,1.036575916307304
809,RB,RB.A34,1.61972824208e+18,A20L4,3,1.0364291793334286
1817,RB,RB.A45,1.6227427128e+18,B25R4,0,1.0362905754996885
221,RB,RB.A78,1.61760083144e+18,B21L8,1,1.036041181067716
987,RB,RB.A45,1.62032671274e+18,A8L5,1,1.0359265499019463
957,RB,RB.A34,1.62022817782e+18,A19L4,2,1.0358797522859526
177,RB,RB.A34,1.61742629114e+18,B25L4,7,1.0356878949722048
2088,RB,RB.A56,1.62559596318e+18,B33L6,3,1.0354899116604148
564,RB,RB.A45,1.6190711236e+18,B12R4,0,1.0354132664562052
1591,RB,RB.A12,1.62196404196e+18,B34L2,11,1.035190775022353
265,RB,RB.A78,1.61777556238e+18,B17L8,0,1.03514074415313
2060,RB,RB.A56,1.62517324804e+18,C26R5,3,1.034862814351701
978,RB,RB.A45,1.6202852488e+18,A11R4,0,1.0347868652015253
190,RB,RB.A78,1.61746538778e+18,A30R7,3,1.0345816463310211
1089,RB,RB.A12,1.62067304716e+18,A10L2,1,1.0345656720090057
1804,RB,RB.A12,1.62269788418e+18,C25L2,0,1.03449640555534
1329,RB,RB.A45,1.6213146745e+18,A32R4,1,1.0344568589860346
2058,RB,RB.A56,1.62517324804e+18,B27R5,1,1.0343908074926549
1508,RB,RB.A56,1.62179647646e+18,A25R5,0,1.0342482143004619
276,RB,RB.A78,1.6178593291e+18,B26L8,1,1.0342016724779601
272,RB,RB.A78,1.61782475378e+18,B22L8,3,1.034131793313828
1403,RB,RB.A45,1.62153106e+18,C24R4,0,1.0341211198621538
1574,RB,RB.A56,1.62194272388e+18,B10R5,2,1.0337099253271544
1111,RB,RB.A12,1.62074324106e+18,C25L2,3,1.0337042896706703
1639,RB,RB.A56,1.62213053454e+18,B33R5,0,1.0336747584525878
321,RB,RB.A78,1.61807149828e+18,A17R7,1,1.0334402352091747
2450,RB,RB.A81,1.62862982622e+18,B15R8,1,1.0333306860539775
792,RB,RB.A12,1.61967443502e+18,A12R1,0,1.0332498780781314
995,RB,RB.A12,1.62033270758e+18,B17R1,1,1.0330863505504033
890,RB,RB.A12,1.61997161708e+18,C20R1,1,1.0330698620248833
1543,RB,RB.A45,1.62187335206e+18,C19L5,2,1.032960039743881
119,RB,RB.A34,1.6170812529e+18,C29L4,2,1.0327101922457982
2745,RB,RB.A23,1.63648812412e+18,A23R2,3,1.032417000579868
2503,RB,RB.A81,1.62883805956e+18,C25L1,0,1.0323881456483621
1145,RB,RB.A12,1.6208315565e+18,A13R1,5,1.0321970907604396
1191,RB,RB.A23,1.6209235938e+18,C15R2,8,1.0321412601255326
566,RB,RB.A45,1.6190711236e+18,A12R4,2,1.0321247572226233
1834,RB,RB.A45,1.62278312e+18,C23R4,4,1.0319837103288019
370,RB,RB.A78,1.61833364622e+18,B21R7,1,1.0317895594160609
1176,RB,RB.A45,1.62088877406e+18,A25R4,1,1.0316904160104643
1991,RB,RB.A56,1.62433958322e+18,C29R5,0,1.031586989811572
2274,RB,RB.A81,1.6277954287e+18,A30R8,3,1.0315300739797852
2653,RB,RB.A81,1.62995619544e+18,A34R8,4,1.03142289605471
2618,RB,RB.A67,1.629700689e+18,A25L7,0,1.031333778324243
361,RB,RB.A34,1.61832775692e+18,C22L4,4,1.0313199081550455
2475,RB,RB.A81,1.628746686e+18,B21L1,3,1.0312047302481284
2079,RB,RB.A56,1.62550732592e+18,A18R5,0,1.0311903621280023
2602,RB,RB.A81,1.62940104852e+18,B33R8,7,1.031156915498611
1684,RB,RB.A12,1.6222710066e+18,B16L2,4,1.031006216137475
1264,RB,RB.A12,1.62110546836e+18,B14L2,0,1.0307716655289765
1661,RB,RB.A45,1.62222606956e+18,C34R4,1,1.0307566671016408
392,RB,RB.A34,1.61843156658e+18,C20L4,3,1.0307104105345994
1110,RB,RB.A12,1.62074324106e+18,C24L2,2,1.0306955564856188
1488,RB,RB.A45,1.62175349364e+18,B23L5,1,1.0299827302045328
2727,RB,RB.A23,1.6364444896e+18,B20L3,11,1.0295335267671504
918,RB,RB.A34,1.62010548336e+18,A12L4,0,1.0293778920558394
919,RB,RB.A34,1.62010548336e+18,C12L4,1,1.029284428637245
1392,RB,RB.A23,1.62149440364e+18,A25L3,0,1.029246749438313
29,RB,RB.A78,1.6154816296e+18,C22R7,2,1.0292005582709032
2771,RB,RB.A78,1.6366541319e+18,C30R7,3,1.0289711102583474
1542,RB,RB.A45,1.62187335206e+18,A19L5,1,1.028789670039445
2294,RB,RB.A81,1.6279676835e+18,B15R8,0,1.0287833264592012
610,RB,RB.A34,1.61918784872e+18,B27L4,4,1.028727471398924
1439,RB,RB.A56,1.62161546048e+18,C14L6,2,1.0285821752370448
1373,RB,RB.A23,1.62145332718e+18,C15L3,2,1.0285635093398058
1882,RB,RB.A56,1.62318265332e+18,B27L6,0,1.0284267455514642
327,RB,RB.A34,1.6180807952e+18,A16R3,2,1.0281344012829257
22,RB,RB.A78,1.6154439887e+18,B27L8,1,1.0280709912022927
933,RB,RB.A34,1.6201493703e+18,B26R3,0,1.0280705680114965
2138,RB,RB.A67,1.62676243948e+18,C19L7,2,1.027764198562744
414,RB,RB.A78,1.61850316942e+18,A34R7,5,1.0277460788830157
962,RB,RB.A45,1.6202328738e+18,A34R4,3,1.0277006824678616
2044,RB,RB.A56,1.62507949146e+18,C30R5,0,1.0276856185186012
533,RB,RB.A34,1.61889651096e+18,A29R3,3,1.0276833949907314
1620,RB,RB.A12,1.622055292e+18,C23R1,5,1.0276146855736046
1273,RB,RB.A45,1.62114858512e+18,B23R4,1,1.0275818688757665
2721,RB,RB.A23,1.6364444896e+18,C16R2,5,1.027470547903268
1874,RB,RB.A56,1.62308750276e+18,A18R5,0,1.0274238802400308
1148,RB,RB.A12,1.6208315565e+18,B13R1,8,1.027001085435004
2161,RB,RB.A67,1.62697709468e+18,C13R6,2,1.0267549910156004
2071,RB,RB.A56,1.62523806712e+18,A13L6,3,1.0267523650782089
410,RB,RB.A78,1.61850316942e+18,B28R7,1,1.026452425465985
525,RB,RB.A78,1.61885937468e+18,A26R7,0,1.0262091566920246
2277,RB,RB.A81,1.62782247472e+18,B19L1,0,1.0259253529679262
2131,RB,RB.A67,1.6266719382e+18,C16R6,3,1.0259007151421409
393,RB,RB.A34,1.61843156658e+18,C21L4,4,1.025841377546044
91,RB,RB.A34,1.61691728918e+18,B17L4,2,1.025832890821008
2256,RB,RB.A67,1.62762492722e+18,C19R6,9,1.0256414344505984
1045,RB,RB.A45,1.6205375075e+18,C28R4,0,1.0256002273190508
240,RB,RB.A34,1.61763714008e+18,C20L4,2,1.0255740375338596
32,RB,RB.A78,1.61552934458e+18,B30L8,1,1.0254696714597273
1623,RB,RB.A56,1.62205952006e+18,C16R5,1,1.0254601152556972
273,RB,RB.A78,1.61782475378e+18,C23L8,4,1.025345579693701
2249,RB,RB.A67,1.62762492722e+18,B19R6,2,1.0252855355351933
390,RB,RB.A34,1.61843156658e+18,B21L4,1,1.0252614047852857
2755,RB,RB.A23,1.63648812412e+18,B34L3,13,1.0251414256243079
2391,RB,RB.A81,1.62835793616e+18,B34R8,2,1.0250602775547077
1331,RB,RB.A45,1.6213146745e+18,A33R4,3,1.0248803580652086
2332,RB,RB.A67,1.62814352642e+18,B12R6,1,1.0247240138454603
1522,RB,RB.A23,1.62183651282e+18,A26L3,4,1.024713492978136
1004,RB,RB.A45,1.62040451794e+18,A17L5,0,1.0246609134595652
2361,RB,RB.A81,1.62827205306e+18,B27R8,1,1.0246266751182327
898,RB,RB.A45,1.61997665562e+18,B10L5,0,1.0246184018995168
2699,RB,RB.A23,1.6361886423e+18,B18L3,1,1.024487723397701
1521,RB,RB.A23,1.62183651282e+18,B27L3,3,1.0243658525536978
109,RB,RB.A78,1.61699758034e+18,C27L8,0,1.0241229076935714
1912,RB,RB.A56,1.62358574674e+18,A16L6,4,1.0236311013997854
980,RB,RB.A45,1.6202852488e+18,B10R4,2,1.0236136987629885
2686,RB,RB.A78,1.63609411936e+18,A20R7,2,1.0235538125332344
460,RB,RB.A78,1.61867458034e+18,A27L8,2,1.0234608133107022
756,RB,RB.A12,1.61958689268e+18,B33R1,0,1.0234204658231882
1603,RB,RB.A12,1.62200561238e+18,B20R1,0,1.0233417270730965
1226,RB,RB.A45,1.62100142284e+18,A18R4,5,1.0233075918362584
2598,RB,RB.A81,1.62940104852e+18,B32R8,3,1.0232990933738226
1875,RB,RB.A56,1.62308750276e+18,B18R5,1,1.0232925737429983
979,RB,RB.A45,1.6202852488e+18,B11R4,1,1.0231136006945771
130,RB,RB.A34,1.61712046534e+18,A21L4,2,1.022924235793856
1939,RB,RB.A56,1.62386509832e+18,C12L6,0,1.0225022670678336
1247,RB,RB.A23,1.6210584391e+18,A29R2,3,1.0223340425582592
1353,RB,RB.A12,1.62140111322e+18,B17L2,4,1.022107506019377
630,RB,RB.A45,1.61924188182e+18,C23R4,2,1.02208979345036
350,RB,RB.A78,1.61820686202e+18,A21L8,1,1.0220878302320895
2663,RB,RB.A78,1.63583409416e+18,B24R7,1,1.0220852568956411
283,RB,RB.A78,1.61790752976e+18,B20L8,3,1.0220150207509848
296,RB,RB.A34,1.61794560808e+18,A23L4,3,1.021979493167574
2187,RB,RB.A81,1.62710651044e+18,A21R8,2,1.0219484932611838
1409,RB,RB.A23,1.62153926176e+18,C31L3,1,1.021751559202389
1198,RB,RB.A12,1.6209273096e+18,C21L2,3,1.0216234643015145
150,RB,RB.A34,1.61729060952e+18,C31L4,2,1.0215941975386007
1298,RB,RB.A12,1.6211899921e+18,A33L2,2,1.0215771322697658
679,RB,RB.A34,1.61936106348e+18,C29L4,3,1.0215386697773212
1636,RB,RB.A56,1.62209579262e+18,B24L6,1,1.0214891372394392
1398,RB,RB.A56,1.62152852234e+18,B17L6,1,1.0214549682106624
490,RB,RB.A34,1.61875034048e+18,B17R3,1,1.0214117634255664
747,RB,RB.A45,1.61953974766e+18,B27L5,1,1.0213431360349832
793,RB,RB.A12,1.61967443502e+18,B12R1,1,1.0212908568009276
968,RB,RB.A12,1.62024457254e+18,B23R1,1,1.02123591940608
703,RB,RB.A12,1.61941717104e+18,C22L2,5,1.021218214403664
1786,RB,RB.A12,1.62257843336e+18,B27R1,4,1.0212115907760666
1736,RB,RB.A12,1.62240122058e+18,C33L2,5,1.0210331627789948
2708,RB,RB.A23,1.6362757794e+18,A29R2,2,1.0210175902096288
2734,RB,RB.A23,1.6364444896e+18,A31R2,18,1.0209831451553326
2656,RB,RB.A81,1.62999549358e+18,C17R8,1,1.0208797212387717
1794,RB,RB.A12,1.6226521232e+18,B18R1,5,1.0208121539543755
2501,RB,RB.A67,1.62883186594e+18,C26R6,9,1.0207800935252311
1509,RB,RB.A56,1.62179647646e+18,B25R5,1,1.0207384600873342
1410,RB,RB.A23,1.62153926176e+18,B25R2,2,1.0205719529990944
2709,RB,RB.A23,1.6362757794e+18,B29R2,3,1.0204554867646243
1141,RB,RB.A12,1.6208315565e+18,C17L2,1,1.0204416429331018
2669,RB,RB.A78,1.63592162876e+18,A22L8,0,1.020418009138861
1588,RB,RB.A12,1.62196404196e+18,A34L2,8,1.0203639030656615
986,RB,RB.A45,1.62032671274e+18,C23R4,0,1.0201928238571198
2539,RB,RB.A67,1.6291780535e+18,A34R6,0,1.020190829772565
2570,RB,RB.A67,1.62929368622e+18,A17R6,2,1.020136659840308
2597,RB,RB.A81,1.62940104852e+18,A32R8,2,1.0200367704392872
105,RB,RB.A34,1.61696569436e+18,B28L4,0,1.0199873637134727
1432,RB,RB.A12,1.62157975686e+18,C30L2,3,1.019915856593528
2154,RB,RB.A67,1.62693260872e+18,A34R6,0,1.0199127481027552
1921,RB,RB.A56,1.62368511716e+18,B14L6,1,1.0198261314575388
1787,RB,RB.A12,1.62257843336e+18,C27R1,5,1.0197593935275666
436,RB,RB.A78,1.6185765411e+18,A27R7,1,1.0196319590265235
742,RB,RB.A12,1.61952842234e+18,A17R1,2,1.0196298051192534
1157,RB,RB.A45,1.62083912352e+18,A16L5,2,1.0195395241225216
1703,RB,RB.A12,1.62235257364e+18,A15L2,0,1.0194349210751341
544,RB,RB.A45,1.61902296936e+18,B18R4,1,1.0191982004275926
1700,RB,RB.A56,1.62231576892e+18,C27R5,2,1.0189863717058611
