,Circuit Family,Circuit Name,timestamp_fgc,Position,sec_quench_number,dstd_score
159,RB,RB.A34,1.61734223114e+18,C14R3,0,1.0826258972342502
2159,RB,RB.A67,1.62697709468e+18,A13R6,0,1.0825469724188168
2501,RB,RB.A67,1.62883186594e+18,C26R6,9,1.082206501392994
426,RB,RB.A78,1.6185503975e+18,A16L8,2,1.0821174214159577
2164,RB,RB.A67,1.62701809652e+18,C24L7,0,1.0815057095884784
220,RB,RB.A78,1.61760083144e+18,A21L8,0,1.0807241595537431
552,RB,RB.A78,1.61902939046e+18,A15R7,3,1.0804894584305016
987,RB,RB.A45,1.62032671274e+18,A8L5,1,1.0799885484605487
24,RB,RB.A78,1.6154439887e+18,B26L8,3,1.0797085035324792
233,RB,RB.A78,1.6176344745e+18,B19L8,1,1.0785888901600924
2457,RB,RB.A67,1.62870249818e+18,C22L7,0,1.0782501678721474
1841,RB,RB.A12,1.6228215645e+18,B9L2,2,1.0774742540240108
129,RB,RB.A34,1.61712046534e+18,B21L4,1,1.076464854176671
130,RB,RB.A34,1.61712046534e+18,A21L4,2,1.0763670636521883
1198,RB,RB.A12,1.6209273096e+18,C21L2,3,1.0757318903336797
2121,RB,RB.A67,1.62641277214e+18,C27R6,2,1.0756632458340634
341,RB,RB.A34,1.61814863604e+18,C30L4,3,1.075073890035409
633,RB,RB.A12,1.61924435844e+18,C25L2,0,1.0749918781074106
2555,RB,RB.A67,1.6292170909e+18,C31L7,0,1.0738246646623575
1326,RB,RB.A45,1.62127792778e+18,A28L5,4,1.0737732036261896
1616,RB,RB.A12,1.622055292e+18,C22R1,1,1.073668092364379
1870,RB,RB.A45,1.62300282154e+18,C26L5,0,1.0734239892214572
1908,RB,RB.A56,1.62358574674e+18,C16L6,0,1.0730502468579544
1225,RB,RB.A45,1.62100142284e+18,C14R4,4,1.0723830233135885
2496,RB,RB.A67,1.62883186594e+18,B11R6,4,1.0718644803408766
1742,RB,RB.A45,1.62243987524e+18,A18R4,0,1.0717365780125994
502,RB,RB.A78,1.6187811107e+18,A22L8,1,1.0716018655149038
2665,RB,RB.A78,1.63587255836e+18,B27R7,0,1.0715972804820144
58,RB,RB.A78,1.61574209764e+18,A23L8,1,1.0708539021844907
1229,RB,RB.A45,1.62100142284e+18,C28R4,8,1.070673921623932
2257,RB,RB.A67,1.62762492722e+18,A18R6,10,1.0703903355953783
1586,RB,RB.A12,1.62196404196e+18,C20R1,6,1.0700095344608247
2399,RB,RB.A81,1.62839925374e+18,C16R8,0,1.0698657420116489
2109,RB,RB.A67,1.62628981296e+18,C26L7,2,1.0697977639904952
1746,RB,RB.A45,1.62243987524e+18,C18R4,4,1.0697265811774106
919,RB,RB.A34,1.62010548336e+18,C12L4,1,1.0694155589552894
582,RB,RB.A34,1.6191067008e+18,C16L4,0,1.0690560001193907
1854,RB,RB.A12,1.6228761689e+18,B22R1,4,1.068758163590437
1457,RB,RB.A56,1.62166286262e+18,B19L6,1,1.0680852079975456
1744,RB,RB.A45,1.62243987524e+18,B17R4,2,1.0677782566905498
1504,RB,RB.A12,1.62178168396e+18,B29L2,3,1.06744582029275
1203,RB,RB.A45,1.62092997424e+18,A13R4,2,1.067346998849545
17,RB,RB.A78,1.61539422134e+18,B31R7,0,1.0672719639939128
2150,RB,RB.A67,1.62689081644e+18,B20R6,2,1.066894772371287
1319,RB,RB.A12,1.62127499292e+18,C18L2,3,1.066460116855997
939,RB,RB.A12,1.62015257278e+18,A21L2,2,1.065844851774126
392,RB,RB.A34,1.61843156658e+18,C20L4,3,1.065633692400391
2438,RB,RB.A81,1.6286055627e+18,B13R8,1,1.0652572879985742
1797,RB,RB.A45,1.62265535882e+18,B21R4,1,1.0650064909030756
2,RB,RB.A78,1.61521074742e+18,C18R7,0,1.0644186652718794
918,RB,RB.A34,1.62010548336e+18,A12L4,0,1.064384539666064
2263,RB,RB.A67,1.62766291314e+18,A30R6,0,1.0642376658984596
960,RB,RB.A45,1.6202328738e+18,C33R4,1,1.0640720546595102
584,RB,RB.A34,1.6191067008e+18,A17L4,2,1.063312572977083
882,RB,RB.A45,1.6199331781e+18,B9R4,1,1.0626275038076167
1292,RB,RB.A45,1.62118034402e+18,B24R4,1,1.0625007084443674
236,RB,RB.A78,1.6176344745e+18,C19L8,4,1.0622781978027576
1145,RB,RB.A12,1.6208315565e+18,A13R1,5,1.062158198833341
2209,RB,RB.A81,1.62731330166e+18,B8L1,0,1.0619243383271142
1416,RB,RB.A23,1.62153926176e+18,C24R2,8,1.0618116201353631
1672,RB,RB.A56,1.62222893468e+18,C26R5,6,1.0617250555519606
1862,RB,RB.A45,1.62292071524e+18,B14L5,1,1.0613946886039252
235,RB,RB.A78,1.6176344745e+18,B18L8,3,1.061370714855102
2342,RB,RB.A81,1.62817871792e+18,C23R8,1,1.0611402194772672
725,RB,RB.A12,1.61950072032e+18,C33L2,0,1.061104045004049
10,RB,RB.A78,1.61530866352e+18,A16L8,0,1.06049691228067
997,RB,RB.A12,1.62033270758e+18,A18R1,3,1.059915215301323
1471,RB,RB.A12,1.62169311732e+18,B19R1,4,1.0597164873933973
1046,RB,RB.A45,1.6205375075e+18,B28R4,1,1.0596979713945822
459,RB,RB.A78,1.61867458034e+18,B27L8,1,1.0596314944406289
539,RB,RB.A78,1.61893651224e+18,B26L8,0,1.0591809467310662
788,RB,RB.A12,1.61964247152e+18,C30R1,1,1.059154202783839
1144,RB,RB.A12,1.6208315565e+18,B12R1,4,1.0590790830115726
898,RB,RB.A45,1.61997665562e+18,B10L5,0,1.0590765089199508
1448,RB,RB.A45,1.621619992e+18,B21R4,1,1.0590001097991193
2625,RB,RB.A81,1.62973845676e+18,A8L1,1,1.0589997981528085
2788,RB,RB.A78,1.63687560628e+18,A19R7,3,1.0587782951337372
386,RB,RB.A78,1.61841908198e+18,B9R7,4,1.0587384815603726
957,RB,RB.A34,1.62022817782e+18,A19L4,2,1.0583894917574643
2748,RB,RB.A23,1.63648812412e+18,C14R2,6,1.0582426872257533
2727,RB,RB.A23,1.6364444896e+18,B20L3,11,1.0579694623478901
2256,RB,RB.A67,1.62762492722e+18,C19R6,9,1.0578448552292696
1620,RB,RB.A12,1.622055292e+18,C23R1,5,1.0578218770147518
2397,RB,RB.A81,1.62835793616e+18,A34L1,8,1.0576245005613125
246,RB,RB.A34,1.61768618562e+18,B15L4,4,1.0576054179946044
31,RB,RB.A78,1.61552934458e+18,A30L8,0,1.0575575712474723
2418,RB,RB.A81,1.62848620968e+18,A23R8,3,1.057538079125902
1591,RB,RB.A12,1.62196404196e+18,B34L2,11,1.0574462575414711
2670,RB,RB.A78,1.63592162876e+18,B22L8,1,1.057383051834527
13,RB,RB.A78,1.61536340226e+18,B26L8,0,1.057365349391616
1650,RB,RB.A12,1.62213962138e+18,B8L2,3,1.0572646583113676
1942,RB,RB.A56,1.62386509832e+18,A12L6,3,1.0571654877652674
2278,RB,RB.A81,1.62782247472e+18,B12L1,1,1.0570417365615339
1045,RB,RB.A45,1.6205375075e+18,C28R4,0,1.0566502512925724
2080,RB,RB.A56,1.62550732592e+18,B18R5,1,1.056572858894837
1846,RB,RB.A45,1.62284113992e+18,A27R4,1,1.0564353315868549
2796,RB,RB.A78,1.63700254984e+18,B9L8,0,1.0563825954568922
2031,RB,RB.A56,1.62497267192e+18,A29R5,4,1.056364073503242
1874,RB,RB.A56,1.62308750276e+18,A18R5,0,1.0561406934756845
113,RB,RB.A34,1.61703533608e+18,A8L4,1,1.056009100903347
907,RB,RB.A12,1.62002687264e+18,A24R1,2,1.0559870719902662
1265,RB,RB.A12,1.62110546836e+18,A14L2,1,1.0559368519098282
1682,RB,RB.A12,1.6222710066e+18,A17L2,2,1.0558979060313969
46,RB,RB.A78,1.61562238908e+18,C18L8,6,1.0558873073793362
1335,RB,RB.A23,1.62131684866e+18,B16L3,1,1.0557944452499952
432,RB,RB.A34,1.61855491546e+18,A12L4,3,1.0557419702348982
2240,RB,RB.A67,1.62757603192e+18,A29L7,0,1.0557357000908476
2643,RB,RB.A81,1.62991172566e+18,C22L1,2,1.0556943626852457
1543,RB,RB.A45,1.62187335206e+18,C19L5,2,1.0556252432877318
2655,RB,RB.A81,1.62999549358e+18,B17R8,0,1.0555541994014774
728,RB,RB.A12,1.61950072032e+18,A34L2,3,1.055301684334278
1422,RB,RB.A56,1.62157425466e+18,C13R5,3,1.0552912493871234
2651,RB,RB.A81,1.62995619544e+18,C34L1,2,1.0549325097257467
45,RB,RB.A78,1.61562238908e+18,C13R7,5,1.054525372056715
1840,RB,RB.A12,1.6228215645e+18,B10L2,1,1.0543479127614626
1622,RB,RB.A56,1.62205952006e+18,B16R5,0,1.0542677544553056
2428,RB,RB.A67,1.62853565468e+18,C18R6,3,1.0542212301567684
556,RB,RB.A34,1.61903282778e+18,C23L4,2,1.0539983619310314
2081,RB,RB.A56,1.62550732592e+18,C17R5,2,1.0539924277044954
913,RB,RB.A45,1.62005316126e+18,A21L5,2,1.0539603849859378
2119,RB,RB.A67,1.62641277214e+18,B27R6,0,1.0537384158477894
2271,RB,RB.A81,1.6277954287e+18,B29R8,0,1.0536161577788061
77,RB,RB.A78,1.616826883e+18,C20R7,4,1.0535877307755723
1217,RB,RB.A45,1.62097530838e+18,B15R4,0,1.0535870505692306
606,RB,RB.A34,1.61918784872e+18,B31R3,0,1.0535383792030106
703,RB,RB.A12,1.61941717104e+18,C22L2,5,1.0534476860303468
996,RB,RB.A12,1.62033270758e+18,A17R1,2,1.0533229344684847
1397,RB,RB.A56,1.62152852234e+18,C17L6,0,1.053184069872049
2053,RB,RB.A56,1.62515173376e+18,B21R5,1,1.053148227159185
1542,RB,RB.A45,1.62187335206e+18,A19L5,1,1.0531035074052761
364,RB,RB.A34,1.61832775692e+18,B22L4,7,1.0525427006340546
2075,RB,RB.A56,1.62546305818e+18,B22R5,1,1.0525318504837706
1313,RB,RB.A45,1.62123043182e+18,C28L5,3,1.052526760689942
1971,RB,RB.A56,1.62417411978e+18,A19L6,3,1.0520865175592127
1142,RB,RB.A12,1.6208315565e+18,C34L2,2,1.0518882134571326
715,RB,RB.A12,1.61946208882e+18,B32L2,1,1.0517125109040986
1858,RB,RB.A45,1.62288586618e+18,C15L5,0,1.0517033200960042
2241,RB,RB.A67,1.62757603192e+18,B29L7,1,1.051488061472324
711,RB,RB.A45,1.6194583526e+18,C29R4,2,1.05140016895946
28,RB,RB.A78,1.6154816296e+18,A22R7,1,1.051274588545232
994,RB,RB.A12,1.62033270758e+18,C17R1,0,1.0512256499844592
2172,RB,RB.A81,1.62705163528e+18,A10R8,0,1.0505369510791123
866,RB,RB.A45,1.61988595236e+18,B19R4,5,1.0500841489066817
2747,RB,RB.A23,1.63648812412e+18,A17R2,5,1.0500171338198832
296,RB,RB.A34,1.61794560808e+18,A23L4,3,1.0499574922617418
532,RB,RB.A34,1.61889651096e+18,C28R3,2,1.0498787912432173
676,RB,RB.A34,1.61936106348e+18,A30L4,0,1.0497605472853557
1148,RB,RB.A12,1.6208315565e+18,B13R1,8,1.0497112153318096
701,RB,RB.A12,1.61941717104e+18,A8L2,3,1.0492130678676577
1328,RB,RB.A45,1.6213146745e+18,B32R4,0,1.0490290153256063
222,RB,RB.A78,1.61760083144e+18,C21L8,2,1.0489950472585925
2653,RB,RB.A81,1.62995619544e+18,A34R8,4,1.04874931802081
922,RB,RB.A34,1.62010548336e+18,B13L4,4,1.048655901600448
2764,RB,RB.A78,1.63656954476e+18,B25L8,0,1.0485397707446733
327,RB,RB.A34,1.6180807952e+18,A16R3,2,1.0482346914732013
1361,RB,RB.A23,1.6214225345e+18,C27R2,2,1.0482033145037093
1999,RB,RB.A56,1.62437944298e+18,C17L6,1,1.0481133720378462
1503,RB,RB.A12,1.62178168396e+18,A29L2,2,1.0477335204220717
1598,RB,RB.A56,1.62197365604e+18,B33L6,1,1.0468711395026746
2685,RB,RB.A78,1.63609411936e+18,C20R7,1,1.0467309861581096
1419,RB,RB.A56,1.62157425466e+18,A14R5,0,1.04660228740419
1661,RB,RB.A45,1.62222606956e+18,C34R4,1,1.0462320895794235
2614,RB,RB.A67,1.62947022766e+18,A21L7,2,1.0460512663032804
2570,RB,RB.A67,1.62929368622e+18,A17R6,2,1.0459919890807339
2008,RB,RB.A56,1.62446626748e+18,A24R5,2,1.0459056209564055
906,RB,RB.A12,1.62002687264e+18,C24R1,1,1.0458095688299802
1639,RB,RB.A56,1.62213053454e+18,B33R5,0,1.0457429236544855
321,RB,RB.A78,1.61807149828e+18,A17R7,1,1.0457043655185863
361,RB,RB.A34,1.61832775692e+18,C22L4,4,1.0455726763321727
1147,RB,RB.A12,1.6208315565e+18,A34L2,7,1.0450371977633806
471,RB,RB.A34,1.61868538488e+18,C22L4,3,1.045006919129088
1817,RB,RB.A45,1.6227427128e+18,B25R4,0,1.044892885337709
2660,RB,RB.A78,1.63574560194e+18,A18R7,2,1.0448714978821712
2618,RB,RB.A67,1.629700689e+18,A25L7,0,1.044122555054548
1351,RB,RB.A12,1.62140111322e+18,A16L2,2,1.0436360463452687
275,RB,RB.A78,1.6178593291e+18,A26L8,0,1.043441180104737
830,RB,RB.A34,1.61981042158e+18,B33R3,0,1.0433101657977597
1067,RB,RB.A12,1.62062366642e+18,B14R1,1,1.043088741138135
76,RB,RB.A78,1.616826883e+18,B20R7,3,1.0429203662535373
790,RB,RB.A12,1.61964247152e+18,A31R1,3,1.0428739821009558
1079,RB,RB.A23,1.62065478744e+18,A18L3,0,1.0427994728454897
1965,RB,RB.A56,1.62411529266e+18,C27L6,0,1.0427540730220135
1694,RB,RB.A12,1.6223076562e+18,C20L2,3,1.0426167836594993
1071,RB,RB.A45,1.62062626156e+18,C21R4,0,1.0425711010100274
525,RB,RB.A78,1.61885937468e+18,A26R7,0,1.0422129251055556
995,RB,RB.A12,1.62033270758e+18,B17R1,1,1.0421719068715098
2766,RB,RB.A78,1.63656954476e+18,A25L8,2,1.0418881976015812
1539,RB,RB.A56,1.62186975046e+18,A19L6,5,1.041571503152055
1885,RB,RB.A56,1.62318265332e+18,C27L6,3,1.0414847421063869
501,RB,RB.A78,1.6187811107e+18,B22L8,0,1.0411903682017694
1095,RB,RB.A45,1.62071048346e+18,B9R4,1,1.040699239600297
2079,RB,RB.A56,1.62550732592e+18,A18R5,0,1.0406426883983442
2268,RB,RB.A81,1.62771210786e+18,B16R8,1,1.0405485917975397
2792,RB,RB.A78,1.63695651414e+18,C14L8,2,1.0403682022610417
287,RB,RB.A78,1.61790752976e+18,B21L8,7,1.0403161951181943
2426,RB,RB.A67,1.62853565468e+18,A19R6,1,1.0401652947197237
1595,RB,RB.A23,1.62196963518e+18,C23R2,2,1.0397883532161853
2474,RB,RB.A81,1.628746686e+18,C21L1,2,1.0397524520603716
2218,RB,RB.A67,1.6274010189e+18,C23R6,1,1.0395400676404476
102,RB,RB.A78,1.6169621744e+18,A28L8,2,1.0394859513412642
2058,RB,RB.A56,1.62517324804e+18,B27R5,1,1.0392255250989946
1261,RB,RB.A45,1.62109853198e+18,A20R4,0,1.0391250355167512
1987,RB,RB.A56,1.62429020514e+18,C14L6,0,1.0382388733744954
1947,RB,RB.A56,1.62390670112e+18,B15L6,3,1.0381801759951939
1009,RB,RB.A34,1.62040963294e+18,A34R3,1,1.0379736313411385
2409,RB,RB.A67,1.62843213446e+18,C28L7,0,1.037936697796211
519,RB,RB.A34,1.61884893692e+18,B34L4,0,1.0379163206265456
1169,RB,RB.A23,1.62088616918e+18,A34R2,4,1.0377611162166331
1166,RB,RB.A23,1.62088616918e+18,C34L3,1,1.0377089341331824
507,RB,RB.A34,1.6188104928e+18,A12L4,2,1.0376396319461765
813,RB,RB.A12,1.61973014052e+18,A27L2,2,1.0376186862246608
468,RB,RB.A34,1.61868538488e+18,B23L4,0,1.0373386139197036
515,RB,RB.A78,1.6188138331e+18,C28L8,5,1.037223829998019
1656,RB,RB.A56,1.6221785778e+18,B26L6,0,1.0371425439255375
2196,RB,RB.A67,1.62727639672e+18,B32L7,1,1.0371221941352722
285,RB,RB.A78,1.61790752976e+18,A21L8,5,1.0369605488677105
1699,RB,RB.A56,1.62231576892e+18,A27R5,1,1.0369291357109405
25,RB,RB.A78,1.6154439887e+18,C27L8,4,1.0368954382251536
1839,RB,RB.A12,1.6228215645e+18,A10L2,0,1.036798772284302
117,RB,RB.A34,1.6170812529e+18,B29L4,0,1.0367468435230949
1004,RB,RB.A45,1.62040451794e+18,A17L5,0,1.0366658085028295
887,RB,RB.A12,1.61993595586e+18,A14L2,2,1.0366036174810802
212,RB,RB.A78,1.61755859088e+18,B28R7,1,1.036480118050377
365,RB,RB.A34,1.61832775692e+18,B25R3,8,1.0363127915396675
1344,RB,RB.A45,1.6213654949e+18,B33R4,1,1.0359792780785544
2550,RB,RB.A81,1.62921374652e+18,A16L1,1,1.0358116877395538
172,RB,RB.A34,1.61742629114e+18,B24L4,2,1.0357478503648074
1312,RB,RB.A45,1.62123043182e+18,A29L5,2,1.0356823666847128
1640,RB,RB.A56,1.62213053454e+18,A23R5,1,1.0356166263541475
2755,RB,RB.A23,1.63648812412e+18,B34L3,13,1.035579875027705
2395,RB,RB.A81,1.62835793616e+18,B32R8,6,1.035442791465451
353,RB,RB.A78,1.61824728402e+18,C19L8,0,1.035413018865498
2663,RB,RB.A78,1.63583409416e+18,B24R7,1,1.0353362215995954
2060,RB,RB.A56,1.62517324804e+18,C26R5,3,1.0352443822485586
2430,RB,RB.A67,1.62857468704e+18,B9R6,0,1.0351964466131074
1325,RB,RB.A45,1.62127792778e+18,B29L5,3,1.0351266085029809
1644,RB,RB.A56,1.62213053454e+18,C22R5,5,1.035078156969243
2759,RB,RB.A78,1.63652782126e+18,B27L8,1,1.034865865056087
902,RB,RB.A45,1.6200192407e+18,A18L5,1,1.034811283422945
1541,RB,RB.A45,1.62187335206e+18,B19L5,0,1.034695506748872
1766,RB,RB.A45,1.62249319352e+18,A30L5,3,1.0346755423614162
1018,RB,RB.A12,1.62041264168e+18,C18R1,3,1.034640622746961
379,RB,RB.A34,1.61837857228e+18,A34L4,6,1.0346070790722557
2603,RB,RB.A81,1.62940104852e+18,C33R8,8,1.0344713650396131
2338,RB,RB.A67,1.6281636546e+18,B10L7,0,1.0344195537505247
2723,RB,RB.A23,1.6364444896e+18,B15L3,7,1.0343882949814676
679,RB,RB.A34,1.61936106348e+18,C29L4,3,1.0343761868374328
1425,RB,RB.A45,1.62157719666e+18,B30R4,1,1.0343594503047895
970,RB,RB.A12,1.62027873182e+18,C16L2,0,1.0340978727546761
2607,RB,RB.A67,1.62943661416e+18,A22L7,2,1.034071676060712
2277,RB,RB.A81,1.62782247472e+18,B19L1,0,1.0340246779885598
1909,RB,RB.A56,1.62358574674e+18,B16L6,1,1.0339236336597686
1825,RB,RB.A12,1.6227907995e+18,A11L2,2,1.0338837315144758
383,RB,RB.A78,1.61841908198e+18,A9R7,1,1.0336969326283607
240,RB,RB.A34,1.61763714008e+18,C20L4,2,1.0336867128904865
1888,RB,RB.A56,1.62343277528e+18,B9R5,1,1.033540901393161
2213,RB,RB.A81,1.62736279874e+18,A33R8,1,1.0335212289353397
1955,RB,RB.A56,1.62395201684e+18,C29L6,5,1.033124068482464
909,RB,RB.A12,1.62002687264e+18,B25R1,4,1.0330051336796304
533,RB,RB.A34,1.61889651096e+18,A29R3,3,1.0329874285685792
1901,RB,RB.A56,1.62350900948e+18,C28R5,5,1.032987330364377
2014,RB,RB.A56,1.62464014688e+18,B18R5,4,1.032937544410753
494,RB,RB.A34,1.61875034048e+18,B16R3,5,1.0329054131311197
390,RB,RB.A34,1.61843156658e+18,B21L4,1,1.0327339755071558
1872,RB,RB.A45,1.62300282154e+18,A26L5,2,1.0325714696993071
2138,RB,RB.A67,1.62676243948e+18,C19L7,2,1.0325663715281936
585,RB,RB.A34,1.6191067008e+18,A16L4,3,1.0323878777307112
877,RB,RB.A12,1.61989761654e+18,A22L2,4,1.0322923987579067
2300,RB,RB.A81,1.6279676835e+18,C14R8,6,1.032129100117561
2497,RB,RB.A67,1.62883186594e+18,A27R6,5,1.0319596471267958
1522,RB,RB.A23,1.62183651282e+18,A26L3,4,1.0319013113320439
1991,RB,RB.A56,1.62433958322e+18,C29R5,0,1.0318693274767268
1623,RB,RB.A56,1.62205952006e+18,C16R5,1,1.0311983241721423
1060,RB,RB.A45,1.62058396564e+18,C26R4,3,1.0311624842457168
315,RB,RB.A34,1.61806075016e+18,C34L4,0,1.0311622193894894
2092,RB,RB.A67,1.6261084018e+18,B30L7,1,1.0310535407045724
858,RB,RB.A34,1.61989128898e+18,B27L4,1,1.030866417105118
2178,RB,RB.A67,1.62706916344e+18,B24R6,0,1.0308440558432526
1168,RB,RB.A23,1.62088616918e+18,B33R2,3,1.0308107759331686
2361,RB,RB.A81,1.62827205306e+18,B27R8,1,1.0307726562193267
1585,RB,RB.A12,1.62196404196e+18,B8R1,5,1.0307281290034056
663,RB,RB.A78,1.61933014344e+18,A29L8,3,1.0306182586325634
742,RB,RB.A12,1.61952842234e+18,A17R1,2,1.0305501145141025
978,RB,RB.A45,1.6202852488e+18,A11R4,0,1.0304892153845302
2145,RB,RB.A67,1.62684457204e+18,B20R6,1,1.0304493431518982
1926,RB,RB.A56,1.62373432154e+18,C28L6,2,1.0302941991133034
29,RB,RB.A78,1.6154816296e+18,C22R7,2,1.030075750139182
2029,RB,RB.A56,1.62497267192e+18,A23R5,2,1.0299335383863946
234,RB,RB.A78,1.6176344745e+18,C18L8,2,1.0298694768312318
537,RB,RB.A78,1.61889829676e+18,C22R7,2,1.02976734606766
2124,RB,RB.A67,1.62645936052e+18,B34L7,0,1.0294194582895686
2768,RB,RB.A78,1.6366541319e+18,B31R7,0,1.0293858090414774
1878,RB,RB.A56,1.6231293252e+18,B17R5,0,1.029264928096492
881,RB,RB.A45,1.6199331781e+18,A9R4,0,1.0292092882237753
451,RB,RB.A34,1.61863655522e+18,A11R3,2,1.0292058309795007
1196,RB,RB.A12,1.6209273096e+18,B21L2,1,1.0291562386935356
462,RB,RB.A78,1.61867458034e+18,C27L8,4,1.0291498157861103
1607,RB,RB.A12,1.62200561238e+18,B21R1,4,1.0291474702312033
784,RB,RB.A45,1.61962427786e+18,B25L5,1,1.0289663083057048
1735,RB,RB.A12,1.62240122058e+18,A34R1,4,1.0284965997474071
1409,RB,RB.A23,1.62153926176e+18,C31L3,1,1.0284547570963865
2144,RB,RB.A67,1.62684457204e+18,C20R6,0,1.0282782948727638
721,RB,RB.A34,1.61946624452e+18,A24L4,2,1.028002109221872
1106,RB,RB.A12,1.62071726414e+18,A23R1,3,1.0278084205786784
1836,RB,RB.A56,1.62280804526e+18,A16R5,0,1.0277025294086184
2489,RB,RB.A81,1.62879411076e+18,A26L1,4,1.0276650137825611
1066,RB,RB.A12,1.62062366642e+18,A14R1,0,1.0274653787047174
1912,RB,RB.A56,1.62358574674e+18,A16L6,4,1.027355823973645
1992,RB,RB.A56,1.62433958322e+18,A22L6,1,1.0273207717357207
736,RB,RB.A34,1.61951851492e+18,A20R3,0,1.0270522039783614
1020,RB,RB.A45,1.62045103434e+18,C19L5,0,1.026913065371094
1700,RB,RB.A56,1.62231576892e+18,C27R5,2,1.0268727197819794
490,RB,RB.A34,1.61875034048e+18,B17R3,1,1.0267904483263224
1675,RB,RB.A12,1.62223388466e+18,C31L2,0,1.0266283131154226
2187,RB,RB.A81,1.62710651044e+18,A21R8,2,1.0264551231884045
729,RB,RB.A12,1.61950072032e+18,B34L2,4,1.0263259779362233
1904,RB,RB.A56,1.62356187888e+18,C18R5,0,1.0262294957146167
2641,RB,RB.A81,1.62991172566e+18,B22L1,0,1.0261953356896654
2565,RB,RB.A67,1.62926498296e+18,A31L7,1,1.0260879458216232
569,RB,RB.A34,1.61907414874e+18,A19R3,1,1.0260753627746748
592,RB,RB.A78,1.61915507402e+18,A30R7,0,1.0257911523883407
2475,RB,RB.A81,1.628746686e+18,B21L1,3,1.0257782068786572
1597,RB,RB.A56,1.62197365604e+18,C33L6,0,1.025723745684567
2205,RB,RB.A67,1.62732689738e+18,C33L7,0,1.0255888052223263
1450,RB,RB.A45,1.621619992e+18,C20R4,3,1.0252517176156288
295,RB,RB.A34,1.61794560808e+18,A22L4,2,1.0251616691831127
2542,RB,RB.A67,1.6291780535e+18,C33R6,3,1.025068996798065
1977,RB,RB.A56,1.6242164547e+18,A32L6,0,1.0249342048277257
1806,RB,RB.A12,1.62269788418e+18,A25L2,2,1.024780840027494
2707,RB,RB.A23,1.6362757794e+18,B28R2,1,1.0247265766345766
2249,RB,RB.A67,1.62762492722e+18,B19R6,2,1.024684152784356
714,RB,RB.A12,1.61946208882e+18,C32L2,0,1.02462408699952
2612,RB,RB.A67,1.62947022766e+18,C21L7,0,1.0245663176705813
635,RB,RB.A12,1.61924435844e+18,A25L2,2,1.0245207413363857
2287,RB,RB.A81,1.62788125018e+18,A15L1,2,1.0244530108292496
2719,RB,RB.A23,1.6364444896e+18,A20L3,3,1.0243390080832528
2200,RB,RB.A81,1.62727903668e+18,B29L1,1,1.02423790565121
1809,RB,RB.A45,1.62270098016e+18,B13L5,1,1.0241543137675695
1411,RB,RB.A23,1.62153926176e+18,B31L3,3,1.0240711940952576
1703,RB,RB.A12,1.62235257364e+18,A15L2,0,1.0240115915618744
535,RB,RB.A78,1.61889829676e+18,B22R7,0,1.0238906390489848
464,RB,RB.A78,1.61867458034e+18,C26L8,6,1.0238198509434058
836,RB,RB.A34,1.61981042158e+18,C32R3,6,1.0238109741974548
1021,RB,RB.A45,1.62045103434e+18,B19L5,1,1.0237882901968591
109,RB,RB.A78,1.61699758034e+18,C27L8,0,1.0237214730044815
340,RB,RB.A34,1.61814863604e+18,B31L4,2,1.0236864871902738
2146,RB,RB.A67,1.62684457204e+18,A21R6,2,1.0236522479571661
1629,RB,RB.A12,1.62209236754e+18,B28R1,0,1.0233817854123093
1782,RB,RB.A12,1.62257843336e+18,B26R1,0,1.0233260206964352
763,RB,RB.A45,1.61958950678e+18,C13L5,0,1.023080026245372
2717,RB,RB.A23,1.6364444896e+18,C15L3,1,1.0228827629125885
2074,RB,RB.A56,1.62546305818e+18,A22R5,0,1.0228666531327366
146,RB,RB.A78,1.61725416238e+18,A26L8,2,1.0228418462008029
1783,RB,RB.A12,1.62257843336e+18,C26R1,1,1.0228233464413101
1899,RB,RB.A56,1.62350900948e+18,A31R5,3,1.0228042472412502
1882,RB,RB.A56,1.62318265332e+18,B27L6,0,1.0227408563033786
479,RB,RB.A78,1.61872313086e+18,B22L8,5,1.0226282049610331
1728,RB,RB.A45,1.62239447136e+18,A33L5,3,1.0225512458403523
693,RB,RB.A34,1.61941563796e+18,A9R3,1,1.0225455213459158
1626,RB,RB.A45,1.62206046494e+18,B10R4,1,1.0222478984919614
49,RB,RB.A78,1.61565760048e+18,B23R7,1,1.0222102604843657
933,RB,RB.A34,1.6201493703e+18,B26R3,0,1.0221687483178472
299,RB,RB.A34,1.61798392018e+18,C12R3,1,1.0219436402514284
1979,RB,RB.A56,1.6242164547e+18,C32L6,2,1.0218610796152559
1916,RB,RB.A56,1.62364836964e+18,B13L6,0,1.021742974050977
809,RB,RB.A34,1.61972824208e+18,A20L4,3,1.0217414602155623
934,RB,RB.A34,1.6201493703e+18,C26R3,1,1.0216065484730599
156,RB,RB.A78,1.61733985074e+18,A24R7,0,1.0215035269812704
1818,RB,RB.A45,1.6227427128e+18,A25R4,1,1.0214820146207133
179,RB,RB.A78,1.6174310013e+18,B21R7,0,1.0214238701216622
278,RB,RB.A78,1.6178593291e+18,C26L8,3,1.0214156227831621
1734,RB,RB.A12,1.62240122058e+18,C34R1,3,1.021189952781519
890,RB,RB.A12,1.61997161708e+18,C20R1,1,1.0211841232996588
